scenario_index,groups,step,action_0,action_1,abs_delta_action_0,abs_delta_action_1,comfort_step,comfort_valid,lat_accel_max,long_accel_min,long_accel_max,long_jerk_max,yaw_rate_max,yaw_accel_max,viol_lat_accel,viol_long_brake,viol_long_accel,viol_long_jerk,viol_yaw_rate,viol_yaw_accel,x,y,yaw,speed
1,LOW_PROGRESS_SAFE,42,-0.009184994734823704,-0.20913153886795044,0.04136750753968954,0.0069345831871032715,1.0,1,2.0861628513557662e-07,-0.4816158413887024,-0.22159752249717712,0.9922302961349487,0.25169938802719116,0.34052303433418274,0,0,0,0,0,0,-557.4810180664062,281.5209655761719,-1.7687392234802246,4.620949311053874
1,LOW_PROGRESS_SAFE,43,-0.05659269168972969,-0.18599939346313477,0.04740769695490599,0.023132145404815674,1.0,1,2.0861628513557662e-07,-0.4816158413887024,-0.22159752249717712,0.9922302961349487,0.26800674200057983,0.34052303433418274,0,0,0,0,0,0,-557.5715942382812,281.069580078125,-1.7944293022155762,4.586993709705907
1,LOW_PROGRESS_SAFE,44,-0.07956904172897339,-0.18212252855300903,0.022976350039243698,0.0038768649101257324,1.0,1,2.0861628513557662e-07,-0.4530857503414154,-0.22159752249717712,0.9922302961349487,0.27027174830436707,0.34052303433418274,0,0,0,0,0,0,-557.6727905273438,280.6246337890625,-1.8193607330322266,4.539252145889924
1,LOW_PROGRESS_SAFE,45,-0.08055117726325989,-0.12579262256622314,0.000982135534286499,0.05632990598678589,1.0,1,2.0861628513557662e-07,-0.3888891637325287,-0.22159752249717712,1.4204485416412354,0.27027174830436707,0.3528580069541931,0,0,0,0,0,0,-557.7838745117188,280.18701171875,-1.8363996744155884,4.490920914103605
1,LOW_PROGRESS_SAFE,46,-0.09067151695489883,-0.06625211238861084,0.010120339691638947,0.059540510177612305,1.0,1,1.7881397695873602e-07,-0.464933305978775,-0.22159752249717712,1.4204485416412354,0.27027174830436707,0.5932939052581787,0,0,0,0,0,0,-557.9010009765625,279.75628662109375,-1.8452715873718262,4.4365183946931
1,LOW_PROGRESS_SAFE,47,-0.09238461405038834,-0.050576046109199524,0.001713097095489502,0.015676066279411316,1.0,1,2.3841856489070778e-07,-0.5145443677902222,-0.22159752249717712,1.4204485416412354,0.27027174830436707,0.6378963589668274,0,0,0,0,0,0,-558.0205078125,279.3319091796875,-1.8519610166549683,4.381087447128903
1,LOW_PROGRESS_SAFE,48,-0.08451910316944122,-0.04593193531036377,0.007865510880947113,0.004644110798835754,1.0,1,2.3841856489070778e-07,-0.527584969997406,-0.22178636491298676,1.4204485416412354,0.27027174830436707,0.6378963589668274,0,0,0,0,0,0,-558.141357421875,278.9134521484375,-1.8579630851745605,4.330375571042772
1,LOW_PROGRESS_SAFE,49,-0.10408608615398407,-0.04267902299761772,0.019566982984542847,0.003252912312746048,1.0,1,2.384185791015625e-07,-0.5521354079246521,-0.2745436429977417,1.4204485416412354,0.27027174830436707,0.6378963589668274,0,0,0,0,0,0,-558.26318359375,278.5011291503906,-1.8634675741195679,4.267923814008162
1,LOW_PROGRESS_SAFE,50,-0.11011745780706406,0.04297127202153206,0.006031371653079987,0.08565029501914978,1.0,1,2.384185791015625e-07,-0.5824918150901794,-0.3527735471725464,1.4204485416412354,0.24396105110645294,0.6378963589668274,0,0,0,0,0,0,-558.3853149414062,278.0956726074219,-1.8580082654953003,4.201853398021792
1,LOW_PROGRESS_SAFE,51,-0.11473724246025085,-0.0601763091981411,0.004619784653186798,0.10314758121967316,1.0,1,2.384185791015625e-07,-0.6246737837791443,-0.464933305978775,0.5926983952522278,0.1950359046459198,0.6378963589668274,0,0,0,0,0,0,-558.5033569335938,277.69598388671875,-1.8655316829681396,4.133011356417895
1,LOW_PROGRESS_SAFE,52,-0.12404374778270721,0.012508886866271496,0.00930650532245636,0.0726851960644126,1.0,1,2.384185791015625e-07,-0.6784915924072266,-0.5145443677902222,0.5697436332702637,0.1409752070903778,0.6378963589668274,0,0,0,0,0,0,-558.622314453125,277.3040771484375,-1.8639947175979614,4.058585241063449
1,LOW_PROGRESS_SAFE,53,-0.12978148460388184,-0.003076960565522313,0.005737736821174622,0.015585847431793809,1.0,1,2.384185791015625e-07,-0.717681884765625,-0.527584969997406,0.5697436332702637,0.09276648610830307,0.3542434871196747,0,0,0,0,0,0,-558.738525390625,276.91925048828125,-1.864365816116333,3.9807162395898845
1,LOW_PROGRESS_SAFE,54,-0.13424989581108093,-0.051315441727638245,0.004468411207199097,0.04823848116211593,1.0,1,2.384185791015625e-07,-0.7556681632995605,-0.5521354079246521,0.5697436332702637,0.06682798266410828,0.3542434871196747,0,0,0,0,0,0,-558.8525390625,276.54205322265625,-1.8704320192337036,3.9001662671180886
1,LOW_PROGRESS_SAFE,55,-0.13824422657489777,-0.03186247870326042,0.0039943307638168335,0.019452963024377823,1.0,1,0.0,-0.7900014519691467,-0.5824918150901794,0.5697436332702637,0.03698059543967247,0.3542434871196747,0,0,0,0,0,0,-558.9664306640625,276.1733703613281,-1.8741204738616943,3.817219512972779
1,LOW_PROGRESS_SAFE,56,-0.1283239722251892,0.015320375561714172,0.009920254349708557,0.047182854264974594,1.0,1,0.0,-0.8002157807350159,-0.6246737837791443,0.5697436332702637,0.027187077328562737,0.23062893748283386,0,0,0,0,0,0,-559.0792846679688,275.812744140625,-1.872383713722229,3.7402250980825436
1,LOW_PROGRESS_SAFE,57,-0.17687898874282837,0.01609504595398903,0.04855501651763916,0.0007746703922748566,1.0,1,0.0,-0.8531771302223206,-0.6784915924072266,0.6458020806312561,0.026533573865890503,0.3017154335975647,0,0,0,0,0,0,-559.1887817382812,275.4606628417969,-1.870603322982788,3.634097543185933
1,LOW_PROGRESS_SAFE,58,-0.17412196099758148,-0.08703649789094925,0.002757027745246887,0.10313154384493828,1.0,1,0.0,-0.9242044687271118,-0.717681884765625,1.031263828277588,0.026533573865890503,0.3017154335975647,0,0,0,0,0,0,-559.2945556640625,275.11846923828125,-1.8799558877944946,3.529624520845551
1,LOW_PROGRESS_SAFE,59,-0.17648817598819733,-0.07827327400445938,0.0023662149906158447,0.008763223886489868,1.0,1,0.0,-0.9975754022598267,-0.7556681632995605,1.031263828277588,0.03557131066918373,0.44189366698265076,0,0,0,0,0,0,-559.400390625,274.7872619628906,-1.8881198167800903,3.4237314188429404
1,LOW_PROGRESS_SAFE,60,-0.18337386846542358,-0.08255501091480255,0.006885692477226257,0.00428173691034317,1.0,1,0.0,-1.0633999109268188,-0.7900014519691467,1.031263828277588,0.06567571312189102,0.44189366698265076,0,0,0,0,0,0,-559.5054931640625,274.4671936035156,-1.8964629173278809,3.3137072863792305
1,LOW_PROGRESS_SAFE,61,-0.12814855575561523,-0.06881639361381531,0.05522531270980835,0.013738617300987244,1.0,1,1.1920930376163597e-07,-1.0633999109268188,-0.8002157807350159,1.031263828277588,0.08175037056207657,0.44189366698265076,0,0,0,0,0,0,-559.6102905273438,274.1568603515625,-1.9032247066497803,3.2368182721475143
1,LOW_PROGRESS_SAFE,62,-0.1904008984565735,-0.10482297092676163,0.06225234270095825,0.03600657731294632,1.0,1,1.1920930376163597e-07,-1.0633999109268188,-0.8531771302223206,1.031263828277588,0.08175037056207657,0.44189366698265076,0,0,0,0,0,0,-559.7140502929688,273.8562927246094,-1.9132238626480103,3.122577532567212
1,LOW_PROGRESS_SAFE,63,-0.18423274159431458,-0.07404867559671402,0.006168156862258911,0.030774295330047607,1.0,1,1.1920930376163597e-07,-1.0633999109268188,-0.9242044687271118,1.031263828277588,0.08175037056207657,0.44189366698265076,0,0,0,0,0,0,-559.8170776367188,273.5673828125,-1.9200377464294434,3.012038041252741
1,LOW_PROGRESS_SAFE,64,-0.1705833226442337,-0.08545290678739548,0.013649418950080872,0.011404231190681458,1.0,1,1.1920930376163597e-07,-1.0633999109268188,-0.9975754022598267,0.8020853400230408,0.08175037056207657,0.44189366698265076,0,0,0,0,0,0,-559.9183959960938,273.2891845703125,-1.9276281595230103,2.9096880844487507
1,LOW_PROGRESS_SAFE,65,-0.16072113811969757,-0.015561994165182114,0.009862184524536133,0.06989091262221336,1.0,1,2.384185791015625e-07,-1.0633999109268188,-1.0010054111480713,0.729058563709259,0.08175037056207657,0.27223676443099976,0,0,0,0,0,0,-560.018310546875,273.02105712890625,-1.9289640188217163,2.813255320458723
1,LOW_PROGRESS_SAFE,66,-0.12222237139940262,-0.0825093686580658,0.03849876672029495,0.06694737449288368,1.0,1,2.384185791015625e-07,-1.0600144863128662,-0.9640939831733704,1.1475266218185425,0.08175037056207657,0.23645342886447906,0,0,0,0,0,0,-560.1156616210938,272.76104736328125,-1.935836911201477,2.739921663425395
1,LOW_PROGRESS_SAFE,67,-0.11803853511810303,-0.048610869795084,0.004183836281299591,0.033898498862981796,1.0,1,2.384185791015625e-07,-1.0600144863128662,-0.8556445240974426,1.2307239770889282,0.08164165169000626,0.23645342886447906,0,0,0,0,0,0,-560.2122192382812,272.5083923339844,-1.9397809505462646,2.669098562664748
1,LOW_PROGRESS_SAFE,68,-0.10757800936698914,-0.05482297018170357,0.010460525751113892,0.006212100386619568,1.0,1,2.384185791015625e-07,-1.0600144863128662,-0.7544277906417847,1.2307239770889282,0.08059737831354141,0.23645342886447906,0,0,0,0,0,0,-560.3073120117188,272.2624816894531,-1.9441176652908325,2.60455177175402
1,LOW_PROGRESS_SAFE,69,-0.10038717836141586,-0.053244706243276596,0.007190831005573273,0.0015782639384269714,1.0,1,2.384185791015625e-07,-1.0600144863128662,-0.6732405424118042,1.2307239770889282,0.07914422452449799,0.23645342886447906,0,0,0,0,0,0,-560.4011840820312,272.02276611328125,-1.9482299089431763,2.544319355084873
1,LOW_PROGRESS_SAFE,70,-0.09688148647546768,-0.06643962115049362,0.003505691885948181,0.013194914907217026,1.0,1,2.384185791015625e-07,-1.0600144863128662,-0.6322406530380249,1.2307239770889282,0.06588338315486908,0.23645342886447906,0,0,0,0,0,0,-560.4938354492188,271.7889709472656,-1.9532432556152344,2.486190563364416
1,LOW_PROGRESS_SAFE,71,-0.10430369526147842,-0.03985927999019623,0.007422208786010742,0.026580341160297394,1.0,1,1.1920931797249068e-07,-0.9640939831733704,-0.609341025352478,1.2307239770889282,0.0541529506444931,0.08768849074840546,0,0,0,0,0,0,-560.58544921875,271.56121826171875,-1.9561787843704224,2.4236083783839266
1,LOW_PROGRESS_SAFE,72,-0.09767390787601471,-0.06294093281030655,0.006629787385463715,0.02308165282011032,1.0,1,1.1920930376163597e-07,-0.8556445240974426,-0.5998052954673767,1.2307239770889282,0.047695621848106384,0.07329365611076355,0,0,0,0,0,0,-560.6754760742188,271.33935546875,-1.9606997966766357,2.3650040636063485
1,LOW_PROGRESS_SAFE,73,-0.0834205374121666,-0.08173549175262451,0.014253370463848114,0.018794558942317963,1.0,1,1.1920931797249068e-07,-0.7544277906417847,-0.5799207091331482,0.9468528032302856,0.0468132384121418,0.07329365611076355,0,0,0,0,0,0,-560.764404296875,271.1229248046875,-1.966437578201294,2.314951683200283
1,LOW_PROGRESS_SAFE,74,-0.07416021078824997,-0.07271622866392136,0.009260326623916626,0.009019263088703156,1.0,1,2.384185791015625e-07,-0.6732405424118042,-0.54012531042099,0.6388781666755676,0.0468132384121418,0.07638823240995407,0,0,0,0,0,0,-560.852783203125,270.9113464355469,-1.9714391231536865,2.270455640962607
1,LOW_PROGRESS_SAFE,75,-0.0701913982629776,-0.07420748472213745,0.003968812525272369,0.001491256058216095,1.0,1,2.384185791015625e-07,-0.6322406530380249,-0.48508256673812866,0.6388781666755676,0.05127619951963425,0.07638823240995407,0,0,0,0,0,0,-560.9405517578125,270.7042236328125,-1.9764467477798462,2.2283409592402137
1,LOW_PROGRESS_SAFE,76,-0.06920907646417618,-0.05710524693131447,0.0009823217988014221,0.017102237790822983,1.0,1,2.384185791015625e-07,-0.609341025352478,-0.4429878890514374,0.6388781666755676,0.05127619951963425,0.07638823240995407,0,0,0,0,0,0,-561.0277099609375,270.50140380859375,-1.9802286624908447,2.186815432126333
1,LOW_PROGRESS_SAFE,77,-0.052183687686920166,-0.07313638925552368,0.017025388777256012,0.016031142324209213,1.0,1,2.384185791015625e-07,-0.5998052954673767,-0.40253302454948425,0.6388781666755676,0.05127619951963425,0.07638823240995407,0,0,0,0,0,0,-561.1141357421875,270.30224609375,-1.9849923849105835,2.155505216390859
1,LOW_PROGRESS_SAFE,78,-0.04865299537777901,-0.06597878038883209,0.003530692309141159,0.007157608866691589,1.0,1,2.384185791015625e-07,-0.5799207091331482,-0.36111971735954285,0.6388781666755676,0.05127619951963425,0.07638823240995407,0,0,0,0,0,0,-561.2002563476562,270.10626220703125,-1.9892300367355347,2.126313454275319
1,LOW_PROGRESS_SAFE,79,-0.0538979172706604,-0.06725098937749863,0.005244921892881393,0.0012722089886665344,1.0,1,2.384185791015625e-07,-0.54012531042099,-0.3292340934276581,0.6388781666755676,0.05127619951963425,0.07638823240995407,0,0,0,0,0,0,-561.2860107421875,269.9134521484375,-1.9934873580932617,2.0939746618190065
24,LOW_COMFORT_SAFE,0,-0.6345925331115723,0.378079354763031,,,0.0,1,0.1328960806131363,-1.768310308456421,-1.0503078699111938,7.630302429199219,0.40035220980644226,5.521429538726807,0,0,0,0,0,1,-663.1571655273438,-804.2315063476562,1.8838341236114502,16.96993369460957
