scenario_index,group,reference_step,reference_seconds,lead_s,frame,time_from_start_s,action_accel,action_steer,brake_strength,throttle_strength,abs_steer,delta_accel,delta_steer,abs_delta_accel,abs_delta_steer,accel_change_excess,steer_change_excess,smooth_excess,risk_object_index,risk_distance,risk_static_clearance,risk_predicted_clearance,risk_dcpa,risk_tcpa_raw,risk_tcpa_clipped,risk_future_tcpa,risk_approaching,risk_closing_speed,second_object_index,second_distance,second_static_clearance,second_predicted_clearance,second_dcpa,second_future_tcpa,second_approaching,top2_mean_predicted_clearance,second_minus_first_pred_gap,num_pred_conflict_0,num_pred_conflict_1,num_pred_conflict_2,min_future_tcpa_conflict_0,min_future_tcpa_conflict_1,min_future_tcpa_conflict_2,risk_relative_x,risk_relative_y,risk_relative_vx,risk_relative_vy,risk_closest_x,risk_closest_y
122,SAFE,13,1.3,0.5,8,0.8,-0.14659476280212402,0.010398834943771362,0.14659476280212402,0.0,0.010398834943771362,0.001182660460472107,-0.0012809531763195992,0.001182660460472107,0.0012809531763195992,0.0,0.0,0.0,3,4.113783690784173,-5.015945506967732,-5.015945506967732,4.113783690784173,-1879.2028079845609,0.0,5.0,0,-0.000469522440974963,13,7.650721295397704,-1.6773207893734137,-1.6817544373438622,7.646287647427256,5.0,0,-3.348849972155797,3.33419106962387,2,3,3,5.0,5.0,5.0,-1.9051787853240967,3.646026611328125,-0.001013822853565216,-8.927310279904788e-12,-1.9051787853240967,3.646026611328125
181,SAFE,76,7.6000000000000005,3.0,46,4.6000000000000005,-0.0746879130601883,0.1046459823846817,0.0746879130601883,0.0,0.1046459823846817,-0.00582817941904068,-0.00774981826543808,0.00582817941904068,0.00774981826543808,0.0,0.0,0.0,2,13.724089571701876,8.549279428065432,8.549279428065432,13.724089571701876,-3.785547252123968,0.0,5.0,0,-3.413732836937767,1,16.08906934226214,10.907292177217295,10.907292177217295,16.08906934226214,5.0,0,9.728285802641363,2.3580127491518628,0,0,0,5.0,5.0,5.0,-13.31744384765625,-3.316070556640625,-3.517970561981201,5.69645521864004e-08,-13.31744384765625,-3.316070556640625
181,SAFE,76,7.6000000000000005,2.0,56,5.6000000000000005,-0.06883375346660614,0.0842924416065216,0.06883375346660614,0.0,0.0842924416065216,0.003184586763381958,-0.0027470365166664124,0.003184586763381958,0.0027470365166664124,0.0,0.0,0.0,2,16.958323395634963,11.783513251998517,11.783513251998517,16.958323395634963,-5.594655453051968,0.0,5.0,0,-2.995960724280487,1,18.971940891363396,13.790163726318552,13.790163726318552,18.971940891363396,5.0,0,12.786838489158534,2.0066504743200344,0,0,0,5.0,5.0,5.0,-16.85955810546875,-1.82757568359375,-3.0135114192962646,1.7591460732546693e-08,-16.85955810546875,-1.82757568359375
181,SAFE,76,7.6000000000000005,1.0,66,6.6000000000000005,-0.021009471267461777,0.05711837112903595,0.021009471267461777,0.0,0.05711837112903595,0.005424683913588524,-0.0006098896265029907,0.005424683913588524,0.0006098896265029907,0.0,0.0,0.0,2,19.777846154242166,14.60303601060572,14.60303601060572,19.777846154242166,-7.278048189856993,0.0,5.0,0,-2.7144771308250175,1,21.49869542994722,16.316918264902377,16.316918264902377,21.49869542994722,5.0,0,15.459977137754048,1.7138822542966565,0,0,0,5.0,5.0,5.0,-19.7669677734375,-0.6558837890625,-2.715970993041992,1.5835468047953327e-08,-19.7669677734375,-0.6558837890625
181,SAFE,76,7.6000000000000005,0.5,71,7.1000000000000005,0.010464605875313282,0.06097234785556793,0.0,0.010464605875313282,0.06097234785556793,0.006375928875058889,0.0011317022144794464,0.006375928875058889,0.0011317022144794464,0.0,0.0,0.0,2,21.11121429926523,15.936404155628786,15.936404155628786,21.11121429926523,-7.845583361022731,0.0,5.0,0,-2.6904650999395168,1,22.5915015208055,17.40972435576066,17.40972435576066,22.5915015208055,5.0,0,16.673064255694722,1.473320200131873,0,0,0,5.0,5.0,5.0,-21.1097412109375,-0.2493896484375,-2.690652847290039,2.1042048103936395e-08,-21.1097412109375,-0.2493896484375
217,SAFE,37,3.7,3.0,7,0.7000000000000001,0.1501421332359314,-0.02566160075366497,0.0,0.1501421332359314,0.02566160075366497,-0.009004369378089905,-0.000659869983792305,0.009004369378089905,0.000659869983792305,0.0,0.0,0.0,4,6.307248439558329,-2.944023947894106,-2.944023947894106,6.307248439558329,-31.55578705632022,0.0,5.0,0,-0.18961364999515917,19,13.996561731704386,4.837057713953945,2.9087748791022605,12.068278896852702,5.0,0,-0.01762453439592271,5.852798826996366,1,1,1,5.0,5.0,5.0,-4.97064208984375,3.882537841796875,-0.17658567428588867,0.08195572739988677,-4.97064208984375,3.882537841796875
217,SAFE,37,3.7,2.0,17,1.7000000000000002,0.05787571519613266,-0.022677836939692497,0.0,0.05787571519613266,0.022677836939692497,-0.012541428208351135,-0.0014982149004936218,0.012541428208351135,0.0014982149004936218,0.0,0.0,0.0,34,24.115998694889093,17.441860715445745,-2.590617637331147,4.083520342112202,5.980131588941783,5.0,5.0,0,4.0251883447752626,4,6.764983442174623,-2.4862889452778116,-2.4862889452778116,6.764983442174623,5.0,0,-2.5384532913044793,0.10432869205333528,2,2,4,5.0,5.0,0.5349496002751102,24.09356689453125,-1.0399169921875,-4.02893590927124,2.4499371420461102e-08,3.948887348175049,-1.039916869690643
217,SAFE,37,3.7,1.0,27,2.7,-0.049753203988075256,-0.00993528962135315,0.049753203988075256,0.0,0.00993528962135315,-0.011987339705228806,0.005876578390598297,0.011987339705228806,0.005876578390598297,0.0,0.0,0.0,34,20.019885300030765,13.345747320587417,-6.311550048841508,0.3625879306018404,4.922180429018634,4.922180429018634,4.922180429018634,1,4.0659456957289,4,7.805804706065642,-1.445467681386793,-1.445467681386793,7.805804706065642,5.0,0,-3.8785088651141506,4.866082367454715,4,4,5,4.922180429018634,4.922180429018634,1.79691692081059,20.0166015625,-0.36258697509765625,-4.066612720489502,-1.9412213703162706e-07,1.730834853219676e-08,-0.36258793060183997
217,SAFE,37,3.7,0.5,32,3.2,-0.06266453862190247,0.015466959215700626,0.06266453862190247,0.0,0.015466959215700626,-0.0002685822546482086,0.0025258688256144524,0.0002685822546482086,0.0025258688256144524,0.0,0.0,0.0,34,18.0246976933819,11.350559713938551,-6.297009584052503,0.3771283953908453,4.629459379534765,4.629459379534765,4.629459379534765,1,3.8917734465654874,4,8.267006692349328,-0.9842656951031064,-0.9842656951031064,8.267006692349328,5.0,0,-3.640637639577805,5.312743888949397,3,4,5,4.629459379534765,4.629459379534765,1.3566186567472966,18.020751953125,-0.37712860107421875,-3.892625570297241,4.4429242507249e-08,-4.30442881338422e-09,-0.3771283953908453
263,SAFE,57,5.7,3.0,27,2.7,-0.05321197956800461,0.0033327064011245966,0.05321197956800461,0.0,0.0033327064011245966,0.0017297565937042236,-0.018159094965085387,0.0017297565937042236,0.018159094965085387,0.0,0.0,0.0,23,13.551700277303256,7.618914826995214,5.712133225676782,11.644918675984824,0.5883022810659627,0.5883022810659627,0.5883022810659627,1,6.026274371028807,19,20.392290536960555,14.459859155007562,5.9464748399199365,11.87890622187293,1.6964832381614072,1,5.829304032798359,0.2343416142431547,0,0,0,5.0,5.0,5.0,6.91192626953125,11.656494140625,-11.782039403915405,-0.01970372889400096,-0.019474387401238857,11.644902391971154
263,SAFE,57,5.7,2.0,37,3.7,-0.01718093827366829,0.0007643101271241903,0.01718093827366829,0.0,0.0007643101271241903,-0.0006787534803152084,0.019416790222749114,0.0006787534803152084,0.019416790222749114,0.0,0.0,0.0,39,25.24402823875099,21.478289404012433,1.6759083945866786,5.441647229325236,2.955600780872832,2.955600780872832,2.955600780872832,1,8.144204496359865,2,30.661950806856442,24.73216145402559,5.611608351713135,11.541397704543988,5.0,0,3.643758373149907,3.935699957126457,0,0,1,5.0,5.0,2.955600780872832,24.21746826171875,-7.12567138671875,-8.320497512817383,0.5741415268646506,-0.3746006844147658,-5.4287382415860685
263,SAFE,57,5.7,1.0,47,4.7,-0.012248528189957142,0.028026191517710686,0.012248528189957142,0.0,0.028026191517710686,0.001840757206082344,-0.007830029353499413,0.001840757206082344,0.007830029353499413,0.0,0.0,0.0,39,17.341489823414914,13.575750988676358,3.438517095403066,7.204255930141623,1.9297853123862116,1.9297853123862116,1.9297853123862116,1,7.435330820388334,2,27.13949470473733,21.20970535190648,3.6849389178242067,9.614728270655059,5.0,0,3.5617280066136363,0.24642182242114075,0,0,0,5.0,5.0,5.0,15.31109619140625,-8.142333984375,-8.159204959869385,0.4928982005933378,-0.43441770089841825,-7.191146276368384
263,SAFE,57,5.7,0.5,52,5.2,-0.019913140684366226,0.0046708169393241405,0.019913140684366226,0.0,0.0046708169393241405,-0.0016742032021284103,-0.006421178113669157,0.0016742032021284103,0.006421178113669157,0.0,0.0,0.0,2,25.45245604992767,19.522666697096817,2.5731105933649285,8.50289994619578,7.439382018329869,5.0,5.0,0,3.4056590313837782,39,13.828560853038924,10.062822018300366,4.141928060553905,7.907666895292462,1.3999799320183937,1,3.357519326959417,1.5688174671889765,0,0,0,5.0,5.0,5.0,-25.44854736328125,0.446044921875,3.401089668273926,-0.2905431743389757,-8.443099021911621,-1.0066709498198785
278,FIXED_COLLISION,78,7.800000000000001,3.0,48,4.800000000000001,-0.021848026663064957,0.01109009888023138,0.021848026663064957,0.0,0.01109009888023138,-0.02245352027239278,0.000881110318005085,0.02245352027239278,0.000881110318005085,0.0,0.0,0.0,3,6.299366925061162,-3.748316362932692,-7.257174663149822,2.790508624844031,3.183799403934464,3.183799403934464,3.183799403934464,1,1.5903077106288397,1,4.21613430299109,-5.035384504230867,-5.035384504230867,4.21613430299109,5.0,0,-6.146279583690345,2.221790158918955,4,5,6,3.183799403934464,3.183799403934464,1.9655252743221263,5.45635986328125,-3.148040771484375,-1.7701728343963623,0.11411281314649102,-0.17951535173086963,-2.784728465007292
278,FIXED_COLLISION,78,7.800000000000001,2.0,58,5.800000000000001,-0.1771174669265747,-0.05870778486132622,0.1771174669265747,0.0,0.05870778486132622,0.0006247460842132568,0.0018893331289291382,0.0006247460842132568,0.0018893331289291382,0.0,0.0,0.0,3,5.002666331028988,-5.045016956964866,-8.106184656710502,1.9414986312833524,6.908735665393223,5.0,5.0,0,0.6658710446908537,1,4.766042379174897,-4.48547642804706,-4.48547642804706,4.766042379174897,5.0,0,-6.295830542378781,3.6207082286634416,3,3,5,4.446032036572114,4.446032036572114,1.0148361034622488,4.135986328125,-2.814300537109375,-0.6612930297851562,0.2117868074667193,0.8295211791992188,-1.7553664997757785
278,FIXED_COLLISION,78,7.800000000000001,1.0,68,6.800000000000001,-0.15065599977970123,-0.036339521408081055,0.15065599977970123,0.0,0.036339521408081055,0.0050572603940963745,0.004854358732700348,0.0050572603940963745,0.004854358732700348,0.0,0.0,0.0,3,4.730305219984756,-5.317378068009098,-5.317378068009098,4.730305219984756,-6.54244636137272,0.0,5.0,0,-0.2786246649029309,5,7.802343265151084,-1.4558130662900872,-4.6033734751556254,4.6547828562855456,2.402716657703215,1,-4.9603757715823615,0.7140045928534722,4,4,5,2.402716657703215,2.402716657703215,0.052114382537529036,3.95294189453125,-2.59808349609375,0.42610323429107666,0.1410199556590399,3.95294189453125,-2.59808349609375
278,FIXED_COLLISION,78,7.800000000000001,0.5,73,7.300000000000001,-0.13911065459251404,0.0022344773169606924,0.13911065459251404,0.0,0.0022344773169606924,0.0024721771478652954,0.006860547000542283,0.0024721771478652954,0.006860547000542283,0.0,0.0,0.0,3,5.1569406137215115,-4.890742674272342,-4.890742674272342,5.1569406137215115,-3.3586083102238358,0.0,5.0,0,-1.0049992643581478,5,6.599754886202794,-2.6584014452383773,-4.624854528049657,4.633301803391514,1.4747370948778225,1,-4.757798601160999,0.265888146222685,4,5,6,1.4747370948778225,1.4747370948778225,1.1002242437532312,4.52227783203125,-2.478515625,1.232228398323059,0.15725446419445888,4.52227783203125,-2.478515625
309,SAFE,64,6.4,3.0,34,3.4000000000000004,-0.006676455028355122,0.10629269480705261,0.006676455028355122,0.0,0.10629269480705261,0.00014217384159564972,-8.55177640914917e-05,0.00014217384159564972,8.55177640914917e-05,0.0,0.0,0.0,1,3.971032646152826,-1.2230649476481683,-1.2291270493169408,3.9649705444840535,1086.1860274181506,5.0,5.0,0,0.001214289752605076,3,5.129109540935813,-0.00740638647675862,-0.00740638647675862,5.129109540935813,5.0,0,-0.6182667178968497,1.2217206628401822,2,3,3,5.0,5.0,5.0,-2.28857421875,3.2452316284179688,0.0021069818176329136,5.4622001366411155e-12,-2.2780393096618354,3.24523162844528
309,SAFE,64,6.4,2.0,44,4.4,-0.013578384183347225,0.10420987755060196,0.013578384183347225,0.0,0.10420987755060196,-0.0011864537373185158,-0.00022304803133010864,0.0011864537373185158,0.00022304803133010864,0.0,0.0,0.0,1,3.9696370259075615,-1.2244605678934328,-1.2359982518827337,3.9580993419182606,567.4186200407805,5.0,5.0,0,0.002314380359645276,9,28.495658896494074,19.96638167602665,-0.3736850118426389,8.155592208624785,4.987244244799873,1,-0.8048416318626863,0.8623132400400948,3,4,4,4.987244244799873,4.987244244799873,4.987244244799873,-2.283203125,3.2473068237304688,0.004023842513561249,-5.1184029237205664e-11,-2.2630839124321938,3.2473068234745486
309,SAFE,64,6.4,1.0,54,5.4,-0.07171046733856201,0.09783576428890228,0.07171046733856201,0.0,0.09783576428890228,-0.003636769950389862,-0.0004231482744216919,0.003636769950389862,0.0004231482744216919,0.0,0.0,0.0,9,23.490608398537695,14.961331178070271,-7.589251103624855,0.9400261168425693,4.8069023936678335,4.8069023936678335,4.8069023936678335,1,4.87902381930008,1,3.956747153716173,-1.2373504400848212,-1.2966732027972938,3.8974243910037005,5.0,0,-4.442962153211075,6.2925779008275615,2,4,4,4.8069023936678335,4.8069023936678335,4.8069023936678335,9.4591064453125,21.501953125,-2.143525030463934,-4.387294769296259,-0.8446091545114989,0.4126553967434461
309,SAFE,64,6.4,0.5,59,5.9,-0.048371441662311554,0.10582713782787323,0.048371441662311554,0.0,0.10582713782787323,0.009577549993991852,0.002107061445713043,0.009577549993991852,0.002107061445713043,0.0,0.0,0.0,9,21.036093175858113,12.506815955390689,-4.788325880744832,3.7409513397225926,4.30835218153273,4.30835218153273,4.30835218153273,1,4.7282164139121114,1,3.9439282947539365,-1.2501692990470579,-1.3016708852749157,3.8924267085260786,5.0,0,-3.044998383009874,3.4866549954699164,2,4,4,4.30835218153273,4.30835218153273,4.30835218153273,8.2940673828125,19.331985473632812,-2.649474209174514,-4.008294105354416,-3.1208006061992215,2.062842820604331
357,SAFE,21,2.1,2.0,1,0.1,-0.011979564093053341,0.021818295121192932,0.011979564093053341,0.0,0.021818295121192932,0.005339580588042736,-0.050858184695243835,0.005339580588042736,0.050858184695243835,0.0,0.0,0.0,3,13.431576168831446,4.193384540174872,4.193384540174872,13.431576168831446,-3.880051678028291,0.0,5.0,0,-1.5849216763728706,1,37.97350879662182,28.8034273894848,12.39581273312632,21.565894140263342,5.0,0,8.294598636650596,8.202428192951448,0,0,0,5.0,5.0,5.0,13.0986328125,2.9720458984375,1.9272613525390625,-1.3312353536925912,13.0986328125,2.9720458984375
357,SAFE,21,2.1,1.0,11,1.1,-0.03861019015312195,-0.022567907348275185,0.03861019015312195,0.0,0.022567907348275185,0.007586196064949036,-0.00965274777263403,0.007586196064949036,0.00965274777263403,0.0,0.0,0.0,3,15.824523678980697,6.586332050324122,6.586332050324122,15.824523678980697,-4.7262902806128935,0.0,5.0,0,-2.673431166747985,1,35.14283973387061,25.972758326733587,11.363398717529158,20.53348012466618,5.0,0,8.974865383926641,4.777066667205036,0,0,0,5.0,5.0,5.0,15.6953125,2.018096923828125,2.822887420654297,-0.9911939280722208,15.6953125,2.018096923828125
357,SAFE,21,2.1,0.5,16,1.6,-0.02238284982740879,-0.0113130584359169,0.02238284982740879,0.0,0.0113130584359169,0.004072833806276321,-0.018446417525410652,0.004072833806276321,0.018446417525410652,0.0,0.0,0.0,3,17.166597590003803,7.928405961347229,7.928405961347229,17.166597590003803,-5.450337282204859,0.0,5.0,0,-2.747572710405591,1,33.67655186690414,24.50647045976712,10.17690256312543,19.346983970262453,5.0,0,9.05265426223633,2.2484966017782018,0,0,0,5.0,5.0,5.0,17.048095703125,2.013580322265625,2.8518905639648438,-0.7215148978354478,17.048095703125,2.013580322265625
402,SAFE,11,1.1,1.0,1,0.1,-0.04219465330243111,0.10814747959375381,0.04219465330243111,0.0,0.10814747959375381,5.478411912918091e-05,-8.008629083633423e-05,5.478411912918091e-05,8.008629083633423e-05,0.0,0.0,0.0,5,4.727767874182906,-1.1402141848266076,-1.1402141848266076,4.727767874182906,-169.74514297080927,0.0,5.0,0,-0.016337919599387664,6,5.561255980265706,-0.3244018981289827,-0.41009645870053557,5.475561419694153,5.0,0,-0.7751553217635716,0.7301177261260721,2,3,3,5.0,5.0,5.0,3.6209716796875,3.039794921875,0.02133181318640709,-3.749001109554229e-12,3.6209716796875,3.039794921875
402,SAFE,11,1.1,0.5,6,0.6000000000000001,-0.04114609211683273,0.10773636400699615,0.04114609211683273,0.0,0.10773636400699615,0.0003543272614479065,-3.6582350730895996e-06,0.0003543272614479065,3.6582350730895996e-06,0.0,0.0,0.0,5,4.737178207089894,-1.1308038519196195,-1.1308038519196195,4.737178207089894,-974.1815534943981,0.0,5.0,0,-0.0028570486439356713,6,5.546804253032995,-0.3388536253616934,-0.3538666043071501,5.531791274087539,5.0,0,-0.7423352281133848,0.7769372476124694,2,2,3,5.0,5.0,5.0,3.631103515625,3.0423583984375,0.0037273375783115625,-3.9050273431540106e-12,3.631103515625,3.0423583984375
467,SAFE,18,1.8,1.0,8,0.8,-0.08028828352689743,0.1770629584789276,0.08028828352689743,0.0,0.1770629584789276,-0.06497365515679121,0.006168782711029053,0.06497365515679121,0.006168782711029053,0.014973655156791207,0.0,0.014973655156791207,15,17.865873951638687,9.00191416669708,-4.869086837539064,3.994872947402542,3.261001114943886,3.261001114943886,3.261001114943886,1,5.204722585613568,2,3.7676784112455963,-1.4268107091288793,-1.4268107091288793,3.7676784112455963,5.0,0,-3.1479487733339715,3.442276128410185,4,4,4,3.261001114943886,3.261001114943886,3.261001114943886,17.41351318359375,-3.994873046875,-5.33992862701416,3.050365648959996e-08,-2.282019906374444e-08,-3.994872947402542
467,SAFE,18,1.8,0.5,13,1.3,-0.1215629056096077,0.02001415193080902,0.1215629056096077,0.0,0.02001415193080902,0.007102213799953461,-0.020652979612350464,0.007102213799953461,0.020652979612350464,0.0,0.0,0.0,15,15.270864182869902,6.406904397928296,-3.4011909687752526,5.462768816166354,2.854815322121753,2.854815322121753,2.854815322121753,1,4.66464344960893,1,13.405548082885371,8.201235412272705,-2.4735418877183992,2.7307707828942664,4.603833581673995,1,-2.937366428246826,0.9276490810568534,3,4,4,2.854815322121753,2.854815322121753,2.854815322121753,14.260345458984375,-5.4627685546875,-4.995190143585205,-9.15922129252067e-08,1.0016577078886257e-07,-5.462768816166353
524,SAFE,75,7.5,3.0,45,4.5,-0.09534800052642822,0.024756021797657013,0.09534800052642822,0.0,0.024756021797657013,0.015078321099281311,-0.0029044784605503082,0.015078321099281311,0.0029044784605503082,0.0,0.0,0.0,1,10.601522038866785,1.336957016040662,1.336957016040662,10.601522038866785,-0.6168132900909228,0.0,5.0,0,-11.274581741452726,14,41.20984864342227,32.11130945320024,24.11403893132075,33.212578121542776,5.0,0,12.725497973680707,22.777081915280085,0,0,1,5.0,5.0,5.0,9.4342041015625,4.83612060546875,13.757780075073242,-2.1227713779564965,9.4342041015625,4.83612060546875
524,SAFE,75,7.5,2.0,55,5.5,-0.09583190828561783,-0.020208138972520828,0.09583190828561783,0.0,0.020208138972520828,0.0009084418416023254,0.006497807800769806,0.0009084418416023254,0.006497807800769806,0.0,0.0,0.0,1,25.62260881409033,16.35804379126421,16.35804379126421,25.62260881409033,-1.7777233851597012,0.0,5.0,0,-13.924721836125714,14,39.63761212463491,30.539072934412886,21.396054567559187,30.494593757781214,5.0,0,18.8770491794117,5.038010776294978,0,0,0,5.0,5.0,5.0,25.492919921875,2.57470703125,14.116302490234375,-1.1955024346767686,25.492919921875,2.57470703125
