scenario_index,lead_s,object_index,object_rank,is_collider,distance,ego_speed,object_speed,relative_speed,closing_speed,relative_heading_rad,relative_heading_deg,tcpa_raw,tcpa_clipped,dcpa,predicted_clearance,approaching,interaction_risk
643,1.0,46,14.0,0,60.203425284543194,0.027611926198005676,3.128840446472168,3.1012960944939945,3.0943157873603955,0.06966626644134521,3.991583041522962,19.368650826638973,5.0,44.74392986231012,32.81558609008789,0,0.0
643,1.0,48,15.0,0,64.33795524686103,0.027611926198005676,0.0,0.027611926198005673,0.027291554190207977,0.07321059703826904,4.194658225925781,2303.043361311019,5.0,64.20150090058435,54.90742111206055,0,0.0
654,2.0,3,1.0,1,4.0608205775309,0.564490020275116,1.2482789754867554,0.6838315247787411,0.32893100751468096,0.00908970832824707,0.5208019242134723,2.8564089187912813,2.8564089187912813,3.56017882106122,-3.5280821323394775,1,0.08529463924634273
654,2.0,1,4.0,0,7.11088076881348,0.564490020275116,0.0,0.564490020275116,0.4953746071613318,0.008758306503295898,0.5018139983208368,11.054639918716994,5.0,4.827561725013565,-1.035538911819458,0,0.0
654,2.0,5,12.0,0,17.250155045028354,0.564490020275116,4.498760223388672,3.9342983088039354,3.8347685427403366,0.009331941604614258,0.5346808686069382,4.273636566542846,4.273636566542846,3.8555526458785634,-2.3248355388641357,1,0.7271582890389117
654,2.0,7,10.0,0,15.839984083473166,0.564490020275116,0.0,0.564490020275116,0.5174673838658739,0.02086925506591797,1.1957202368591122,25.72321131307049,5.0,13.300547699170844,7.259363174438477,0,0.0
654,2.0,8,5.0,0,9.842405179768992,0.564490020275116,0.0,0.564490020275116,0.4322047515501807,0.006750822067260743,0.38679361269782214,13.349906990003122,5.0,7.893023593257264,2.290457248687744,0,0.0
654,2.0,9,3.0,0,7.014520958097353,0.564490020275116,0.0,0.564490020275116,-0.5644529641020396,0.002752065658569336,0.15768174717891437,-12.425481824543242,0.0,7.014520958097353,1.2064812183380127,0,0.0
654,2.0,10,2.0,0,6.840289867768036,0.564490020275116,0.0,0.564490020275116,0.4785906261340595,3.131551742553711,179.42469817516616,10.27368290974348,5.0,4.692419838666336,-1.0822656154632568,0,0.0
654,2.0,13,6.0,0,13.913534279288912,0.564490020275116,2.6230661869049072,2.0586917120417563,2.0089481794154,0.017924785614013672,1.0270145643597972,6.595133095508454,5.0,4.475045438380584,-1.4594178199768066,0,0.0
654,2.0,16,14.0,0,33.82084775957355,0.564490020275116,4.406821250915527,3.8423377549812296,3.8187379494457057,0.004489421844482422,0.2572249241426802,8.748090559896056,5.0,14.879824613919803,9.411933898925781,0,0.0
654,2.0,19,7.0,0,14.738533146888528,0.564490020275116,0.0,0.564490020275116,-0.564310215795225,0.011757135391235352,0.6736342370816776,-26.101149743451433,0.0,14.738533146888528,8.809974670410156,0,0.0
654,2.0,21,8.0,0,14.824613500393147,0.564490020275116,0.0,0.564490020275116,0.5496019268777241,0.0013763904571533203,0.07886136415696722,25.56931476314849,5.0,12.0937599017203,6.160689353942871,0,0.0
654,2.0,22,9.0,0,15.492239211981948,0.564490020275116,0.0,0.564490020275116,0.5644595286779717,0.0003542900085449219,0.020299322213277897,27.44318202964621,5.0,12.669975530300318,6.662869453430176,0,0.0
654,2.0,23,11.0,0,15.916106808051378,0.564490020275116,0.0,0.564490020275116,0.5503724311139112,3.126657485961914,179.14427792860212,27.49039496568954,5.0,13.179181177975185,7.344759464263916,0,0.0
654,2.0,25,15.0,0,37.02181512830296,0.564490020275116,6.591659069061279,7.0473575752306346,6.853113827480757,2.4854652881622314,142.40667113796283,5.108495765939832,5.0,8.665961197764721,2.843801736831665,0,0.0
654,2.0,26,16.0,0,44.26510830964131,0.564490020275116,7.002954483032227,6.439657254490061,6.373417362000156,0.06234622001647949,3.5721752755383287,6.803123959481396,5.0,13.226086126745326,7.363471031188965,0,0.0
654,2.0,27,13.0,0,28.432863741524443,0.564490020275116,1.3670613765716553,1.3787380137660135,0.19274878547903063,1.3840248584747314,79.29878313179317,2.883027296172646,2.883027296172646,28.153642710724768,24.323307037353516,1,0.0019602018106983474
654,1.0,3,1.0,1,4.102252207196927,0.44837686419487,0.0,0.44837686419487005,-0.22531408227054828,0.005448818206787109,0.31219428658294285,-4.597527153802841,0.0,4.102252207196927,-2.986008882522583,0,0.0
654,1.0,1,3.0,0,6.635363212122941,0.44837686419487,0.0,0.44837686419487005,0.38343888793074005,0.013353824615478516,0.7651177908248283,12.655358909638252,5.0,4.859169409960457,-1.0039312839508057,0,0.0
654,1.0,5,7.0,0,13.634932244263084,0.44837686419487,3.879575490951538,3.4311987787637244,3.300022343555623,0.000774383544921875,0.04436890884840283,3.8218893311635123,3.8218893311635123,3.7340656270341164,-2.4463226795196533,1,0.6843836755497111
654,1.0,7,11.0,0,15.30753472715128,0.44837686419487,0.0,0.44837686419487005,0.40933112436447966,0.026278972625732422,1.5056742213942909,31.166901690846085,5.0,13.292409891379421,7.251225471496582,0,0.0
