scenario_index,group,reference_step,reference_seconds_v27,lead_s,frame,time_from_start_s_v27,expected_episode_length_v27,actual_episode_length_v27,action_accel_v27,action_steer_v27,abs_steer_v27,brake_strength_v27,throttle_strength_v27,delta_accel_v27,delta_steer_v27,abs_delta_accel_v27,abs_delta_steer_v27,risk_object_index_v27,risk_distance_v27,risk_static_clearance_v27,risk_predicted_clearance_v27,risk_dcpa_v27,risk_tcpa_raw_v27,risk_tcpa_clipped_v27,risk_future_tcpa_v27,risk_approaching_v27,risk_closing_speed_v27,second_object_index_v27,second_distance_v27,second_static_clearance_v27,second_predicted_clearance_v27,second_dcpa_v27,second_future_tcpa_v27,second_approaching_v27,top2_mean_predicted_clearance_v27,second_minus_first_pred_gap_v27,num_pred_conflict_0_v27,num_pred_conflict_1_v27,num_pred_conflict_2_v27,min_future_tcpa_conflict_0_v27,min_future_tcpa_conflict_1_v27,min_future_tcpa_conflict_2_v27,reference_seconds_v28,time_from_start_s_v28,expected_episode_length_v28,actual_episode_length_v28,action_accel_v28,action_steer_v28,abs_steer_v28,brake_strength_v28,throttle_strength_v28,delta_accel_v28,delta_steer_v28,abs_delta_accel_v28,abs_delta_steer_v28,risk_object_index_v28,risk_distance_v28,risk_static_clearance_v28,risk_predicted_clearance_v28,risk_dcpa_v28,risk_tcpa_raw_v28,risk_tcpa_clipped_v28,risk_future_tcpa_v28,risk_approaching_v28,risk_closing_speed_v28,second_object_index_v28,second_distance_v28,second_static_clearance_v28,second_predicted_clearance_v28,second_dcpa_v28,second_future_tcpa_v28,second_approaching_v28,top2_mean_predicted_clearance_v28,second_minus_first_pred_gap_v28,num_pred_conflict_0_v28,num_pred_conflict_1_v28,num_pred_conflict_2_v28,min_future_tcpa_conflict_0_v28,min_future_tcpa_conflict_1_v28,min_future_tcpa_conflict_2_v28,delta_action_accel,delta_action_steer,delta_abs_steer,delta_delta_accel,delta_delta_steer,delta_abs_delta_accel,delta_abs_delta_steer,delta_brake_strength,delta_throttle_strength,delta_risk_static_clearance,delta_risk_predicted_clearance,delta_risk_future_tcpa,delta_risk_tcpa_clipped,delta_risk_closing_speed,delta_risk_approaching,delta_second_predicted_clearance,delta_top2_mean_predicted_clearance
1237,LATE_COLLISION,37,3.7,0.5,32,3.2,80,80,0.0466836243867874,0.0538867712020874,0.0538867712020874,0.0,0.0466836243867874,0.0028567388653755,-0.0004351995885372,0.0028567388653755,0.0004351995885372,4,5.980619660126684,0.6977159908009005,-1.277624163089742,4.005279506236041,3.046466506886687,3.046466506886687,3.046466506886687,1,1.0826460018611537,1,2.59154730826343,-0.3818793202069144,-0.3818793202069144,2.59154730826343,5.0,0,-0.8297517416483282,0.8957448428828276,2,2,5,3.046466506886687,3.046466506886687,2.5032335864757598,3.7,3.2,37,37,-0.0991111174225807,0.0007873547729104,0.0007873547729104,0.0991111174225807,0.0,0.004674382507801,0.0047848157119005,0.004674382507801,0.0047848157119005,1,1.6635783150378674,-1.3098483134324772,-1.3098483134324772,1.6635783150378674,-0.255126725915706,0.0,5.0,0,-0.5433709263069233,4,6.965844291224322,1.6829406218985383,-0.4790868486698727,4.803816820655911,5.0,0,-0.894467581051175,0.8307614647626045,2,5,5,5.0,5.0,5.0,-0.1457947418093681,-0.053099416429177,-0.053099416429177,0.0018176436424255002,0.0052200153004377,0.0018176436424255002,0.0043496161233633,0.0991111174225807,-0.0466836243867874,-2.0075643042333775,-0.03222415034273518,1.953533493113313,-3.046466506886687,-1.626016928168077,-1,-0.09720752846295833,-0.06471583940284675
1424,LATE_OFFROAD,78,7.800000000000001,3.0,48,4.800000000000001,80,80,0.0282507073134183,0.1103511974215507,0.1103511974215507,0.0,0.0282507073134183,-0.0018067229539155,-0.0082545429468154,0.0018067229539155,0.0082545429468154,5,75.43324213724809,63.67480107024835,9.25555144602917,21.013992513028903,2.879994505384704,2.879994505384704,2.879994505384704,1,24.159497426494603,5,75.43324213724809,63.67480107024835,9.25555144602917,21.013992513028903,2.879994505384704,1,9.25555144602917,0.0,0,0,0,5.0,5.0,5.0,7.800000000000001,4.800000000000001,78,78,0.0084647741168737,-0.0049865501932799,0.0049865501932799,0.0,0.0084647741168737,-0.0026694266125559,-0.0046877446584403,0.0026694266125559,0.0046877446584403,5,73.78157569241507,62.02313462541534,9.29563510909631,21.054076176096043,2.780297238956847,2.780297238956847,2.780297238956847,1,24.3764049447169,5,73.78157569241507,62.02313462541534,9.29563510909631,21.054076176096043,2.780297238956847,1,9.29563510909631,0.0,0,0,0,5.0,5.0,5.0,-0.019785933196544602,-0.1153377476148306,-0.1053646472282708,-0.0008627036586404001,0.0035667982883751,0.0008627036586404001,-0.0035667982883751,0.0,-0.019785933196544602,-1.6516664448330118,0.04008366306713995,-0.09969726642785659,-0.09969726642785659,0.21690751822229615,0,0.04008366306713995,0.04008366306713995
1424,LATE_OFFROAD,78,7.800000000000001,2.0,58,5.800000000000001,80,80,-0.0177505798637866,0.0616261586546897,0.0616261586546897,0.0177505798637866,0.0,-0.0020761750638484,-0.0033753216266632,0.0020761750638484,0.0033753216266632,4,9.457080874417244,2.424672244902321,2.3964039352667994,9.428812564781722,0.6378497772225827,0.6378497772225827,0.6378497772225827,1,0.0885037888804539,5,51.50864231050021,39.75020124350047,8.865902195262947,20.62434326226268,1.8803918740430696,1,5.631153065264874,6.469498259996148,0,0,0,5.0,5.0,5.0,7.800000000000001,5.800000000000001,78,78,-0.1050453335046768,0.0225332882255315,0.0225332882255315,0.1050453335046768,0.0,-0.0027258992195129,-0.00795678794384,0.0027258992195129,0.00795678794384,4,7.504596208350304,0.4721875788353813,0.3618734288463416,7.394282058361265,1.119597998766602,1.119597998766602,1.119597998766602,1,0.1956119360723901,5,49.73892877787577,37.980487710876034,8.927352649876191,20.685793716875924,1.7943053013995751,1,4.644613039361266,8.56547922102985,0,1,1,5.0,1.119597998766602,1.119597998766602,-0.0872947536408902,-0.0390928704291582,-0.0390928704291582,-0.0006497241556644999,-0.004581466317176801,0.0006497241556644999,0.004581466317176801,0.0872947536408902,0.0,-1.9524846660669395,-2.0345305064204577,0.4817482215440193,0.4817482215440193,0.1071081471919362,0,0.06145045461324372,-0.9865400259036079
1424,LATE_OFFROAD,78,7.800000000000001,1.0,68,6.800000000000001,80,80,-0.0051391413435339,0.0179207809269428,0.0179207809269428,0.0051391413435339,0.0,-0.0017790917772799,-0.0005795303732156,0.0017790917772799,0.0005795303732156,4,8.935753142472372,1.9033445129574489,1.8005006442271112,8.832909273742034,1.2095161992474082,1.2095161992474082,1.2095161992474082,1,0.1690792411004415,5,30.40589480600606,18.647453739006327,9.070995712360151,20.829436779359884,0.8857027088013399,1,5.435748178293631,7.27049506813304,0,0,1,5.0,5.0,1.2095161992474082,7.800000000000001,6.800000000000001,78,78,-0.0078463582322001,-0.0219815764576196,0.0219815764576196,0.0078463582322001,0.0,-0.0057381899096071,0.0028545707464218,0.0057381899096071,0.0028545707464218,4,7.066253245559783,0.0338446160448597,0.0303874702948716,7.062796099809795,0.2049445412763744,0.2049445412763744,0.2049445412763744,1,0.0337291252428154,5,29.08592483416232,17.327483767162587,9.119012597875065,20.8774536648748,0.8131076577724731,1,4.574700034084968,9.08862512758019,0,1,1,5.0,0.2049445412763744,0.2049445412763744,-0.0027072168886662007,-0.0399023573845624,0.0040607955306768,-0.0039590981323272,0.0034341011196374,0.0039590981323272,0.0022750403732062,0.0027072168886662007,0.0,-1.869499896912589,-1.7701131739322395,-1.0045716579710338,-1.0045716579710338,-0.1353501158576261,0,0.048016885514913454,-0.861048144208663
1424,LATE_OFFROAD,78,7.800000000000001,0.5,73,7.300000000000001,80,80,0.003979945089668,-0.0024329670704901,0.0024329670704901,0.0,0.003979945089668,0.001308046746999,-0.0029279761365614,0.001308046746999,0.0029279761365614,5,22.805526851413944,11.047085784414213,8.954568096633167,20.7130091636329,0.3865923048643766,0.3865923048643766,0.3865923048643766,1,10.328805512824063,5,22.805526851413944,11.047085784414213,8.954568096633167,20.7130091636329,0.3865923048643766,1,8.954568096633167,0.0,0,0,0,5.0,5.0,5.0,7.800000000000001,7.300000000000001,78,78,0.0126894451677799,-0.0882353857159614,0.0882353857159614,0.0,0.0126894451677799,0.0012894943356513,0.0024308040738105,0.0012894943356513,0.0024308040738105,5,22.14096678503333,10.382525718033602,9.003347255252567,20.7617883222523,0.3127546000175062,0.3127546000175062,0.3127546000175062,1,8.544868085226323,5,22.14096678503333,10.382525718033602,9.003347255252567,20.7617883222523,0.3127546000175062,1,9.003347255252567,0.0,0,0,0,5.0,5.0,5.0,0.0087095000781119,-0.0858024186454713,0.0858024186454713,-1.8552411347700064e-05,0.0053587802103719,-1.8552411347700064e-05,-0.0004971720627508997,0.0,0.0087095000781119,-0.664560066380611,0.048779158619399965,-0.07383770484687041,-0.07383770484687041,-1.7839374275977402,0,0.048779158619399965,0.048779158619399965
2101,EARLY_COLLISION,20,2.0,2.0,0,0.0,80,80,-0.0489537306129932,-0.0437131524085998,0.0437131524085998,0.0489537306129932,0.0,,,,,6,30.693663465915417,21.716065465233758,-5.030089682879005,3.947508317802658,1.5570884667423612,1.5570884667423612,1.5570884667423612,1,19.386165620626205,4,4.462354627012485,-0.6722068348943546,-1.568084446694538,3.566477015212301,0.1371945433506844,1,-3.299087064786772,3.462005236184467,4,4,4,0.1371945433506844,0.1371945433506844,0.1371945433506844,2.0,0.0,20,20,-0.1741701960563659,-0.1304605454206466,0.1304605454206466,0.1741701960563659,0.0,,,,,6,30.693663465915417,21.716065465233758,-5.030089682879005,3.947508317802658,1.5570884667423612,1.5570884667423612,1.5570884667423612,1,19.386165620626205,4,4.462354627012485,-0.6722068348943546,-1.568084446694538,3.566477015212301,0.1371945433506844,1,-3.299087064786772,3.462005236184467,4,4,4,0.1371945433506844,0.1371945433506844,0.1371945433506844,-0.12521646544337273,-0.08674739301204681,0.08674739301204681,,,,,0.12521646544337273,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2101,EARLY_COLLISION,20,2.0,1.0,10,1.0,80,80,-0.0645235627889633,0.0013320473954081,0.0013320473954081,0.0645235627889633,0.0,0.0172896161675453,0.0084952400065958,0.0172896161675453,0.0084952400065958,6,12.39896204042554,3.421364039743878,-4.629209307436251,4.348388693245412,0.6080831306774563,0.6080831306774563,0.6080831306774563,1,17.882352064734473,2,5.951548221107314,0.9053028945578684,-1.9907032808189864,3.0555420457304585,2.10396186823098,1,-3.309956294127619,2.6385060266172644,2,5,6,0.6080831306774563,0.6080831306774563,0.6080831306774563,2.0,1.0,20,20,-0.3466726839542389,0.0641076415777206,0.0641076415777206,0.3466726839542389,0.0,-0.0066392123699188,-0.0142729580402374,0.0066392123699188,0.0142729580402374,6,13.432478411119522,4.454880410437859,-3.9020364383573143,5.075561562324348,0.7008515157955235,0.7008515157955235,0.7008515157955235,1,16.429499805156105,2,4.828320960663639,-0.2179243658858061,-2.415467936170917,2.6307773903785283,1.061614995859154,1,-3.158752187264116,1.486568502186398,4,5,6,0.7008515157955235,0.7008515157955235,0.7008515157955235,-0.2821491211652756,0.0627755941823125,0.0627755941823125,-0.0239288285374641,-0.0227681980468332,-0.010650403797626502,0.005777718033641601,0.2821491211652756,0.0,1.033516370693981,0.7271728690789367,0.09276838511806718,0.09276838511806718,-1.4528522595783677,0,-0.4247646553519304,0.15120410686350283
2101,EARLY_COLLISION,20,2.0,0.5,15,1.5,80,80,-0.1832067519426345,0.0097533939406275,0.0097533939406275,0.1832067519426345,0.0,-0.0318056643009185,0.0054586678743362,0.0318056643009185,0.0054586678743362,6,4.960312104040993,-4.01728589664067,-4.534848972927451,4.442749027754212,0.1174683317522207,0.1174683317522207,0.1174683317522207,1,8.352235684095048,7,17.559500604449465,8.643108839262382,-3.6556495449056783,5.260742220281404,0.8920625223161864,1,-4.0952492589165645,0.8791994280217725,3,3,6,0.1174683317522207,0.1174683317522207,0.1174683317522207,2.0,1.5,20,20,-0.5225152373313904,0.0335199125111103,0.0335199125111103,0.5225152373313904,0.0,-0.0146976113319396,0.0234774872660636,0.0146976113319396,0.0234774872660636,2,3.403268226432935,-1.6429771001165103,-3.37192245873128,1.6743228678181648,0.6328474150356089,0.6328474150356089,0.6328474150356089,1,4.076090351400172,6,6.668991190375059,-2.308606810306604,-3.3501565940351226,5.627441406646541,0.2181097460298531,1,-3.3610395263832014,0.0217658646961576,3,3,3,0.2181097460298531,0.2181097460298531,0.2181097460298531,-0.3393084853887559,0.0237665185704828,0.0237665185704828,0.017108052968978903,0.0180188193917274,-0.017108052968978903,0.0180188193917274,0.3393084853887559,0.0,2.37430879652416,1.1629265141961707,0.5153790832833882,0.5153790832833882,-4.276145332694876,0,0.3054929508705557,0.7342097325333632
2139,EARLY_COLLISION,11,1.1,1.0,1,0.1,80,80,-0.0281102769076824,0.0805768370628357,0.0805768370628357,0.0281102769076824,0.0,-0.0087871737778186,-0.0303184911608696,0.0087871737778186,0.0303184911608696,13,9.16391689873346,-0.0898621527842902,-5.046152696656341,4.207626354861411,1.927466828965397,1.927466828965397,1.927466828965397,1,3.752063984733869,10,3.724388298418073,-2.186472335531262,-2.9449839179439774,2.965876716005358,5.0,0,-3.995568307300159,2.1011687787123634,4,4,4,1.927466828965397,1.927466828965397,1.927466828965397,1.1,0.1,11,11,-0.1888250261545181,-0.0301923640072345,0.0301923640072345,0.1888250261545181,0.0,-0.0322442501783371,-0.0027714259922504,0.0322442501783371,0.0027714259922504,13,9.16760277018893,-0.0861762813288216,-5.189402215546897,4.064376835970855,1.984286587144755,1.984286587144755,1.984286587144755,1,3.7120125436789486,10,3.72474636785131,-2.1861142660980253,-2.555974557797325,3.35488607615201,5.0,0,-3.8726883866721113,2.633427657749572,4,4,4,1.984286587144755,1.984286587144755,1.984286587144755,-0.1607147492468357,-0.1107692010700702,-0.05038447305560119,-0.023457076400518497,0.027547065168619198,0.023457076400518497,-0.027547065168619198,0.1607147492468357,0.0,0.0036858714554686006,-0.14324951889055626,0.05681975817935814,0.05681975817935814,-0.0400514410549202,0,0.3890093601466522,0.12287992062804776
2139,EARLY_COLLISION,11,1.1,0.5,6,0.6000000000000001,80,80,-0.0416955724358558,-0.0479116663336753,0.0479116663336753,0.0416955724358558,0.0,0.0002308748662471,0.0028542689979076,0.0002308748662471,0.0028542689979076,13,7.546595645368709,-1.707183406149043,-5.1067110341890345,4.147068017328717,1.5422118447874105,1.5422118447874105,1.5422118447874105,1,3.4156554742105274,41,10.440302067847211,4.499567267401927,-4.014355263851781,1.926379536593503,4.285316612128336,1,-4.560533149020408,1.092355770337253,3,4,5,1.5422118447874105,1.5422118447874105,1.5422118447874105,1.1,0.6000000000000001,11,11,-0.1674455106258392,-0.0304215867072343,0.0304215867072343,0.1674455106258392,0.0,0.00987508893013,0.0066750515252351,0.00987508893013,0.0066750515252351,13,7.647135118890394,-1.6066439326273576,-5.400354981846494,3.853424069671258,1.855966116751544,1.855966116751544,1.855966116751544,1,3.0740745800539937,41,10.613141245867164,4.672406445421881,-3.2955020532557584,2.645232747189526,5.0,0,-4.347928517551126,2.104852928590736,3,4,4,1.855966116751544,1.855966116751544,1.855966116751544,-0.1257499381899834,0.017490079626441002,-0.017490079626441002,0.009644214063882899,0.0038207825273275,0.009644214063882899,0.0038207825273275,0.1257499381899834,0.0,0.10053947352168535,-0.2936439476574595,0.3137542719641335,0.3137542719641335,-0.3415808941565337,0,0.718853210596023,0.212604631469282
2747,LATE_OFFROAD,46,4.6000000000000005,3.0,16,1.6,80,80,0.0269588008522987,0.1112357154488563,0.1112357154488563,0.0,0.0269588008522987,-0.0020930860191583,-0.0075129866600036,0.0020930860191583,0.0075129866600036,5,98.82179164098032,86.9242826268458,86.9242826268458,98.82179164098032,-3.905486561784641,0.0,5.0,0,-24.183699555507516,5,98.82179164098032,86.9242826268458,86.9242826268458,98.82179164098032,5.0,0,86.9242826268458,0.0,0,0,0,5.0,5.0,5.0,4.6000000000000005,1.6,46,46,0.0257024373859167,-0.0029255438130348,0.0029255438130348,0.0,0.0257024373859167,-0.0077175181359052,-0.0030291143339127,0.0077175181359052,0.0030291143339127,5,99.3201405210453,87.42263150691079,87.42263150691079,99.3201405210453,-3.848774926542576,0.0,5.0,0,-24.67959423325672,5,99.3201405210453,87.42263150691079,87.42263150691079,99.3201405210453,5.0,0,87.42263150691079,0.0,0,0,0,5.0,5.0,5.0,-0.001256363466381999,-0.1141612592618911,-0.1083101716358215,-0.0056244321167469,0.0044838723260909,0.0056244321167469,-0.0044838723260909,0.0,-0.001256363466381999,0.4983488800649951,0.4983488800649951,0.0,0.0,-0.4958946777492024,0,0.4983488800649951,0.4983488800649951
2747,LATE_OFFROAD,46,4.6000000000000005,2.0,26,2.6,80,80,0.0033607350196689,0.0523042604327201,0.0523042604327201,0.0,0.0033607350196689,-0.0012056787963956,-0.0053622312843799,0.0012056787963956,0.0053622312843799,5,122.8770010813191,110.97949206718458,110.97949206718458,122.8770010813191,-4.7722486976294185,0.0,5.0,0,-25.010479211418986,5,122.8770010813191,110.97949206718458,110.97949206718458,122.8770010813191,5.0,0,110.97949206718458,0.0,0,0,0,5.0,5.0,5.0,4.6000000000000005,2.6,46,46,-0.0093968193978071,0.001935591106303,0.001935591106303,0.0093968193978071,0.0,-0.0127444118261337,0.0205795365618541,0.0127444118261337,0.0205795365618541,5,123.87089864447452,111.97338963034,111.97338963034,123.87089864447452,-4.7197889364219,0.0,5.0,0,-25.51052928920773,5,123.87089864447452,111.97338963034,111.97338963034,123.87089864447452,5.0,0,111.97338963034,0.0,0,0,0,5.0,5.0,5.0,-0.012757554417476,-0.0503686693264171,-0.0503686693264171,-0.0115387330297381,0.025941767846234,0.0115387330297381,0.0152173052774742,0.0093968193978071,-0.0033607350196689,0.9938975631554143,0.9938975631554143,0.0,0.0,-0.500050077788746,0,0.9938975631554143,0.9938975631554143
2747,LATE_OFFROAD,46,4.6000000000000005,0.5,41,4.1000000000000005,80,80,-0.0711696967482566,0.0425412319600582,0.0425412319600582,0.0711696967482566,0.0,0.0129127651453018,-0.0018674917519092,0.0129127651453018,0.0018674917519092,3,7.511349492908358,0.4706576937656903,-1.123498301495526,5.917193497647141,21.49782570202349,5.0,5.0,0,0.3225019757752943,3,7.511349492908358,0.4706576937656903,-1.123498301495526,5.917193497647141,5.0,0,-1.123498301495526,0.0,1,1,1,5.0,5.0,5.0,4.6000000000000005,4.1000000000000005,46,46,-0.0978690311312675,-0.0443371571600437,0.0443371571600437,0.0978690311312675,0.0,0.0044174715876579,-0.0657327082008123,0.0044174715876579,0.0657327082008123,3,5.91722918160321,-1.1234626175394578,-4.140766100389898,2.899925698752769,8.450437167163845,5.0,5.0,0,0.6384977578487081,3,5.91722918160321,-1.1234626175394578,-4.140766100389898,2.899925698752769,5.0,0,-4.140766100389898,0.0,1,1,1,5.0,5.0,5.0,-0.026699334383010906,-0.0868783891201019,0.0017959251999855042,-0.0084952935576439,-0.0638652164489031,-0.0084952935576439,0.0638652164489031,0.026699334383010906,0.0,-1.594120311305148,-3.0172677988943724,0.0,0.0,0.3159957820734138,0,-3.0172677988943724,-3.0172677988943724
