scenario_index,group,reference_step,reference_seconds,lead_s,frame,time_from_start_s,action_accel,action_steer,brake_strength,throttle_strength,abs_steer,delta_accel,delta_steer,abs_delta_accel,abs_delta_steer,accel_change_excess,steer_change_excess,smooth_excess,risk_object_index,risk_distance,risk_static_clearance,risk_predicted_clearance,risk_dcpa,risk_tcpa_raw,risk_tcpa_clipped,risk_future_tcpa,risk_approaching,risk_closing_speed,second_object_index,second_distance,second_static_clearance,second_predicted_clearance,second_dcpa,second_future_tcpa,second_approaching,top2_mean_predicted_clearance,second_minus_first_pred_gap,num_pred_conflict_0,num_pred_conflict_1,num_pred_conflict_2,min_future_tcpa_conflict_0,min_future_tcpa_conflict_1,min_future_tcpa_conflict_2
665,SAFE,27,2.7,0.5,22,2.2,0.1787407249212265,-0.082576684653759,0.0,0.1787407249212265,0.082576684653759,-0.0056184083223342896,0.0259205624461174,0.0056184083223342896,0.0259205624461174,0.0,0.0,0.0,24,18.384842454131118,11.71070447468777,-0.47134248516073196,6.202795494282617,5.286828090464617,5.0,5.0,0,3.0907378854419356,29,21.816177787113865,15.142039812938872,12.067827266237089,18.741965240412082,5.0,0,5.798242390538178,12.539169751397822,1,1,1,5.0,5.0,5.0
704,FIXED_COLLISION,21,2.1,2.0,1,0.1,0.08586627244949341,0.0879516452550888,0.0,0.08586627244949341,0.0879516452550888,-0.00017742812633514404,0.0008188039064407349,0.00017742812633514404,0.0008188039064407349,0.0,0.0,0.0,5,50.282140823905735,44.131047496503356,-0.0244580829527159,6.126635244449661,3.203385749183552,3.203385749183552,3.203385749183552,1,15.46352636902853,18,51.09398749972369,43.21681392005832,1.6927559745221687,9.569929554187539,3.510130951525083,1,0.8341489457847264,1.7172140574748846,1,1,2,3.203385749183552,3.203385749183552,3.203385749183552
704,FIXED_COLLISION,21,2.1,1.0,11,1.1,0.045490775257349014,0.07169631868600845,0.0,0.045490775257349014,0.07169631868600845,-0.0066130273044109344,-0.002323046326637268,0.0066130273044109344,0.002323046326637268,0.0,0.0,0.0,15,10.046253916348194,2.9873913219793637,0.4909796639053665,7.549842258274197,20.120299254952016,5.0,5.0,0,0.4992861674587243,5,37.03043433792021,30.879341010517834,0.7998276961906221,6.950921023592999,2.9414431214258276,1,0.6454036800479943,0.3088480322852556,0,2,3,5.0,2.9414431214258276,2.8988326099687343
704,FIXED_COLLISION,21,2.1,0.5,16,1.6,0.01280333660542965,0.06650592386722565,0.0,0.01280333660542965,0.06650592386722565,-0.0024285847321152687,-0.0002619996666908264,0.0024285847321152687,0.0002619996666908264,0.0,0.0,0.0,15,10.093441469106471,3.034578874737641,0.10453505153235554,7.163397645901186,17.213772775760003,5.0,5.0,0,0.5860681472480219,5,30.984887528436683,24.83379420103431,0.7872613259211656,6.938354653323542,2.6590600492981404,1,0.44589818872676057,0.6827262743888101,0,2,3,5.0,2.6590600492981404,2.3011993697436446
709,SAFE,78,7.800000000000001,3.0,48,4.800000000000001,-0.02823169156908989,0.13796116411685944,0.02823169156908989,0.0,0.13796116411685944,-0.002318345010280609,-0.00026237964630126953,0.002318345010280609,0.00026237964630126953,0.0,0.0,0.0,2,3.177388063327658,-2.611463970037556,-2.611463970037556,3.177388063327658,0.0,0.0,5.0,0,-1.3486784584399224e-05,1,3.4180326777338137,-2.523206839597402,-2.523206839597402,3.4180326777338137,5.0,0,-2.567335404817479,0.08825713044015426,2,4,5,5.0,5.0,5.0
709,SAFE,78,7.800000000000001,2.0,58,5.800000000000001,-0.023483671247959137,0.1375419646501541,0.023483671247959137,0.0,0.1375419646501541,-0.002602173015475273,7.121264934539795e-05,0.002602173015475273,7.121264934539795e-05,0.0,0.0,0.0,2,3.1768205263014324,-2.6120315070637816,-2.6120315070637816,3.1768205263014324,0.0,0.0,5.0,0,3.729267149729145e-05,1,3.432068001346077,-2.5091715159851384,-2.5091715159851384,3.432068001346077,5.0,0,-2.5606015115244602,0.10285999107864319,2,4,5,5.0,5.0,5.0
709,SAFE,78,7.800000000000001,1.0,68,6.800000000000001,-0.01950657181441784,0.1361527442932129,0.01950657181441784,0.0,0.1361527442932129,-0.0015317555516958237,-0.0007125437259674072,0.0015317555516958237,0.0007125437259674072,0.0,0.0,0.0,2,3.177621093236078,-2.611230940129136,-2.611981098485961,3.176870934879253,140.54525357079663,5.0,5.0,0,0.00015273071531603244,1,3.4170163059173846,-2.524223211413831,-2.524223211413831,3.4170163059173846,5.0,0,-2.568102154949896,0.08775788707212984,2,4,5,5.0,5.0,5.0
709,SAFE,78,7.800000000000001,0.5,73,7.300000000000001,-0.01692088693380356,0.13657556474208832,0.01692088693380356,0.0,0.13657556474208832,0.0017708651721477509,-5.176663398742676e-05,0.0017708651721477509,5.176663398742676e-05,0.0,0.0,0.0,2,3.159583401716254,-2.62926863164896,-2.62926863164896,3.159583401716254,-22.441438062408537,0.0,5.0,0,-0.0008180762343290472,1,3.430044269144889,-2.5111952481863264,-2.5330175793808576,3.408221937950358,5.0,0,-2.5811431055149088,0.09625105226810238,2,4,5,5.0,5.0,5.0
818,SAFE,66,6.6000000000000005,3.0,36,3.6,-0.008340566419064999,-0.038572993129491806,0.008340566419064999,0.0,0.038572993129491806,-0.005192572483792901,-0.02780015394091606,0.005192572483792901,0.02780015394091606,0.0,0.0,0.0,5,16.685658069839775,11.583480563493769,1.8978011976056646,6.999978703951671,6.580247673200024,5.0,5.0,0,2.2173156789317625,14,58.627143101368986,53.45502377097237,9.00886780432475,14.180987134721368,2.226762394181794,1,5.453334500965207,7.111066606719085,0,0,1,5.0,5.0,5.0
818,SAFE,66,6.6000000000000005,2.0,46,4.6000000000000005,-0.0577608086168766,-0.011427687481045723,0.0577608086168766,0.0,0.011427687481045723,-0.00496167317032814,-0.018806605134159327,0.00496167317032814,0.018806605134159327,0.0,0.0,0.0,5,14.33276407279281,9.230586566446803,2.107159183871132,7.209336690217138,4.720095730523204,4.720095730523204,4.720095730523204,1,2.268278077149924,17,15.607561430547642,10.387368086048104,9.588180254334283,14.808373598833821,0.19395850391879532,1,5.847669719102708,7.481021070463151,0,0,0,5.0,5.0,5.0
818,SAFE,66,6.6000000000000005,1.0,56,5.6000000000000005,-0.14636315405368805,-0.020660683512687683,0.14636315405368805,0.0,0.020660683512687683,-0.006767973303794861,-0.011205554939806461,0.006767973303794861,0.011205554939806461,0.0,0.0,0.0,5,11.77866512812602,6.676487621780014,1.5597604523244861,6.661937958670492,3.0311953485519942,3.0311953485519942,3.0311953485519942,1,2.642757901904604,54,48.701315025301255,45.54534036471843,3.052617431612012,6.208592092194841,3.7894280932078983,1,2.306188941968249,1.492856979287526,0,0,1,5.0,5.0,3.0311953485519942
818,SAFE,66,6.6000000000000005,0.5,61,6.1000000000000005,-0.17126671969890594,-0.01059352420270443,0.17126671969890594,0.0,0.01059352420270443,-0.0013366788625717163,-0.012205012491904199,0.0013366788625717163,0.012205012491904199,0.0,0.0,0.0,5,10.576775510016354,5.474598003670348,1.4245471702934713,6.5267246766394775,2.370104061140112,2.370104061140112,2.370104061140112,1,2.763279211901243,12,19.70996965972219,14.664258058548631,10.121466657280543,15.167178258454102,0.529313698196763,1,5.7730069137870075,8.69691948698707,0,0,1,5.0,5.0,2.370104061140112
867,SAFE,75,7.5,3.0,45,4.5,0.04645606130361557,-0.05246441811323166,0.0,0.04645606130361557,0.05246441811323166,0.009669866412878036,-0.11276920884847641,0.009669866412878036,0.11276920884847641,0.0,0.0,0.0,1,5.23010046774608,-3.9098899906529745,-3.9157292700768283,5.2242611883222265,0.04424500222077398,0.04424500222077398,0.04424500222077398,1,0.26380469768355863,8,28.699483534914943,19.547655495727245,1.334190542772447,10.486018581960145,0.5681247903469636,1,-1.2907693636521906,5.249919812849275,1,1,3,0.04424500222077398,0.04424500222077398,0.04424500222077398
867,SAFE,75,7.5,2.0,55,5.5,0.08259452134370804,0.008944540284574032,0.0,0.08259452134370804,0.008944540284574032,0.008035518229007721,0.026841619051992893,0.008035518229007721,0.026841619051992893,0.0,0.0,0.0,1,7.167789563530117,-1.972200894868938,-1.972200894868938,7.167789563530117,-1.1197551344736338,0.0,5.0,0,-2.9445378995865026,7,29.942255865645947,20.740138847741584,0.9483120499173285,10.150429067821694,0.6058070746254375,1,-0.5119444224758047,2.9205129447862666,1,2,2,5.0,0.6058070746254375,0.6058070746254375
867,SAFE,75,7.5,1.0,65,6.5,0.14109396934509277,-0.011778346262872219,0.0,0.14109396934509277,0.011778346262872219,0.002049088478088379,-0.01925939368084073,0.002049088478088379,0.01925939368084073,0.0,0.0,0.0,15,35.82977157718252,26.65900803849312,0.47017638515692717,9.640939923846327,0.7208938445965789,0.7208938445965789,0.7208938445965789,1,46.10335355218828,1,10.447533283602633,1.3075428252035781,1.3075428252035781,10.447533283602633,5.0,0,0.8888596051802526,0.837366440046651,0,1,2,5.0,0.7208938445965789,0.7208938445965789
867,SAFE,75,7.5,0.5,70,7.0,0.13067884743213654,-0.015511213801801205,0.0,0.13067884743213654,0.015511213801801205,0.004249200224876404,-0.002112758345901966,0.004249200224876404,0.002112758345901966,0.0,0.0,0.0,15,14.750843573169323,5.5800800344799235,0.4609385009553435,9.631702039644743,0.2369868975709667,0.2369868975709667,0.2369868975709667,1,35.70548932875912,1,12.290583481514465,3.1505930231154107,3.1505930231154107,12.290583481514465,5.0,0,1.805765762035377,2.689654522160067,0,1,1,5.0,0.2369868975709667,0.2369868975709667
916,FIXED_COLLISION,69,6.9,3.0,39,3.9000000000000004,-0.04080883413553238,0.09997838735580444,0.04080883413553238,0.0,0.09997838735580444,0.00814434140920639,-9.562075138092041e-05,0.00814434140920639,9.562075138092041e-05,0.0,0.0,0.0,8,13.175671847132694,7.3081527066637895,-2.4797805615571016,3.387738578911803,2.8302131171521023,2.8302131171521023,2.8302131171521023,1,4.347592730998194,2,5.375950389452249,-0.35828022274847626,-0.35828022274847626,5.375950389452249,5.0,0,-1.419030392152789,2.1215003388086253,2,3,5,2.8302131171521023,2.8302131171521023,2.8302131171521023
916,FIXED_COLLISION,69,6.9,2.0,49,4.9,-0.012224243022501469,0.11412756890058517,0.012224243022501469,0.0,0.11412756890058517,0.004076904617249966,0.0018933415412902832,0.004076904617249966,0.0018933415412902832,0.0,0.0,0.0,8,9.288231145139514,3.4207120046706097,-2.629054171849121,3.2384649686197835,2.232325869444525,2.232325869444525,2.232325869444525,1,3.654975959028007,12,18.505337435371267,11.836841171703673,-1.8946417538373064,4.773854509830287,5.0,0,-2.2618479628432135,0.7344124180118148,2,4,5,2.232325869444525,2.232325869444525,2.232325869444525
916,FIXED_COLLISION,69,6.9,1.0,59,5.9,-0.030128460377454758,0.1239444687962532,0.030128460377454758,0.0,0.1239444687962532,-0.0035799071192741394,-0.0002385750412940979,0.0035799071192741394,0.0002385750412940979,0.0,0.0,0.0,8,6.12490373845679,0.25738459798788504,-2.5985601668539937,3.268958973614911,1.6428560203094527,1.6428560203094527,1.6428560203094527,1,2.666215454570942,12,16.47421952027253,9.805723256604937,-1.2617849048278575,5.406711358839736,5.0,0,-1.9301725358409256,1.3367752620261362,2,4,5,1.6428560203094527,1.6428560203094527,1.6428560203094527
916,FIXED_COLLISION,69,6.9,0.5,64,6.4,-0.03869571536779404,0.12236888706684113,0.03869571536779404,0.0,0.12236888706684113,-0.0014979243278503418,-0.0011600852012634277,0.0014979243278503418,0.0011600852012634277,0.0,0.0,0.0,8,5.037400916474942,-0.8301182239939626,-2.6901523504159144,3.1773667900529903,1.3967772189929712,1.3967772189929712,1.3967772189929712,1,2.17161353335007,15,6.138744944068135,0.18327970813732808,0.17606777263733786,6.1315330085681445,5.0,0,-1.2570422888892883,2.8662201230532522,1,4,5,1.3967772189929712,1.3967772189929712,1.3967772189929712
926,SAFE,78,7.800000000000001,3.0,48,4.800000000000001,0.22128568589687347,0.016958123072981834,0.0,0.22128568589687347,0.016958123072981834,0.013591155409812927,-0.0020736176520586014,0.013591155409812927,0.0020736176520586014,0.0,0.0,0.0,9,15.462170110282978,5.634705643927708,-2.7282826730094865,7.0991817933457835,1.299297133373404,1.299297133373404,1.299297133373404,1,9.391775061226436,16,16.509565813325835,7.309886059497977,2.715603936481685,11.915283690309543,5.0,0,-0.006339368263900802,5.443886609491171,1,1,1,1.299297133373404,1.299297133373404,1.299297133373404
926,SAFE,78,7.800000000000001,2.0,58,5.800000000000001,0.12215985357761383,-0.045132916420698166,0.0,0.12215985357761383,0.045132916420698166,-0.0018367692828178406,-0.0013036765158176422,0.0018367692828178406,0.0013036765158176422,0.0,0.0,0.0,9,7.832343263812074,-1.9951212025431957,-2.454509098336853,7.372955368018417,0.22773675584242553,0.22773675584242553,0.22773675584242553,1,3.916062906236645,16,16.504785501582266,7.305105747754407,6.7850256561477575,15.984705409975616,5.0,0,2.165258278905452,9.23953475448461,1,1,1,0.22773675584242553,0.22773675584242553,0.22773675584242553
926,SAFE,78,7.800000000000001,1.0,68,6.800000000000001,0.05285901203751564,-0.021654512733221054,0.0,0.05285901203751564,0.021654512733221054,-0.0002889968454837799,0.010629966855049133,0.0002889968454837799,0.010629966855049133,0.0,0.0,0.0,9,11.238102812176244,1.4106383458209741,1.4106383458209741,11.238102812176244,-0.6801109477657887,0.0,5.0,0,-8.893334358587339,16,16.821476199350712,7.621796445522854,7.621796445522854,16.821476199350712,5.0,0,4.516217395671914,6.21115809970188,0,0,1,5.0,5.0,5.0
926,SAFE,78,7.800000000000001,0.5,73,7.300000000000001,0.014776166528463364,0.028691893443465233,0.0,0.014776166528463364,0.028691893443465233,-0.03069305792450905,0.04528486169874668,0.03069305792450905,0.04528486169874668,0.0,0.0,0.0,9,16.324071153392186,6.496606687036916,6.496606687036916,16.324071153392186,-1.1539834326782652,0.0,5.0,0,-10.644668672286478,8,38.58845826080382,29.39657982804634,11.934280340386078,21.126158773143555,5.0,0,9.215443513711497,5.437673653349162,0,0,0,5.0,5.0,5.0
967,SAFE,56,5.6000000000000005,3.0,26,2.6,0.024999352172017097,-0.007401926908642054,0.0,0.024999352172017097,0.007401926908642054,0.0003690943121910095,0.008783917408436537,0.0003690943121910095,0.008783917408436537,0.0,0.0,0.0,3,13.66621417754519,4.490795452759626,-4.2283344182946845,4.947084306490879,1.9565223498998543,1.9565223498998543,1.9565223498998543,1,6.069647254683487,10,26.98500010252102,20.02801941692508,-3.191233307374404,3.7657473782215365,2.2775864868627385,1,-3.709783862834544,1.0371011109202803,2,2,2,1.9565223498998543,1.9565223498998543,1.9565223498998543
967,SAFE,56,5.6000000000000005,2.0,36,3.6,-0.034554801881313324,0.030027389526367188,0.034554801881313324,0.0,0.030027389526367188,0.003888137638568878,0.04370919894427061,0.003888137638568878,0.04370919894427061,0.0,0.0,0.0,3,7.556266732286004,-1.6191519924995594,-4.9178885875709275,4.257530137214636,0.8545089588187825,0.8545089588187825,0.8545089588187825,1,6.03549976566879,6,17.712277425888104,8.484716019800729,8.484716019800729,17.712277425888104,5.0,0,1.7834137161149006,13.402604607371657,1,1,1,0.8545089588187825,0.8545089588187825,0.8545089588187825
967,SAFE,56,5.6000000000000005,1.0,46,4.6000000000000005,-0.03043343871831894,-0.03737613931298256,0.03043343871831894,0.0,0.03737613931298256,0.01568295806646347,-0.00793812982738018,0.01568295806646347,0.00793812982738018,0.0,0.0,0.0,3,5.383604061852566,-3.791814662932998,-3.791814662932998,5.383604061852566,-0.27431159403161487,0.0,5.0,0,-3.7167619352000165,2,41.64060316970023,32.49391399720897,3.928177619359463,13.074866791850718,5.0,0,0.06818147821323262,7.719992282292461,1,1,1,5.0,5.0,5.0
967,SAFE,56,5.6000000000000005,0.5,51,5.1000000000000005,0.060240816324949265,-0.03101210854947567,0.0,0.060240816324949265,0.03101210854947567,0.013429064303636551,0.012283695861697197,0.013429064303636551,0.012283695861697197,0.0,0.0,0.0,2,38.088130437978116,28.94144126548686,-5.366617542788151,3.7800716297031043,4.972103510902733,4.972103510902733,4.972103510902733,1,7.5849136377322495,3,7.438426169447588,-1.7369925553379755,-1.7369925553379755,7.438426169447588,5.0,0,-3.5518050490630633,3.6296249874501756,2,2,2,4.972103510902733,4.972103510902733,4.972103510902733
1014,SAFE,79,7.9,3.0,49,4.9,-0.05464331433176994,-0.10041901469230652,0.05464331433176994,0.0,0.10041901469230652,0.0006230436265468597,-0.0009920001029968262,0.0006230436265468597,0.0009920001029968262,0.0,0.0,0.0,10,13.806279415554314,4.551045091388552,4.551045091388552,13.806279415554314,-441.89310066574143,0.0,5.0,0,-0.030740526549108374,5,13.789236483678517,4.819462623306936,4.664892579881382,13.634666440252962,5.0,0,4.607968835634967,0.11384748849283,0,0,0,5.0,5.0,5.0
1014,SAFE,79,7.9,2.0,59,5.9,-0.026157859712839127,-0.08650241792201996,0.026157859712839127,0.0,0.08650241792201996,0.009823266416788101,0.018156923353672028,0.009823266416788101,0.018156923353672028,0.0,0.0,0.0,11,29.4403536759494,16.306830082270384,4.464729528651684,17.5982531223307,3.6397383446850884,3.6397383446850884,3.6397383446850884,1,5.198403754309327,5,13.719187136080002,4.749413275708422,4.64786438105757,13.61763824142915,5.0,0,4.556296954854627,0.18313485240588534,0,0,0,5.0,5.0,5.0
1014,SAFE,79,7.9,1.0,69,6.9,-0.005975651554763317,-0.08710010349750519,0.005975651554763317,0.0,0.08710010349750519,0.002183685079216957,-0.00040252506732940674,0.002183685079216957,0.00040252506732940674,0.0,0.0,0.0,11,25.075097008790372,11.941573415111357,4.590024555309139,17.723548148988154,2.9774431607980403,2.9774431607980403,2.9774431607980403,1,4.214273989210358,5,13.711099959630932,4.741326099259352,4.720659033354677,13.690432893726257,5.0,0,4.655341794331908,0.13063447804553796,0,0,0,5.0,5.0,5.0
1014,SAFE,79,7.9,0.5,74,7.4,-0.00302614807151258,-0.08761480450630188,0.00302614807151258,0.0,0.08761480450630188,0.00022139190696179867,-3.395974636077881e-05,0.00022139190696179867,3.395974636077881e-05,0.0,0.0,0.0,11,23.133115359020824,9.999591765341808,4.434893229839631,17.568416823518646,2.567215233398831,2.567215233398831,2.567215233398831,1,3.8137831464487753,5,13.748287888159524,4.778514027787944,4.778514027787944,13.748287888159524,5.0,0,4.606703628813787,0.34362079794831324,0,0,0,5.0,5.0,5.0
1032,NEW_COLLISION,56,5.6000000000000005,3.0,26,2.6,-0.0922710970044136,-0.025044066831469536,0.0922710970044136,0.0,0.025044066831469536,0.003942430019378662,0.009695781394839287,0.003942430019378662,0.009695781394839287,0.0,0.0,0.0,2,68.78687700607503,63.58354690157058,-2.328633279504166,2.8746968250002882,2.996375802209214,2.996375802209214,2.996375802209214,1,22.916597937654235,7,26.168906903155975,20.155733438290397,2.3947852088329746,8.407958673698552,2.8131456722280515,1,0.03307596466440432,4.72341848833714,1,1,1,2.996375802209214,2.996375802209214,2.996375802209214
1032,NEW_COLLISION,56,5.6000000000000005,2.0,36,3.6,-0.08441276848316193,0.019458714872598648,0.08441276848316193,0.0,0.019458714872598648,0.00015472620725631714,0.0036788396537303925,0.00015472620725631714,0.0036788396537303925,0.0,0.0,0.0,2,46.15043489546156,40.947104790957106,-1.850622032392749,3.3527080721117053,2.044765935429258,2.044765935429258,2.044765935429258,1,22.450916581996047,7,18.318725427927024,12.305551963061447,2.771677473139185,8.784850938004762,1.9400260966080343,1,0.4605277203732181,4.6222995055319345,1,1,1,2.044765935429258,2.044765935429258,2.044765935429258
1032,NEW_COLLISION,56,5.6000000000000005,1.0,46,4.6000000000000005,-0.09236154705286026,0.0781078040599823,0.09236154705286026,0.0,0.0781078040599823,0.006440669298171997,0.0072665587067604065,0.006440669298171997,0.0072665587067604065,0.0,0.0,0.0,2,23.274236161885348,18.070906057380896,-2.5865881471929524,2.616741957311502,1.022775378738884,1.022775378738884,1.022775378738884,1,22.468309405268453,1,9.678724357442489,6.856032641294609,0.329591186176879,3.152282902324759,1.183355381432365,1,-1.1284984805080367,2.9161793333698314,1,2,3,1.022775378738884,1.022775378738884,1.022775378738884
1032,NEW_COLLISION,56,5.6000000000000005,0.5,51,5.1000000000000005,-0.03669600188732147,0.04363882914185524,0.03669600188732147,0.0,0.04363882914185524,0.016456525772809982,-0.009147409349679947,0.016456525772809982,0.009147409349679947,0.0,0.0,0.0,2,11.995362148626889,6.792032044122434,-2.907575727025948,2.2957543774785063,0.5199315473521419,0.5199315473521419,0.5199315473521419,1,22.225973874518978,1,6.331641843860261,3.508950127712381,0.8472911614503538,3.6699828775982337,0.6856533261099319,1,-1.030142282787797,3.7548668884763017,1,2,3,0.5199315473521419,0.5199315473521419,0.5199315473521419
1070,SAFE,18,1.8,1.0,8,0.8,-0.07075778394937515,0.031081652268767357,0.07075778394937515,0.0,0.031081652268767357,0.004210047423839569,0.0003820788115262985,0.004210047423839569,0.0003820788115262985,0.0,0.0,0.0,2,11.492829683094419,2.2126564412926246,2.2126564412926246,11.492829683094419,-1.1865753149803302,0.0,5.0,0,-2.515067743873333,4,24.130400979198132,14.828120998855024,14.828120998855024,24.130400979198132,5.0,0,8.520388720073825,12.6154645575624,0,0,0,5.0,5.0,5.0
1070,SAFE,18,1.8,0.5,13,1.3,-0.05563351884484291,0.007960389368236065,0.05563351884484291,0.0,0.007960389368236065,0.0034066326916217804,0.01191364647820592,0.0034066326916217804,0.01191364647820592,0.0,0.0,0.0,2,12.66057922751647,3.3804059857146758,3.3804059857146758,12.66057922751647,-1.359491189666256,0.0,5.0,0,-2.8624276909728295,8,26.180226713677907,16.79803326127992,16.79803326127992,26.180226713677907,5.0,0,10.089219623497296,13.417627275565243,0,0,0,5.0,5.0,5.0
1125,SAFE,74,7.4,3.0,44,4.4,-0.041425671428442,-0.0013466989621520042,0.041425671428442,0.0,0.0013466989621520042,0.0016932450234889984,-0.04706539120525122,0.0016932450234889984,0.04706539120525122,0.0,0.0,0.0,18,18.502351877576135,12.651621403696137,0.9464991074719791,6.797229581351978,1.5790516489336963,1.5790516489336963,1.5790516489336963,1,10.135986431788018,17,8.76187009272522,2.7602636592924057,2.7602636592924057,8.76187009272522,5.0,0,1.8533813833821924,1.8137645518204266,0,1,1,5.0,1.5790516489336963,1.5790516489336963
1125,SAFE,74,7.4,2.0,54,5.4,0.03806857019662857,0.03560490533709526,0.0,0.03806857019662857,0.03560490533709526,0.014541752636432648,0.017399126663804054,0.014541752636432648,0.017399126663804054,0.0,0.0,0.0,18,8.220272481844855,2.3695420079648564,-0.5357630031430496,5.314967470736949,0.5142100273081868,0.5142100273081868,0.5142100273081868,1,9.303169584266733,8,8.764340421529466,2.70094186471578,2.70094186471578,8.764340421529466,5.0,0,1.0825894307863653,3.2367048678588297,1,1,1,0.5142100273081868,0.5142100273081868,0.5142100273081868
1125,SAFE,74,7.4,1.0,64,6.4,0.0636712908744812,0.05717739090323448,0.0,0.0636712908744812,0.05717739090323448,-0.00023837387561798096,0.00014632195234298706,0.00023837387561798096,0.00014632195234298706,0.0,0.0,0.0,18,7.996682695811644,2.145952221931645,2.145952221931645,7.996682695811644,-0.4415069344850313,0.0,5.0,0,-10.055161783110261,8,10.923854718209194,4.860456161395508,4.860456161395508,10.923854718209194,5.0,0,3.5032041916635763,2.714503939463863,0,0,0,5.0,5.0,5.0
1125,SAFE,74,7.4,0.5,69,6.9,-0.09185206145048141,-0.4894474446773529,0.09185206145048141,0.0,0.4894474446773529,0.02521565556526184,0.10577395558357239,0.02521565556526184,0.10577395558357239,0.0,0.0,0.0,22,9.462891173780994,3.7525059317231477,-1.5719614378319848,4.138423804225861,0.7360317515225924,0.7360317515225924,0.7360317515225924,1,10.397685392592885,1,11.968424066159391,6.102087153598495,3.208683826702181,9.075020739263078,3.7830909610077397,1,0.8183611944350981,4.780645264534166,1,1,1,0.7360317515225924,0.7360317515225924,0.7360317515225924
1177,SAFE,69,6.9,3.0,39,3.9000000000000004,0.020526668056845665,-0.009503018110990524,0.0,0.020526668056845665,0.009503018110990524,-0.0010791830718517303,0.0034972727298736572,0.0010791830718517303,0.0034972727298736572,0.0,0.0,0.0,3,23.291330937984277,14.007043988493788,2.558883373835142,11.843170323325632,6.378358450234559,5.0,5.0,0,2.8401166460822327,19,15.29742819440405,3.601832064021348,3.373933168095057,15.06952929847776,0.0700185406885738,1,2.9664082709650996,0.8150497942599149,0,0,0,5.0,5.0,5.0
1177,SAFE,69,6.9,2.0,49,4.9,-0.0014596867840737104,-0.0025914176367223263,0.0014596867840737104,0.0,0.0025914176367223263,-0.006865402450785041,-0.000572186429053545,0.006865402450785041,0.000572186429053545,0.0,0.0,0.0,3,20.455973421921424,11.171686472430935,0.9989673151246965,10.283254264615186,5.320057903948275,5.0,5.0,0,2.883820265528147,9,35.61559728983275,26.360056260219963,3.053873104113853,12.309414133726639,0.6946976639577145,1,2.0264202096192747,2.0549057889891564,0,1,1,5.0,5.0,5.0
1177,SAFE,69,6.9,1.0,59,5.9,-0.007787867449223995,-0.0009969542734324932,0.007787867449223995,0.0,0.0009969542734324932,0.006796525791287422,-0.004244132665917277,0.006796525791287422,0.004244132665917277,0.0,0.0,0.0,3,17.420371220167706,8.136084270677216,-1.0274696118512718,8.256817337639218,4.182630402513427,4.182630402513427,4.182630402513427,1,3.2292711517584083,9,17.94509386522421,8.689552835611423,8.689552835611423,17.94509386522421,5.0,0,3.8310416118800754,9.717022447462695,1,1,1,4.182630402513427,4.182630402513427,4.182630402513427
1177,SAFE,69,6.9,0.5,64,6.4,0.011340577155351639,-0.005358636844903231,0.0,0.011340577155351639,0.005358636844903231,0.007641857722774148,-0.014154468197375536,0.007641857722774148,0.014154468197375536,0.0,0.0,0.0,3,15.956818770793932,6.672531821303442,-1.5318378949030649,7.752449054587425,3.862859112375271,3.862859112375271,3.862859112375271,1,3.155790643462957,44,106.5704836243477,95.1681839666799,6.687261954020421,18.08956161168822,1.9775370111398238,1,2.577712029558678,8.219099848923486,1,1,1,3.862859112375271,3.862859112375271,3.862859112375271
1235,SAFE,32,3.2,3.0,2,0.2,0.08841248601675034,0.15789727866649628,0.0,0.08841248601675034,0.15789727866649628,0.005770668387413025,-0.14837567508220673,0.005770668387413025,0.14837567508220673,0.0,0.0,0.0,3,9.240063239875143,0.21674570136195648,-5.9497560981978985,3.073561440315288,2.698517816609796,2.698517816609796,2.698517816609796,1,3.045261145407707,2,11.96679460389452,4.875261763519237,4.875261763519237,11.96679460389452,5.0,0,-0.5372471673393306,10.825017861717136,1,1,1,2.698517816609796,2.698517816609796,2.698517816609796
1235,SAFE,32,3.2,2.0,12,1.2000000000000002,0.07580894976854324,-0.03230493515729904,0.0,0.07580894976854324,0.03230493515729904,-0.0006332471966743469,0.004095681011676788,0.0006332471966743469,0.004095681011676788,0.0,0.0,0.0,3,8.4173789387807,-0.605938599732486,-6.985252310301812,2.038065228211375,6.35717870270689,5.0,5.0,0,1.3059730877730058,2,17.949652846573663,10.85812000619838,10.85812000619838,17.949652846573663,5.0,0,1.936433847948284,17.843372316500194,1,1,1,5.0,5.0,5.0
1235,SAFE,32,3.2,1.0,22,2.2,0.06054912135004997,-0.010984104126691818,0.0,0.06054912135004997,0.010984104126691818,-0.0081227608025074,0.007889863103628159,0.0081227608025074,0.007889863103628159,0.0,0.0,0.0,3,7.869618547516574,-1.1536989909966122,-4.131413605750826,4.891903932762361,13.211380977503644,5.0,5.0,0,0.595572491931377,5,23.130989651976257,16.048681584936375,16.048681584936375,23.130989651976257,5.0,0,5.958633989592775,20.1800951906872,1,1,1,5.0,5.0,5.0
