scenario_index,group,reference_step,reference_seconds,window_s,window_steps,mean_accel,min_accel,mean_brake,max_brake,brake_impulse,throttle_impulse,mean_abs_steer,max_abs_steer,steer_effort,steer_persistence,steer_sign_flips,steer_total_variation,steer_variation_ratio,accel_total_variation,mean_abs_delta_steer,max_abs_delta_steer,mean_abs_delta_accel,max_abs_delta_accel,num_steer_transitions,window_max_abs_delta_steer,window_mean_abs_delta_steer,act_0010,excess_0010,sq_0010,max_excess_0010,act_0020,excess_0020,sq_0020,max_excess_0020,act_0030,excess_0030,sq_0030,max_excess_0030,act_0040,excess_0040,sq_0040,max_excess_0040,act_0050,excess_0050,sq_0050,max_excess_0050,act_0075,excess_0075,sq_0075,max_excess_0075,act_0100,excess_0100,sq_0100,max_excess_0100,act_0150,excess_0150,sq_0150,max_excess_0150
818,SAFE,66,6.6000000000000005,2.0,20,-0.130283266864717,-0.17217212915420532,0.130283266864717,0.17217212915420532,0.260566533729434,0.0,0.007593962462851778,0.020660683512687683,0.015187924925703556,0.4042938866770968,2,0.17912974837236106,1.1794220570249665,0.12046382948756218,0.00942788149328216,0.020509022288024426,0.0063402015519769565,0.012173362076282501,19,0.020509022288024426,0.00942788149328216,0.47368421052631576,0.002397293235469413,1.644801188258347e-05,0.010509022288024425,0.05263157894736842,2.6790646738127637e-05,1.363703630029583e-08,0.0005090222880244251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
818,SAFE,66,6.6000000000000005,1.0,10,-0.16574564427137375,-0.17217212915420532,0.16574564427137375,0.17217212915420532,0.16574564427137375,0.0,0.008677515771705658,0.020660683512687683,0.008677515771705658,0.3489950533479681,2,0.09898584056645632,1.1407162114536555,0.03186148405075073,0.010998426729606258,0.020509022288024426,0.003540164894527859,0.00948856770992279,9,0.020509022288024426,0.010998426729606258,0.4444444444444444,0.0031190151778153247,2.600413324210074e-05,0.010509022288024425,0.1111111111111111,5.65580320027139e-05,2.8789298856180085e-08,0.0005090222880244251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
818,SAFE,66,6.6000000000000005,0.5,5,-0.17069266140460967,-0.17217212915420532,0.17069266140460967,0.17217212915420532,0.08534633070230485,0.0,0.008552306424826383,0.013272772543132305,0.004276153212413192,0.6615531439962529,0,0.038338796235620975,0.896571880507204,0.006957918405532837,0.009584699058905244,0.020509022288024426,0.0017394796013832092,0.005701929330825806,4,0.020509022288024426,0.009584699058905244,0.25,0.0026272555720061063,2.7609887362548532e-05,0.010509022288024425,0.25,0.00012725557200610627,6.477592242640519e-08,0.0005090222880244251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
867,SAFE,75,7.5,3.0,30,0.09774924032390117,0.031825754791498184,0.0,0.0,0.0,0.29324772097170354,0.013484844604196649,0.05246441811323166,0.04045453381258995,0.3291227025883927,6,0.4815698638558388,1.19039772941838,0.2557459995150566,0.01660585737433927,0.05623458884656429,0.00881882756948471,0.02345084398984909,29,0.05623458884656429,0.01660585737433927,0.5862068965517241,0.008562536650690537,0.0002038604583280549,0.04623458884656429,0.3448275862068966,0.0036828700870532405,8.484819063545665e-05,0.03623458884656429,0.10344827586206896,0.0017660109050058087,3.487009555663277e-05,0.026234588846564294,0.10344827586206896,0.0007315281463851188,9.894705042723494e-06,0.016234588846564292,0.034482758620689655,0.00021498582229532035,1.3403482098518568e-06,0.00623458884656429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
867,SAFE,75,7.5,2.0,20,0.12267688103020191,0.08259452134370804,0.0,0.0,0.0,0.24535376206040382,0.012262460857164115,0.036041826009750366,0.02452492171432823,0.27175427198933017,3,0.2565447650849819,1.0460573844544694,0.17709950357675552,0.013502356057104311,0.025282684713602066,0.009321026504039764,0.02345084398984909,19,0.025282684713602066,0.013502356057104311,0.5789473684210527,0.0055939374962135375,6.590677372037431e-05,0.015282684713602066,0.2631578947368421,0.000984549772386488,4.119421698980389e-06,0.005282684713602066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
867,SAFE,75,7.5,1.0,10,0.12270223572850228,0.09111501276493073,0.0,0.0,0.0,0.12270223572850228,0.01664119800552726,0.036041826009750366,0.01664119800552726,0.7117351810469134,2,0.1456862697377801,0.875455366463627,0.07664866745471954,0.016187363304197788,0.025282684713602066,0.008516518606079949,0.01771441102027893,9,0.025282684713602066,0.016187363304197788,0.6666666666666666,0.007957527575393518,0.00010201965426166615,0.015282684713602066,0.4444444444444444,0.0017987819885214168,7.992407817401913e-06,0.005282684713602066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
867,SAFE,75,7.5,0.5,5,0.11139265447854996,0.09111501276493073,0.0,0.0,0.0,0.05569632723927498,0.02174092661589384,0.036041826009750366,0.010870463307946922,0.9999999080076093,0,0.053335619159042835,0.4906471117342385,0.03956383466720581,0.013333904789760709,0.02497735247015953,0.009890958666801453,0.01771441102027893,4,0.02497735247015953,0.013333904789760709,0.5,0.005344963986426592,6.632828444244577e-05,0.01497735247015953,0.25,0.0012443381175398826,6.1935094030507944e-06,0.00497735247015953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
916,FIXED_COLLISION,69,6.9,3.0,30,-0.02930669110889236,-0.0452960729598999,0.02930669110889236,0.0452960729598999,0.08792007332667709,0.0,0.11923752948641778,0.1307268738746643,0.35771258845925336,0.9999999972044596,0,0.06352394819259644,0.017758376435289647,0.06605593301355839,0.0021904809721584977,0.007368221879005432,0.002277790793570979,0.007040400058031082,29,0.007368221879005432,0.0021904809721584977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
916,FIXED_COLLISION,69,6.9,2.0,20,-0.029555234452709557,-0.0452960729598999,0.029555234452709557,0.0452960729598999,0.059110468905419114,0.0,0.12373941950500011,0.1307268738746643,0.24747883901000023,0.9999999959592505,0,0.03463832288980484,0.013996478603344497,0.036970059387385845,0.0018230696257792022,0.006543830037117004,0.001945792599336097,0.005860126577317715,19,0.006543830037117004,0.0018230696257792022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
916,FIXED_COLLISION,69,6.9,1.0,10,-0.037858908995985985,-0.0452960729598999,0.037858908995985985,0.0452960729598999,0.037858908995985985,0.0,0.12273456379771233,0.12463872879743576,0.12273456379771233,0.999999991852336,0,0.010448284447193146,0.008512911146435168,0.015167612582445145,0.0011609204941325718,0.002978689968585968,0.0016852902869383495,0.0027284473180770874,9,0.002978689968585968,0.0011609204941325718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
916,FIXED_COLLISION,69,6.9,0.5,5,-0.04250305071473122,-0.0452960729598999,0.04250305071473122,0.0452960729598999,0.02125152535736561,0.0,0.12219578474760055,0.12322840094566345,0.06109789237380028,0.9999999836328235,0,0.002915322780609131,0.004771560228391224,0.0066003575921058655,0.0007288306951522827,0.0009089335799217224,0.0016500893980264664,0.0027284473180770874,4,0.0009089335799217224,0.0007288306951522827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
926,SAFE,78,7.800000000000001,3.0,30,0.0986410121122996,0.014776166528463364,0.0,0.0,0.0,0.2959230363368988,0.024969774244042734,0.04550040513277054,0.0749093227321282,0.507823570335099,2,0.2641180595383048,0.3525836923622179,0.2713890001177788,0.009107519294424304,0.04528486169874668,0.009358241383371681,0.03069305792450905,29,0.04528486169874668,0.009107519294424304,0.3448275862068966,0.0030637845942943264,6.390436353753606e-05,0.03528486169874668,0.10344827586206896,0.0012188122771551897,2.3792914994758433e-05,0.02528486169874668,0.034482758620689655,0.0005270641965085062,8.056103349993562e-06,0.015284861698746682,0.034482758620689655,0.00018223661030160966,9.630952818924016e-07,0.00528486169874668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
926,SAFE,78,7.800000000000001,2.0,20,0.06185375191271305,0.014776166528463364,0.0,0.0,0.0,0.12370750382542611,0.02527513906825334,0.04550040513277054,0.05055027813650668,0.6914151491377475,1,0.17872375715523958,0.3535564198817012,0.1317005380988121,0.009406513534486294,0.04528486169874668,0.006931607268358532,0.03069305792450905,19,0.04528486169874668,0.009406513534486294,0.2631578947368421,0.00324324524814361,8.202658656523785e-05,0.03528486169874668,0.10526315789473684,0.0015863066215656306,3.4889205665465673e-05,0.02528486169874668,0.05263157894736842,0.0008044664051971938,1.2296157744727017e-05,0.015284861698746682,0.05263157894736842,0.0002781506157235095,1.4699875355199816e-06,0.00528486169874668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
926,SAFE,78,7.800000000000001,1.0,10,0.03751286081969738,0.014776166528463364,0.0,0.0,0.0,0.03751286081969738,0.018756693648174404,0.028691893443465233,0.018756693648174408,0.16834758783566367,1,0.1052473271265626,0.5611187317420362,0.05989161506295204,0.011694147458506955,0.04528486169874668,0.00665462389588356,0.03069305792450905,9,0.04528486169874668,0.011694147458506955,0.2222222222222222,0.005571091756638553,0.00016285460264875415,0.03528486169874668,0.2222222222222222,0.003348869534416331,7.365498973820532e-05,0.02528486169874668,0.1111111111111111,0.001698317966527409,2.5958555238868146e-05,0.015284861698746682,0.1111111111111111,0.0005872068554162979,3.103307019431072e-06,0.00528486169874668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
926,SAFE,78,7.800000000000001,0.5,5,0.02549014687538147,0.014776166528463364,0.0,0.0,0.0,0.012745073437690735,0.015599049348384141,0.028691893443465233,0.0077995246741920715,0.9999998717870751,0,0.04208275955170393,0.539555369257287,0.021807249635457993,0.010520689887925982,0.0248549641110003,0.005451812408864498,0.005825694650411606,4,0.0248549641110003,0.010520689887925982,0.25,0.003713741027750075,5.5167489684776725e-05,0.0148549641110003,0.25,0.0012137410277500748,5.892669129775231e-06,0.004854964111000299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
967,SAFE,56,5.6000000000000005,3.0,30,-0.0050065537604192896,-0.05955347418785095,0.02507528563340505,0.05955347418785095,0.07522585690021516,0.060206195618957285,0.03470809332405527,0.09916475415229797,0.10412427997216583,0.166298421229376,2,0.3620929750613868,0.3477507567693845,0.296625392511487,0.012485964657289201,0.05361132323741913,0.01022846181074093,0.02257521077990532,29,0.05361132323741913,0.012485964657289201,0.41379310344827586,0.005532190753468151,0.00014426394548745696,0.043611323237419126,0.13793103448275862,0.002712733435990481,6.765485941828584e-05,0.033611323237419125,0.10344827586206896,0.0014686756234230667,2.6662789969751218e-05,0.02361132323741913,0.06896551724137931,0.0005972593855755082,6.862975071782211e-06,0.013611323237419128,0.034482758620689655,0.00012452838749721124,4.497122594870122e-07,0.0036113232374191256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
967,SAFE,56,5.6000000000000005,2.0,20,0.0015705874655395746,-0.05955347418785095,0.026724636368453503,0.05955347418785095,0.05344927273690701,0.056590447667986155,0.04277281819377095,0.09916475415229797,0.0855456363875419,0.014763348381956483,1,0.259420458227396,0.3032538726108968,0.21351918578147888,0.013653708327757684,0.05361132323741913,0.011237851883235731,0.02257521077990532,19,0.05361132323741913,0.013653708327757684,0.47368421052631576,0.006234503416834692,0.00015849386587561302,0.043611323237419126,0.15789473684210525,0.002892635299971229,7.367709518690983e-05,0.033611323237419125,0.10526315789473684,0.0015201260071051749,3.080414596995762e-05,0.02361132323741913,0.05263157894736842,0.0007163854335483751,9.750953698605575e-06,0.013611323237419128,0.05263157894736842,0.0001900696440746908,6.864029223749133e-07,0.0036113232374191256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
967,SAFE,56,5.6000000000000005,1.0,10,0.052538953814655544,-0.03043343871831894,0.0040514938533306125,0.03043343871831894,0.0040514938533306125,0.056590447667986155,0.037991865538060665,0.05317588523030281,0.037991865538060665,0.9999999736785767,0,0.05374220013618469,0.14145711972941674,0.15848489850759506,0.005971355570687188,0.015040218830108643,0.01760943316751056,0.02257521077990532,9,0.015040218830108643,0.005971355570687188,0.2222222222222222,0.0008137682990895377,3.4021191826794038e-06,0.005040218830108642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
967,SAFE,56,5.6000000000000005,0.5,5,0.09565338268876075,0.060240816324949265,0.0,0.0,0.0,0.04782669134438038,0.028726020827889442,0.031616561114788055,0.014363010413944721,0.9999999303767176,0,0.010994689539074898,0.07654863748420059,0.06781064346432686,0.0027486723847687244,0.005421195179224014,0.016952660866081715,0.02257521077990532,4,0.005421195179224014,0.0027486723847687244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1014,SAFE,79,7.9,3.0,30,-0.021099386309894424,-0.05464331433176994,0.021099386309894424,0.05464331433176994,0.06329815892968327,0.0,0.09142848327755929,0.10515984147787094,0.27428544983267783,0.9999999963541631,0,0.03691081702709198,0.013457081633399747,0.05749179213307798,0.0012727867940376546,0.018156923353672028,0.0019824755907957925,0.009823266416788101,29,0.018156923353672028,0.0012727867940376546,0.034482758620689655,0.00028127321909213887,2.2943240895751763e-06,0.008156923353672027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1014,SAFE,79,7.9,2.0,20,-0.00999486866639927,-0.026157859712839127,0.00999486866639927,0.026157859712839127,0.019989737332798543,0.0,0.08680321127176285,0.08815955370664597,0.1736064225435257,0.9999999942398445,0,0.005279958248138428,0.0030413380682395453,0.02496283291839063,0.0002778925393757067,0.0010802298784255981,0.0013138333114942437,0.003986479714512825,19,0.0010802298784255981,0.0002778925393757067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1014,SAFE,79,7.9,1.0,10,-0.0037963446462526917,-0.005975651554763317,0.0037963446462526917,0.005975651554763317,0.003796344646252692,0.0,0.08761379942297935,0.08815955370664597,0.08761379942297937,0.9999999885862729,0,0.0013165175914764404,0.0015026372387918286,0.004780624760314822,0.00014627973238627115,0.0004432946443557739,0.0005311805289238691,0.0012669796124100685,9,0.0004432946443557739,0.00014627973238627115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1014,SAFE,79,7.9,0.5,5,-0.0033356026280671356,-0.004019506275653839,0.0033356026280671356,0.004019506275653839,0.001667801314033568,0.0,0.08787574917078018,0.08815955370664597,0.04393787458539009,0.9999999772405929,0,0.0008018165826797485,0.0018248870069320394,0.001831121277064085,0.00020045414566993713,0.0004432946443557739,0.00045778031926602125,0.001169548137113452,4,0.0004432946443557739,0.00020045414566993713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1032,NEW_COLLISION,56,5.6000000000000005,3.0,30,-0.07845187671482563,-0.0994112640619278,0.07845187671482563,0.0994112640619278,0.2353556301444769,0.0,0.03060250388419566,0.0781078040599823,0.09180751165258699,0.8184120359905577,1,0.22078711405629292,0.24048915788818237,0.14151161909103394,0.007613348760561825,0.027575038373470306,0.004879711003139101,0.01722317561507225,29,0.027575038373470306,0.007613348760561825,0.20689655172413793,0.001229116719151879,1.3949744008004532e-05,0.017575038373470304,0.034482758620689655,0.00026120821977483816,1.9786622882602642e-06,0.007575038373470306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1032,NEW_COLLISION,56,5.6000000000000005,2.0,20,-0.07407530266791582,-0.0994112640619278,0.07407530266791582,0.0994112640619278,0.14815060533583166,0.0,0.04034558953426313,0.0781078040599823,0.08069117906852626,0.9999999876070718,0,0.1703912933007814,0.21116470617492286,0.1261591836810112,0.008967962805304285,0.027575038373470306,0.006639957035842694,0.01722317561507225,19,0.027575038373470306,0.008967962805304285,0.2631578947368421,0.0016303513297124912,2.0145003337234637e-05,0.017575038373470304,0.05263157894736842,0.00039868623018264767,3.0200634926077714e-06,0.007575038373470306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1032,NEW_COLLISION,56,5.6000000000000005,1.0,10,-0.05601430721580982,-0.09236154705286026,0.05601430721580982,0.09236154705286026,0.05601430721580983,0.0,0.0417892346100416,0.0781078040599823,0.04178923461004161,0.9999999760703927,0,0.07770496612647548,0.18594493292862152,0.08595676720142365,0.008633885125163943,0.01688800659030676,0.009550751911269294,0.01722317561507225,9,0.01688800659030676,0.008633885125163943,0.2222222222222222,0.0013203064724802971,8.043575439257787e-06,0.006888006590306759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
