scenario_index,group_27,reference_step_27,reference_seconds_27,lead_s,frame_27,time_from_start_s_27,action_accel_27,action_steer_27,brake_strength_27,throttle_strength_27,abs_steer_27,delta_accel_27,delta_steer_27,abs_delta_accel_27,abs_delta_steer_27,accel_change_excess_27,steer_change_excess_27,smooth_excess_27,risk_object_index_27,risk_distance_27,risk_static_clearance_27,risk_predicted_clearance_27,risk_dcpa_27,risk_tcpa_raw_27,risk_tcpa_clipped_27,risk_future_tcpa_27,risk_approaching_27,risk_closing_speed_27,second_object_index_27,second_distance_27,second_static_clearance_27,second_predicted_clearance_27,second_dcpa_27,second_future_tcpa_27,second_approaching_27,top2_mean_predicted_clearance_27,second_minus_first_pred_gap_27,num_pred_conflict_0_27,num_pred_conflict_1_27,num_pred_conflict_2_27,min_future_tcpa_conflict_0_27,min_future_tcpa_conflict_1_27,min_future_tcpa_conflict_2_27,risk_relative_x_27,risk_relative_y_27,risk_relative_vx_27,risk_relative_vy_27,risk_closest_x_27,risk_closest_y_27,group_28,reference_step_28,reference_seconds_28,frame_28,time_from_start_s_28,action_accel_28,action_steer_28,brake_strength_28,throttle_strength_28,abs_steer_28,delta_accel_28,delta_steer_28,abs_delta_accel_28,abs_delta_steer_28,accel_change_excess_28,steer_change_excess_28,smooth_excess_28,risk_object_index_28,risk_distance_28,risk_static_clearance_28,risk_predicted_clearance_28,risk_dcpa_28,risk_tcpa_raw_28,risk_tcpa_clipped_28,risk_future_tcpa_28,risk_approaching_28,risk_closing_speed_28,second_object_index_28,second_distance_28,second_static_clearance_28,second_predicted_clearance_28,second_dcpa_28,second_future_tcpa_28,second_approaching_28,top2_mean_predicted_clearance_28,second_minus_first_pred_gap_28,num_pred_conflict_0_28,num_pred_conflict_1_28,num_pred_conflict_2_28,min_future_tcpa_conflict_0_28,min_future_tcpa_conflict_1_28,min_future_tcpa_conflict_2_28,risk_relative_x_28,risk_relative_y_28,risk_relative_vx_28,risk_relative_vy_28,risk_closest_x_28,risk_closest_y_28,group,same_risk_object,relation_current_27,relation_closest_27,lateral_closing_27,crosses_lateral_axis_27,relation_current_28,relation_closest_28,lateral_closing_28,crosses_lateral_axis_28,steer_sign_switched,delta_steer_28_minus_27,abs_delta_steer_policy
1032,FIXED_COLLISION,56,5.6000000000000005,1.0,46,4.6000000000000005,-0.0924417525529861,0.0780872330069542,0.0924417525529861,0.0,0.0780872330069542,0.0063532590866088,0.0071164816617965,0.0063532590866088,0.0071164816617965,0.0,0.0,0.0,2,23.273565371324917,18.07023526682046,-2.5861748332100394,2.617155271294415,1.0227509642715982,1.0227509642715982,1.0227509642715982,1,22.46809071395209,1,9.677892720979717,6.855201004831836,0.329163736213574,3.151855452361454,1.1832862151571268,1,-1.1285055484982327,2.9153385694236134,1,2,3,1.0227509642715982,1.0227509642715982,1.0227509642715982,23.15663146972656,2.330078125,-22.609771728515625,0.2804942567565973,0.0324656324264864,2.6169538965704557,FIXED_COLLISION,56,5.6000000000000005,46,4.6000000000000005,-0.1349817514419555,0.0320410430431366,0.1349817514419555,0.0,0.0320410430431366,0.014906957745552,-0.0032892972230911,0.014906957745552,0.0032892972230911,0.0,0.0,0.0,2,25.105606125263147,19.90227602075869,-1.8731732202691356,3.330156884235319,1.139017627976094,1.139017627976094,1.139017627976094,1,21.653637053488083,1,11.29828817355821,8.475596457410331,-0.4666123748507806,2.3560793412970997,1.5857922300580125,1,-1.169892797559958,1.406560845418355,2,2,2,1.139017627976094,1.139017627976094,1.139017627976094,24.83847045898437,3.65264892578125,-21.844847679138184,-0.2833777091694855,-0.0431961280066808,3.329876719661723,FIXED_COLLISION,True,SAME_SIGN,SAME_SIGN,False,False,SAME_SIGN,SAME_SIGN,True,False,False,-0.046046189963817596,0.046046189963817596
1032,FIXED_COLLISION,56,5.6000000000000005,0.5,51,5.1000000000000005,-0.0366868525743484,0.0436477474868297,0.0366868525743484,0.0,0.0436477474868297,0.0165399760007858,-0.0091428309679031,0.0165399760007858,0.0091428309679031,0.0,0.0,0.0,2,11.994855265477923,6.791525160973469,-2.907329041361461,2.296001063142993,0.5199145928658373,0.5199145928658373,0.5199145928658373,1,22.22550638545544,1,6.330917856190286,3.508226140042406,0.8469859708108034,3.6696776869586833,0.6855946479574256,1,-1.030171535275329,3.7543150121722646,1,2,3,0.5199145928658373,0.5199145928658373,0.5199145928658373,11.898162841796877,1.51995849609375,-22.59559440612793,1.483151981850071,0.1503835755732812,2.291070854895489,FIXED_COLLISION,56,5.6000000000000005,51,5.1000000000000005,-0.0660456866025924,0.0728183612227439,0.0660456866025924,0.0,0.0728183612227439,0.0108442679047584,0.0083797723054885,0.0108442679047584,0.0083797723054885,0.0,0.0,0.0,2,14.2786891407727,9.075359036268246,-2.0280370193901693,3.175293085114285,0.6387168418243754,0.6387168418243754,0.6387168418243754,1,21.249741634114304,1,8.091365941077926,5.268674224930047,-0.064513207460203,2.758178508687677,1.1431626317203014,1,-1.0462751134251862,1.9635238119299665,2,2,2,0.6387168418243754,0.6387168418243754,0.6387168418243754,13.9881591796875,2.86572265625,-21.790136337280277,0.483452407613214,0.0704321154172813,3.1745118512131025,FIXED_COLLISION,True,SAME_SIGN,SAME_SIGN,False,False,SAME_SIGN,SAME_SIGN,False,False,False,0.029170613735914203,0.029170613735914203
1124,NEW_COLLISION,76,7.6,3.0,46,4.6000000000000005,-0.097743347287178,0.2669546008110046,0.097743347287178,0.0,0.2669546008110046,-0.00035360455513,-0.0008173882961273,0.00035360455513,0.0008173882961273,0.0,0.0,0.0,2,3.045076674000465,-2.1177399134671084,-2.1177399134671084,3.045076674000465,-47.39619953435588,0.0,5.0,0,-0.0223972836971937,4,3.1179989288072005,-2.083105740150233,-2.083105740150233,3.1179989288072005,5.0,0,-2.1004228268086704,0.0346341733168755,2,5,5,5.0,4.31099117574318,4.31099117574318,1.79791259765625,-2.4576416015625,0.0379336848855018,1.5396348640450695e-09,1.79791259765625,-2.4576416015625,NEW_COLLISION,76,7.6,46,4.6000000000000005,-0.0333151444792747,0.0169174410402774,0.0333151444792747,0.0,0.0169174410402774,-0.0011094696819782,0.000848526135087,0.0011094696819782,0.000848526135087,0.0,0.0,0.0,2,2.597356254062411,-2.5654603334051624,-2.5654603334051624,2.597356254062411,-426.42185159717087,0.0,5.0,0,-0.0006468698680609,4,2.7991529277586618,-2.401951741198772,-2.401951741198772,2.7991529277586618,5.0,0,-2.483706037301967,0.1635085922063908,4,5,5,4.10422500037243,4.10422500037243,4.10422500037243,0.846435546875,-2.45556640625,0.0019849725067615,-8.473816093257369e-11,0.846435546875,-2.45556640625,NEW_COLLISION,True,OPPOSITE_SIGN,OPPOSITE_SIGN,True,False,OPPOSITE_SIGN,OPPOSITE_SIGN,False,False,False,-0.25003715977072716,0.25003715977072716
1124,NEW_COLLISION,76,7.6,2.0,56,5.6000000000000005,-0.1498783975839615,0.2667465806007385,0.1498783975839615,0.0,0.2667465806007385,-0.0116809606552124,-0.0003243684768676,0.0116809606552124,0.0003243684768676,0.0,0.0,0.0,2,3.0619920222932904,-2.100824565174283,-2.100824565174283,3.0619920222932904,-34.74231940494521,0.0,5.0,0,-0.0314473309168412,4,3.134519290455344,-2.0665853785020896,-2.0665853785020896,3.134519290455344,5.0,0,-2.0837049718381864,0.0342391866721936,2,5,5,5.0,3.4646585976590494,3.4646585976590494,1.82904052734375,-2.4556884765625,0.0526458956301212,1.2868728305193144e-10,1.82904052734375,-2.4556884765625,NEW_COLLISION,76,7.6,56,5.6000000000000005,-0.0529680922627449,0.0327471233904361,0.0529680922627449,0.0,0.0327471233904361,0.0021287202835083,0.0047841183841228,0.0021287202835083,0.0047841183841228,0.0,0.0,0.0,2,2.592454463210271,-2.5703621242573025,-2.5703621242573025,2.592454463210271,-97.7605621836809,0.0,5.0,0,-0.0027596443854838,4,2.790264824828336,-2.410839844129097,-2.410839844129097,2.790264824828336,5.0,0,-2.4906009841932,0.159522280128205,4,5,5,3.2715946856476616,3.2715946856476616,3.2715946856476616,0.8363037109375,-2.453857421875,0.0085546113550663,3.332912557052481e-10,0.8363037109375,-2.453857421875,NEW_COLLISION,True,OPPOSITE_SIGN,OPPOSITE_SIGN,True,False,OPPOSITE_SIGN,OPPOSITE_SIGN,True,False,False,-0.2339994572103024,0.2339994572103024
1124,NEW_COLLISION,76,7.6,1.0,66,6.6000000000000005,-0.1942606270313263,0.1501376032829284,0.1942606270313263,0.0,0.1501376032829284,-0.0086187273263931,-0.0063549429178237,0.0086187273263931,0.0063549429178237,0.0,0.0,0.0,4,3.1971279090159745,-2.003976759941459,-2.003976759941459,3.1971279090159745,-29.558272492139928,0.0,5.0,0,-0.0284720031965414,5,5.386709426597953,0.1673432673765855,0.1673432673765855,5.386709426597953,5.0,0,-0.9183167462824366,2.1713200273180444,1,4,4,5.0,2.6968342200887854,2.6968342200887854,1.64031982421875,2.7442626953125,0.0554944425821304,6.354410331255166e-10,1.64031982421875,2.7442626953125,NEW_COLLISION,76,7.6,66,6.6000000000000005,-0.0873868092894554,0.0293449070304632,0.0873868092894554,0.0,0.0293449070304632,-0.0038916766643524,-0.0004238374531269,0.0038916766643524,0.0004238374531269,0.0,0.0,0.0,4,2.803815573317956,-2.397289095639477,-2.397289095639477,2.803815573317956,-42.42540707831427,0.0,5.0,0,-0.002715629653071,1,4.037015857545382,0.9310454133142922,-0.7761747819099902,2.329795662321099,2.458020065925863,1,-1.5867319387747338,1.6211143137294872,3,4,4,2.458020065925863,2.458020065925863,2.458020065925863,0.568359375,2.74560546875,0.013396673835814,-1.6599521757143518e-10,0.568359375,2.74560546875,NEW_COLLISION,True,SAME_SIGN,SAME_SIGN,False,False,SAME_SIGN,SAME_SIGN,True,False,False,-0.1207926962524652,0.1207926962524652
1124,NEW_COLLISION,76,7.6,0.5,71,7.1000000000000005,-0.2295906841754913,0.1349948048591613,0.2295906841754913,0.0,0.1349948048591613,-0.0042828470468521,-0.0008432418107986,0.0042828470468521,0.0008432418107986,0.0,0.0,0.0,4,3.2306049051848005,-1.970499763772633,-1.970499763772633,3.2306049051848005,-24.295212405088,0.0,5.0,0,-0.0363469577486787,1,4.513354265518124,1.4073838212870342,0.1391024350768988,3.245072879307988,2.453477306829437,1,-0.9156986643478672,2.109602198849532,1,4,4,5.0,2.453477306829437,2.453477306829437,1.68902587890625,2.75390625,0.0695209354162216,3.4411407057177707e-10,1.68902587890625,2.75390625,NEW_COLLISION,76,7.6,71,7.1000000000000005,-0.1074877381324768,0.0180119965225458,0.1074877381324768,0.0,0.0180119965225458,-0.0035782754421234,-0.0033181179314851,0.0035782754421234,0.0033181179314851,0.0,0.0,0.0,4,2.8160157038709417,-2.385088965086492,-2.385088965086492,2.8160157038709417,-13.029862831335798,0.0,5.0,0,-0.009226656622782,1,3.5168135541236274,0.410843109892538,-0.9335016724438135,2.172468771787276,2.147297362453604,1,-1.659295318765153,1.451587292642678,3,4,4,2.147297362453604,2.147297362453604,2.147297362453604,0.58184814453125,2.7552490234375,0.0446549691259861,-3.578900509282334e-10,0.58184814453125,2.7552490234375,NEW_COLLISION,True,SAME_SIGN,SAME_SIGN,False,False,SAME_SIGN,SAME_SIGN,True,False,False,-0.11698280833661549,0.11698280833661549
1237,NEW_COLLISION,37,3.7,3.0,7,0.7000000000000001,0.1069366633892059,0.0547449998557567,0.0,0.1069366633892059,0.0547449998557567,-0.0191625505685806,0.0033534541726112,0.0191625505685806,0.0033534541726112,0.0,0.0,0.0,2,2.912945639613968,-2.2144907680697226,-2.2144907680697226,2.912945639613968,-0.7596738417459487,0.0,5.0,0,-0.8712912882256845,3,3.168348133998199,-1.956427320751976,-1.956427320751976,3.168348133998199,5.0,0,-2.0854590444108494,0.2580634473177468,4,6,6,1.3850460650183667,1.3850460650183667,1.3850460650183667,-1.3885498046875,2.560699462890625,-1.827823638916016,8.008029794837056e-10,-1.3885498046875,2.560699462890625,NEW_COLLISION,37,3.7,7,0.7000000000000001,0.0796545892953872,-0.0069009377621114,0.0,0.0796545892953872,0.0069009377621114,-0.0135166347026824,0.0027146791107952,0.0135166347026824,0.0027146791107952,0.0,0.0,0.0,2,2.848474887404005,-2.278961520279686,-2.278961520279686,2.848474887404005,-0.8943375991491123,0.0,5.0,0,-0.6563631273795407,3,3.0877219414345443,-2.0370535133156307,-2.0370535133156307,3.0877219414345443,5.0,0,-2.1580075167976585,0.2419080069640551,4,6,6,1.5888337159306047,1.5888337159306047,1.5888337159306047,-1.2930908203125,2.538055419921875,-1.4458643198013306,2.3664181725280287e-09,-1.2930908203125,2.538055419921875,NEW_COLLISION,True,SAME_SIGN,SAME_SIGN,False,False,OPPOSITE_SIGN,OPPOSITE_SIGN,False,False,True,-0.061645937617868095,0.061645937617868095
1294,FIXED_COLLISION,79,7.9,0.5,74,7.4,0.0569181218743324,-0.0025513411965221,0.0,0.0569181218743324,0.0025513411965221,0.0057196132838726,0.0032558960374444,0.0057196132838726,0.0032558960374444,0.0,0.0,0.0,1,5.1458804519969705,-4.272953706909186,-4.272953706909186,5.1458804519969705,-1.9607685971479156,0.0,5.0,0,-1.2826363810983217,10,8.052196052439266,-1.1487933638815182,-3.367504865267187,5.833484551053597,1.6729093172033358,1,-3.8202292860881855,0.9054488416419986,3,3,4,1.6729093172033358,1.6729093172033358,1.6729093172033358,-4.4541015625,-2.5770263671875,-1.7671871185302734,0.4931798298783576,-4.4541015625,-2.5770263671875,FIXED_COLLISION,79,7.9,74,7.4,0.0533013455569744,-0.0011767216492444,0.0,0.0533013455569744,0.0011767216492444,-0.0204910598695278,0.0019521315116435,0.0204910598695278,0.0019521315116435,0.0,0.0,0.0,1,8.268899309629681,-1.149934849276475,-3.1852373855071923,6.233596773398964,6.567206551867473,5.0,5.0,0,0.5763794317714825,7,6.7753523201188175,-2.3563129979116058,-2.3563129979116058,6.7753523201188175,5.0,0,-2.770775191709399,0.8289243875955865,3,4,4,5.0,1.6891872292183097,1.6891872292183097,7.14794921875,-4.1571044921875,-0.8136177062988281,-0.2525013659417467,3.07986068725586,-5.419611321896234,FIXED_COLLISION,True,NEUTRAL,NEUTRAL,True,False,NEUTRAL,NEUTRAL,False,False,False,0.0013746195472777003,0.0013746195472777003
1310,FIXED_COLLISION,18,1.8,1.0,8,0.8,-0.0388090685009956,0.0006161256460472,0.0388090685009956,0.0,0.0006161256460472,0.0067759416997432,0.0081055177142843,0.0067759416997432,0.0081055177142843,0.0,0.0,0.0,3,7.440294724649908,-1.72946635409453,-4.984955941518366,4.184805137226072,3.644722376626832,3.644722376626832,3.644722376626832,1,1.3955918050521663,2,6.2873243986619896,-2.8429422748497144,-2.8429422748497144,6.2873243986619896,5.0,0,-3.91394910818404,2.142013666668652,2,2,3,3.644722376626832,3.644722376626832,3.644722376626832,6.285888671875,3.98065185546875,-1.6869726181030271,0.0553948782785198,0.1373418219181452,4.182550807880991,FIXED_COLLISION,18,1.8,8,0.8,-0.0853483155369758,-0.0019260918488726,0.0853483155369758,0.0,0.0019260918488726,0.0018398091197013,0.0031755367526784,0.0018398091197013,0.0031755367526784,0.0,0.0,0.0,3,7.434975544768873,-1.734785533975565,-5.6712436709145,3.4985174078299384,4.142114442567766,4.142114442567766,4.142114442567766,1,1.39753575662516,2,6.350357450445625,-2.77990922306608,-2.77990922306608,6.350357450445625,5.0,0,-4.2255764469902894,2.89133444784842,2,2,3,4.142114442567766,4.142114442567766,4.142114442567766,6.38275146484375,3.81304931640625,-1.5819664001464844,-0.076932080137908,-0.1699344088599401,3.4943878361702403,FIXED_COLLISION,True,NEUTRAL,NEUTRAL,False,False,NEUTRAL,NEUTRAL,True,False,False,-0.0025422174949198,0.0025422174949198
1310,FIXED_COLLISION,18,1.8,0.5,13,1.3,-0.02217997610569,-0.0049892095848917,0.02217997610569,0.0,0.0049892095848917,0.0023929607123136,0.0067281387746334,0.0023929607123136,0.0067281387746334,0.0,0.0,0.0,3,6.827049921454757,-2.3427111572896813,-5.0240499907426335,4.145711088001804,3.4123022685301385,3.4123022685301385,3.4123022685301385,1,1.2629525812061018,2,7.573850926984606,-1.5564157465270982,-1.5564157465270982,7.573850926984606,5.0,0,-3.290232868634866,3.4676342442155352,2,2,2,3.4123022685301385,3.4123022685301385,3.4123022685301385,5.52294921875,4.01318359375,-1.589128494262695,0.0384820808591541,0.1003624527915212,4.144496085563452,FIXED_COLLISION,18,1.8,13,1.3,-0.0834395289421081,-0.0045769116841256,0.0834395289421081,0.0,0.0045769116841256,0.0011322572827339,-0.0021050826180726,0.0011322572827339,0.0021050826180726,0.0,0.0,0.0,3,6.855093434920081,-2.3146676438243565,-5.656304399881097,3.513456678863341,4.447307219983479,4.447307219983479,4.447307219983479,1,1.1364929870925242,2,7.742204750082236,-1.3880619234294675,-1.3880619234294675,7.742204750082236,5.0,0,-3.522183161655282,4.268242476451629,2,2,3,4.447307219983479,4.447307219983479,4.447307219983479,5.69879150390625,3.80999755859375,-1.3218202590942385,-0.0677133117451376,-0.1797492778839888,3.5088556583806074,FIXED_COLLISION,True,NEUTRAL,NEUTRAL,False,False,NEUTRAL,NEUTRAL,True,False,False,0.00041229790076609957,0.00041229790076609957
1584,FIXED_COLLISION,28,2.8000000000000003,2.0,8,0.8,0.1918116062879562,-0.0305353794246912,0.0,0.1918116062879562,0.0305353794246912,-0.0091060400009155,-0.0050717033445835,0.0091060400009155,0.0050717033445835,0.0,0.0,0.0,1,4.759168131475304,-4.489710707149859,-6.528363053345222,2.7205157852799413,2.508843623472881,2.508843623472881,2.508843623472881,1,1.2770908004664672,7,5.011099422911704,-4.153390947374406,-4.153390947374406,5.011099422911704,5.0,0,-5.340877000359814,2.374972105970816,3,5,5,2.508843623472881,0.7186635818581589,0.7186635818581589,3.76251220703125,-2.914306640625,-1.554478645324707,0.078627607947098,-0.1374316301164042,-2.7170422677979973,FIXED_COLLISION,28,2.8000000000000003,8,0.8,0.0743420347571373,0.0013625688152387,0.0,0.0743420347571373,0.0013625688152387,-0.0012407600879669,0.0028235221980139,0.0012407600879669,0.0028235221980139,0.0,0.0,0.0,1,5.070247366491267,-4.178631472133897,-6.536632246648856,2.7122465919763075,6.293269413369791,5.0,5.0,0,0.6004767859446312,7,4.787815249729656,-4.376675120556454,-5.227748728964212,3.9367416413218974,3.665698704238508,1,-5.882190487806534,1.3088835176846445,3,5,5,3.665698704238508,0.7667727715255336,0.7667727715255336,4.1185302734375,-2.95721435546875,-0.6924903392791748,0.0651029628050423,0.656078577041626,-2.6316995414435382,FIXED_COLLISION,True,SAME_SIGN,SAME_SIGN,True,False,NEUTRAL,NEUTRAL,True,False,False,0.0318979482399299,0.0318979482399299
1584,FIXED_COLLISION,28,2.8000000000000003,1.0,18,1.8,0.1314326822757721,-0.089366503059864,0.0,0.1314326822757721,0.089366503059864,-0.0110774934291839,0.0255298763513565,0.0110774934291839,0.0255298763513565,0.0,0.0,0.0,1,3.2801919054243065,-5.968686933200857,-6.693027455466927,2.5558513831582363,0.8182852133290547,0.8182852133290547,0.8182852133290547,1,1.5749157657100508,2,5.489120018828979,-3.666408887627128,-3.666408887627128,5.489120018828979,5.0,0,-5.179718171547028,3.026618567839799,4,5,5,0.8182852133290547,0.8182852133290547,0.8182852133290547,1.9013671875,-2.67291259765625,-2.508221745491028,0.1485179204530311,-0.1510735785856995,-2.551382579435154,FIXED_COLLISION,28,2.8000000000000003,18,1.8,0.0833538398146629,0.0280478615313768,0.0,0.0833538398146629,0.0280478615313768,-0.0023899748921394,-0.0003978349268436,0.0023899748921394,0.0003978349268436,0.0,0.0,0.0,1,4.34280775548587,-4.9060710831392935,-6.4275460092595225,2.821332829365641,2.794220896806429,2.794220896806429,2.794220896806429,1,0.8982506873884297,2,4.532753152468637,-4.62277575398747,-5.056637281322045,4.098891625134062,5.0,0,-5.742091645290784,1.3709087279374774,3,4,5,2.794220896806429,1.364574246550203,1.364574246550203,3.1978759765625,-2.93829345703125,-1.180789351463318,0.0425118025011137,-0.1015103040228133,-2.81950609012173,FIXED_COLLISION,True,SAME_SIGN,SAME_SIGN,True,False,OPPOSITE_SIGN,OPPOSITE_SIGN,True,False,True,0.1174143645912408,0.1174143645912408
1584,FIXED_COLLISION,28,2.8000000000000003,0.5,23,2.3000000000000003,0.040496077388525,0.0305536575615406,0.0,0.040496077388525,0.0305536575615406,-0.0186923295259475,0.0174382422119379,0.0186923295259475,0.0174382422119379,0.0,0.0,0.0,1,2.6214102953290537,-6.62746854329611,-6.919563977392961,2.329314861232202,0.4780724080183421,0.4780724080183421,0.4780724080183421,1,1.153891316977331,2,6.031806882105164,-3.123722024350944,-3.123722024350944,6.031806882105164,5.0,0,-5.021643000871952,3.795841953042018,3,4,5,0.4780724080183421,0.4780724080183421,0.4780724080183421,0.94537353515625,-2.44500732421875,-2.500824093818665,0.2701871921177101,-0.2502014614059273,-2.315838282667322,FIXED_COLLISION,28,2.8000000000000003,23,2.3000000000000003,0.0615151152014732,0.0402172766625881,0.0,0.0615151152014732,0.0402172766625881,-0.0034693107008934,0.0030498504638671,0.0034693107008934,0.0030498504638671,0.0,0.0,0.0,1,4.049918562937177,-5.198960275687987,-6.579292222100078,2.6695866165250863,2.7816595344125203,2.7816595344125203,2.7816595344125203,1,0.8233236094499828,2,4.4905070789950825,-4.6650218274610245,-4.6650218274610245,4.4905070789950825,5.0,0,-5.622157024780551,1.914270394639053,3,5,5,2.7816595344125203,0.7702307178826784,0.7702307178826784,2.84259033203125,-2.88470458984375,-1.0919357538223269,0.0798929474486698,-0.1948031685545475,-2.662469610840839,FIXED_COLLISION,True,OPPOSITE_SIGN,OPPOSITE_SIGN,True,False,OPPOSITE_SIGN,OPPOSITE_SIGN,True,False,False,0.009663619101047499,0.009663619101047499
1610,FIXED_COLLISION,69,6.9,3.0,39,3.9,0.0702035725116729,0.0461997725069522,0.0,0.0702035725116729,0.0461997725069522,0.0086410604417324,0.0737725626677274,0.0086410604417324,0.0737725626677274,0.0,0.0,0.0,1,4.026358077571011,-1.4514088944137704,-3.156897585514958,2.3208693864698238,11.764010242662104,5.0,5.0,0,0.3414105035802128,24,73.70468232918917,67.82194035859968,4.547010507417964,10.429752478007458,1.587879424093929,1,0.6950564609515029,7.703908092932922,1,1,1,5.0,5.0,5.0,-1.7733383178710938,-3.61480712890625,0.1350727081298828,0.314017121620509,-1.0979747772216797,-2.044721520803705,FIXED_COLLISION,69,6.9,39,3.9,0.0962719097733497,0.0206395182758569,0.0,0.0962719097733497,0.0206395182758569,0.0255976244807243,0.0243696558754891,0.0255976244807243,0.0243696558754891,0.0,0.0,0.0,1,4.602564820172678,-0.8752021518121031,-0.8752021518121031,4.602564820172678,-0.589956503495951,0.0,5.0,0,-0.1201563462228486,13,12.218228798409967,6.380186828653296,3.1574105467184275,8.9954525164751,5.0,0,1.1411041974531622,4.032612698530531,1,1,1,5.0,5.0,5.0,1.107685089111328,-4.46728515625,0.9613914489746094,0.114586730615656,1.107685089111328,-4.46728515625,FIXED_COLLISION,True,OPPOSITE_SIGN,OPPOSITE_SIGN,True,False,OPPOSITE_SIGN,OPPOSITE_SIGN,True,False,False,-0.025560254231095304,0.025560254231095304
1610,FIXED_COLLISION,69,6.9,2.0,49,4.9,0.0584194883704185,-9.804964065551758e-05,0.0,0.0584194883704185,9.804964065551758e-05,0.0175202302634716,-0.0001574605703353,0.0175202302634716,0.0001574605703353,0.0,0.0,0.0,1,4.135080299373007,-1.3426866726117748,-1.3426866726117748,4.135080299373007,-9.620139028393744,0.0,5.0,0,-0.4212977228241523,24,28.39825591910917,22.515513948519683,3.921504753674686,9.80424672426418,0.5719890173502274,1,1.2894090405314556,5.264191426286461,1,1,1,5.0,5.0,5.0,-2.006019592285156,-3.61590576171875,-0.2568264007568359,-0.3393067195156618,-2.006019592285156,-3.61590576171875,FIXED_COLLISION,69,6.9,49,4.9,-0.0521612055599689,0.0223836153745651,0.0521612055599689,0.0,0.0223836153745651,0.0798330418765544,0.0083317859098315,0.0798330418765544,0.0083317859098315,0.0298330418765544,0.0,0.0298330418765544,1,4.677599305316237,-0.8001676666685444,-0.8001676666685444,4.677599305316237,-0.3438061144791072,0.0,5.0,0,-0.0597437005782561,24,31.68471026832148,25.80196829773198,3.549573701504455,9.43231567209395,0.6651205735370651,1,1.3747030174179553,4.349741368173,1,1,1,5.0,5.0,5.0,1.8386383056640625,-4.30108642578125,0.8506641387939453,0.2986702547568711,1.8386383056640625,-4.30108642578125,FIXED_COLLISION,True,NEUTRAL,NEUTRAL,False,False,OPPOSITE_SIGN,OPPOSITE_SIGN,True,False,False,0.022481665015220618,0.022481665015220618
1610,FIXED_COLLISION,69,6.9,1.0,59,5.9,-0.0096534984186291,0.0013228235766291,0.0096534984186291,0.0,0.0013228235766291,-0.0389631623402237,0.0149026298895478,0.0389631623402237,0.0149026298895478,0.0,0.0,0.0,14,49.84576962313589,44.1506378612058,7.462763364827042,13.157895126757133,1.104308316539838,1.104308316539838,1.104308316539838,1,41.992305067944514,7,17.73272813793436,11.905424746687244,11.905424746687244,17.73272813793436,5.0,0,9.684094055757145,4.442661381860203,0,0,0,5.0,5.0,5.0,46.849082946777344,17.0224609375,-43.39245796203613,-3.5389655029557616,-1.069569255804467,13.11435190063836,FIXED_COLLISION,69,6.9,59,5.9,0.0902555733919143,-0.0398287363350391,0.0,0.0902555733919143,0.0398287363350391,0.0181016474962234,-0.001641746610403,0.0181016474962234,0.001641746610403,0.0,0.0,0.0,14,54.553695127469446,48.85856336553936,4.0841180744204415,9.779249836350532,1.2740842440858358,1.2740842440858358,1.2740842440858358,1,41.44205943409917,7,13.029249324077638,7.201945932830525,4.317789680135911,10.145093071383023,5.0,0,4.200953877278176,0.233671605715469,0,0,0,5.0,5.0,5.0,53.118629455566406,12.43048095703125,-42.0724983215332,-2.090347694564116,-0.4852777652268187,9.76720189472596,FIXED_COLLISION,True,NEUTRAL,NEUTRAL,True,False,OPPOSITE_SIGN,OPPOSITE_SIGN,True,False,False,-0.0411515599116682,0.0411515599116682
1666,FIXED_COLLISION,32,3.2,3.0,2,0.2,0.2747620642185211,0.0336946845054626,0.0,0.2747620642185211,0.0336946845054626,0.0253010094165802,0.0055321455001831,0.0253010094165802,0.0055321455001831,0.0,0.0,0.0,7,10.656902317038732,3.336321008999281,3.336321008999281,10.656902317038732,-1.550448199783384,0.0,5.0,0,-2.7222116863738783,8,14.197553500789883,9.015504264601072,4.255032907361799,9.437082143550612,1.5252322413190729,1,3.79567695818054,0.9187118983625178,0,0,0,5.0,5.0,5.0,6.8299560546875,-8.1805419921875,-0.8358250260353088,-4.244094371543338,6.8299560546875,-8.1805419921875,FIXED_COLLISION,32,3.2,2,0.2,0.2472217082977295,-0.1230793297290802,0.0,0.2472217082977295,0.1230793297290802,0.0258435904979705,-0.0119003057479858,0.0258435904979705,0.0119003057479858,0.0,0.0,0.0,7,10.658821227144475,3.3382399191050265,3.3382399191050265,10.658821227144475,-1.5664171264600562,0.0,5.0,0,-2.741602415701128,8,14.199619815414673,9.01757057922586,4.306660630479187,9.488709866668,1.518958011894247,1,3.8224502747921063,0.9684207113741604,0,0,0,5.0,5.0,5.0,6.84375,-8.1715087890625,-0.7983801364898682,-4.24476861976768,6.84375,-8.1715087890625,FIXED_COLLISION,True,OPPOSITE_SIGN,OPPOSITE_SIGN,False,False,SAME_SIGN,SAME_SIGN,False,False,True,-0.1567740142345428,0.1567740142345428
