scenario_index,group,reference_step,reference_seconds,window_s,window_steps,mean_accel,min_accel,mean_brake,max_brake,brake_impulse,throttle_impulse,mean_abs_steer,max_abs_steer,steer_effort,steer_persistence,steer_sign_flips,steer_total_variation,steer_variation_ratio,accel_total_variation,mean_abs_delta_steer,max_abs_delta_steer,mean_abs_delta_accel,max_abs_delta_accel
278,NEW_COLLISION,78,7.800000000000001,3.0,30,-0.1465379426876704,-0.18182940781116486,0.1465379426876704,0.18182940781116486,0.4396138280630112,0.0,0.03180216504260898,0.060813501477241516,0.09540649512782694,0.7311498583218884,2,0.1893169591203332,0.19843193787002064,0.24253219738602638,0.0065281710041494205,0.02989809587597847,0.008363179220207807,0.056632786989212036
278,NEW_COLLISION,78,7.800000000000001,2.0,20,-0.15451686829328537,-0.18182940781116486,0.15451686829328537,0.18182940781116486,0.30903373658657074,0.0,0.0353715785080567,0.05923425778746605,0.0707431570161134,0.8003258092107995,1,0.10209698230028152,0.1443206455061372,0.07677531242370605,0.005373525384225343,0.02989809587597847,0.00404080591703716,0.010633647441864014
278,NEW_COLLISION,78,7.800000000000001,1.0,10,-0.13705658167600632,-0.15051966905593872,0.13705658167600632,0.15051966905593872,0.13705658167600632,0.0,0.017997822584584357,0.04232009872794151,0.017997822584584357,0.21515050059503107,1,0.07873518764972687,0.4374706045966901,0.03473798930644989,0.008748354183302985,0.02989809587597847,0.0038597765896055433,0.010633647441864014
278,NEW_COLLISION,78,7.800000000000001,0.5,5,-0.12908966839313507,-0.1387636661529541,0.12908966839313507,0.1387636661529541,0.06454483419656754,0.0,0.014125581830739975,0.04232009872794151,0.0070627909153699875,0.9999998584129319,0,0.04043651232495904,0.5725287224866621,0.02298198640346527,0.01010912808123976,0.02989809587597847,0.005745496600866318,0.010633647441864014
297,SAFE,32,3.2,3.0,30,0.10381313258161147,0.01969471573829651,0.0,0.0,0.0,0.3114393977448344,0.03225214351744701,0.11849299818277359,0.09675643055234105,0.18500639296956478,5,0.5805571489036083,0.6000191817631803,0.3369349576532841,0.020019212031158907,0.07070311903953552,0.011618446815630486,0.04334558546543121
297,SAFE,32,3.2,2.0,20,0.13958335425704718,0.03950950503349304,0.0,0.0,0.0,0.27916670851409436,0.030195993988309057,0.05355050042271614,0.060391987976618114,0.465180954682816,2,0.292457964271307,0.4842661571960108,0.2844902500510216,0.015392524435331947,0.05294866324402392,0.014973171055316925,0.04334558546543121
297,SAFE,32,3.2,1.0,10,0.16682114228606224,0.10758224874734879,0.0,0.0,0.0,0.16682114228606226,0.028253503725863993,0.05044566094875336,0.028253503725863993,0.6429068433228811,1,0.14056628942489624,0.4975180629404118,0.10820875316858292,0.01561847660276625,0.05294866324402392,0.012023194796509214,0.01839815080165863
297,SAFE,32,3.2,0.5,5,0.13225895315408706,0.10758224874734879,0.0,0.0,0.0,0.06612947657704353,0.028379640728235244,0.045745160430669785,0.014189820364117624,0.9999999295269494,0,0.04442008212208748,0.3130418698181384,0.05024290829896927,0.01110502053052187,0.014953520148992538,0.012560727074742317,0.013459131121635437
341,SAFE,21,2.1,2.0,20,-0.00956587806576863,-0.020752649754285812,0.010835152363870292,0.020752649754285812,0.021670304727740588,0.0025385485962033274,0.007630989083554596,0.026553280651569366,0.015261978167109192,0.339076890161188,1,0.16009266790933907,1.0489640049722504,0.04302911553531885,0.008425929889965215,0.02384816063567996,0.002264690291332571,0.00947614386677742
341,SAFE,21,2.1,1.0,10,-0.01617122720927,-0.020752649754285812,0.01617122720927,0.020752649754285812,0.01617122720927,0.0,0.004824413568712771,0.01012195274233818,0.004824413568712771,0.23755033546427395,0,0.07070692186243832,1.4656062586533485,0.011281905695796013,0.007856324651382036,0.014937836676836014,0.001253545077310668,0.0043426016345620155
341,SAFE,21,2.1,0.5,5,-0.018181491084396838,-0.020752649754285812,0.018181491084396838,0.020752649754285812,0.00909074554219842,0.0,0.0039533543400466446,0.01012195274233818,0.0019766771700233223,0.2904180152413807,0,0.029675068333745003,1.50125947581011,0.006842421367764473,0.007418767083436251,0.014937836676836014,0.0017106053419411182,0.0043426016345620155
359,FIXED_COLLISION,72,7.2,3.0,30,-0.08192075435072184,-0.16699156165122986,0.0982537869984905,0.16699156165122986,0.2947613609954715,0.04899909794330597,0.028883783255393307,0.05590544641017914,0.08665134976617993,0.2639780890796906,2,0.21869789669290185,0.2523883295057182,0.5888082832098007,0.007541306782513857,0.021986098960042,0.02030373390378623,0.08975653536617756
359,FIXED_COLLISION,72,7.2,2.0,20,-0.08599563632160426,-0.16699156165122986,0.10282760839909315,0.16699156165122986,0.20565521679818632,0.0336639441549778,0.029897653986699878,0.05590544641017914,0.05979530797339976,0.3508165724159069,1,0.13764253305271268,0.23018951723109857,0.3363853842020035,0.0072443438448796145,0.021669006906449795,0.017704493905368605,0.06672586128115654
359,FIXED_COLLISION,72,7.2,1.0,10,-0.1323574461042881,-0.14384512603282928,0.1323574461042881,0.14384512603282928,0.1323574461042881,0.0,0.01902516414411366,0.030513353645801544,0.019025164144113663,0.9375942645193974,0,0.04092180775478482,0.215093048837192,0.0394933819770813,0.004546867528309424,0.011022575665265322,0.004388153553009033,0.013057947158813477
359,FIXED_COLLISION,72,7.2,0.5,5,-0.12226700633764268,-0.13787156343460083,0.12226700633764268,0.13787156343460083,0.06113350316882134,0.0,0.013572605419903993,0.02338763326406479,0.0067863027099519975,0.8250477028139468,0,0.029324025381356478,0.43210599812020356,0.031955063343048096,0.0073310063453391194,0.011022575665265322,0.007988765835762024,0.013057947158813477
369,FIXED_COLLISION,27,2.7,2.0,20,-0.06459212781628594,-0.13437555730342865,0.06776788149727508,0.13437555730342865,0.13553576299455017,0.006351507361978293,0.14657750464975833,0.1989036500453949,0.2931550092995167,0.9999999965888354,0,0.19077526032924652,0.06507658188558037,0.24123073741793633,0.010040803175223502,0.041172146797180176,0.012696354600944017,0.037721920758485794
369,FIXED_COLLISION,27,2.7,1.0,10,-0.08814862072467804,-0.13437555730342865,0.08814862072467804,0.13437555730342865,0.08814862072467805,0.0,0.12245557829737663,0.1989036500453949,0.12245557829737663,0.9999999918337735,0,0.11400480568408966,0.09309890683480845,0.07476237416267395,0.012667200631565519,0.041172146797180176,0.008306930462519327,0.02176406979560852
369,FIXED_COLLISION,27,2.7,0.5,5,-0.06836443692445755,-0.07255140691995621,0.06836443692445755,0.07255140691995621,0.034182218462228776,0.0,0.09366985112428665,0.10602565109729767,0.04683492556214333,0.9999999786484132,0,0.02112680673599243,0.04510908479371724,0.012938223779201508,0.005281701683998108,0.01113186776638031,0.003234555944800377,0.007723428308963776
395,SAFE,66,6.6000000000000005,3.0,30,-0.06620387441168228,-0.1735820323228836,0.06620387441168228,0.1735820323228836,0.19861162323504689,0.0,0.06116401171311736,0.0880180224776268,0.18349203513935208,0.9788414493890151,2,0.18113854341208935,0.0987173869903131,0.26694899052381516,0.006246156669382392,0.03363458812236786,0.009205137604269487,0.04915206879377365
395,SAFE,66,6.6000000000000005,2.0,20,-0.07690993109717965,-0.1735820323228836,0.07690993109717965,0.1735820323228836,0.1538198621943593,0.0,0.05314369299449027,0.08063067495822906,0.10628738598898053,0.9634723776418582,2,0.14836215786635876,0.13958585498177728,0.23391686007380486,0.0078085346245451975,0.03363458812236786,0.012311413688094993,0.04915206879377365
395,SAFE,66,6.6000000000000005,1.0,10,-0.11707214117050171,-0.1735820323228836,0.11707214117050171,0.1735820323228836,0.11707214117050171,0.0,0.03086624713614583,0.06110555678606033,0.03086624713614583,0.8742177696413755,2,0.12263412587344646,0.3973081708295999,0.19041478633880615,0.013626013985938497,0.03363458812236786,0.02115719848208957,0.04915206879377365
395,SAFE,66,6.6000000000000005,0.5,5,-0.14682548493146896,-0.1735820323228836,0.14682548493146896,0.1735820323228836,0.07341274246573448,0.0,0.01594665590673685,0.029991166666150093,0.007973327953368426,0.5130734532497896,2,0.08275408670306206,1.037886272936245,0.10193375498056412,0.020688521675765514,0.03363458812236786,0.02548343874514103,0.04915206879377365
445,SAFE,79,7.9,3.0,30,-0.05992682107413808,-0.21901389956474304,0.09151785671710969,0.21901389956474304,0.27455357015132903,0.09477310692891479,0.0406600387931879,0.15019015967845917,0.1219801163795637,0.22634089388966253,2,0.5612603703921195,0.4601244714707513,0.6718861982226372,0.019353805875590328,0.06988583784550428,0.02316848959388404,0.06336577236652374
445,SAFE,79,7.9,2.0,20,-0.04495128057897091,-0.21901389956474304,0.08770070560276508,0.21901389956474304,0.17540141120553018,0.08549885004758835,0.02008764536731178,0.044640153646469116,0.04017529073462356,0.8559310028654126,0,0.2133891441335436,0.5311452261332111,0.39874009042978287,0.011231007585975979,0.035435338504612446,0.02098632054893594,0.06336577236652374
445,SAFE,79,7.9,1.0,10,0.08549885004758835,0.019599802792072296,0.0,0.0,0.0,0.08549885004758835,0.015687752937083133,0.044640153646469116,0.015687752937083133,0.8166337370889774,0,0.10831663137651049,0.6904534059555124,0.15444110333919525,0.01203518126405672,0.035435338504612446,0.017160122593243916,0.04495859146118164
445,SAFE,79,7.9,0.5,5,0.08846761584281922,0.06410340219736099,0.0,0.0,0.0,0.04423380792140961,0.013599631079705432,0.03395434468984604,0.006799815539852716,0.9999998529372088,0,0.03619208754389547,0.5322509413567118,0.04405415803194046,0.009048021885973867,0.0211930051445961,0.011013539507985115,0.015959545969963074
498,SAFE,30,3.0,3.0,30,-0.0006239099738498528,-0.07812613248825073,0.025056771902988353,0.07812613248825073,0.07517031570896507,0.07329858578741551,0.05237664661059777,0.13031058013439178,0.15712993983179332,0.19633136261254577,2,0.44921198952943087,0.2858856734441908,0.3781018815934658,0.015490068604463133,0.044417500495910645,0.013037995917016062,0.11784034594893456
498,SAFE,30,3.0,2.0,20,-0.03606286789290607,-0.07812613248825073,0.037585157854482534,0.07812613248825073,0.07517031570896507,0.003044579923152924,0.04185879796277732,0.1261768788099289,0.08371759592555464,0.8629612542436157,1,0.21027686912566423,0.25117403849115694,0.16893737018108368,0.011067203638192854,0.044417500495910645,0.00889144053584651,0.05325844883918762
498,SAFE,30,3.0,1.0,10,-0.05781738795340061,-0.07812613248825073,0.05781738795340061,0.07812613248825073,0.05781738795340061,0.0,0.01557182907126844,0.03809112682938576,0.01557182907126844,0.26324944287797425,1,0.09371930453926325,0.6018515749936457,0.04908553883433342,0.010413256059918139,0.020498448982834816,0.00545394875937038,0.014376074075698853
498,SAFE,30,3.0,0.5,5,-0.07457024604082108,-0.07812613248825073,0.07457024604082108,0.07812613248825073,0.03728512302041054,0.0,0.012784523889422417,0.01645706780254841,0.006392261944711208,0.6456162258497069,1,0.027972247451543808,0.4375953820029778,0.007172040641307831,0.006993061862885952,0.018416643142700195,0.0017930101603269577,0.003269493579864502
528,FIXED_COLLISION,29,2.9000000000000004,2.0,20,0.029572176001966,-0.0720149502158165,0.010314573254436254,0.0720149502158165,0.02062914650887251,0.07977349851280452,0.10776779390871524,0.12317188829183578,0.2155355878174305,0.999999995360395,0,0.051968351006507874,0.024111262224322354,0.22832142561674118,0.0027351763687635724,0.006965525448322296,0.01201691713772322,0.026354752480983734
528,FIXED_COLLISION,29,2.9000000000000004,1.0,10,0.06060163341462612,0.037474241107702255,0.0,0.0,0.0,0.06060163341462613,0.11641199514269829,0.12317188829183578,0.11641199514269829,0.9999999914098201,0,0.022765129804611206,0.01955565625445132,0.08959786593914032,0.002529458867179023,0.005348674952983856,0.009955318437682258,0.026354752480983734
528,FIXED_COLLISION,29,2.9000000000000004,0.5,5,0.07507426291704178,0.056324101984500885,0.0,0.0,0.0,0.03753713145852089,0.11159834712743759,0.11962948739528656,0.0557991735637188,0.9999999820785879,0,0.013345122337341309,0.023916343640714793,0.05796892195940018,0.003336280584335327,0.005348674952983856,0.014492230489850044,0.026354752480983734
551,SAFE,36,3.6,3.0,30,0.20615669240554174,0.13097630441188812,0.0,0.0,0.0,0.6184700772166253,0.014386499184183776,0.06184641271829605,0.04315949755255133,0.177734278706003,6,0.6625301952008158,1.5350738943227389,0.3739086985588074,0.022845868800028132,0.08942718431353569,0.012893403398579565,0.0449325293302536
551,SAFE,36,3.6,2.0,20,0.20038198456168174,0.14922548830509186,0.0,0.0,0.0,0.40076396912336354,0.017142993601737544,0.06184641271829605,0.03428598720347509,0.20727712095051073,3,0.5279359084088355,1.5398007643114282,0.20189376175403595,0.02778610044257029,0.08942718431353569,0.010625987460738734,0.0449325293302536
551,SAFE,36,3.6,1.0,10,0.19465529620647432,0.14922548830509186,0.0,0.0,0.0,0.19465529620647432,0.01694297689246014,0.06184641271829605,0.01694297689246014,0.11816987202588743,2,0.31099850847385824,1.8355599024434597,0.09125323593616486,0.03455538983042869,0.08942718431353569,0.010139248437351651,0.028984665870666504
551,SAFE,36,3.6,0.5,5,0.17169500291347503,0.14922548830509186,0.0,0.0,0.0,0.08584750145673753,0.02310944164637476,0.06184641271829605,0.011554720823187382,0.18068791027275916,2,0.2247282323660329,1.944903873973501,0.06186734139919281,0.056182058091508225,0.08942718431353569,0.015466835349798203,0.028984665870666504
578,FIXED_COLLISION,43,4.3,3.0,30,-0.08447662380834421,-0.12256433814764023,0.08447662380834421,0.12256433814764023,0.25342987142503265,0.0,0.03537429382558912,0.117721326649189,0.10612288147676736,0.07823350741628857,4,0.6432671025395393,0.6061530628706441,0.1685919538140297,0.022181624225501358,0.1366564929485321,0.005813515648759645,0.028472881764173508
578,FIXED_COLLISION,43,4.3,2.0,20,-0.09359424728900194,-0.12256433814764023,0.09359424728900194,0.12256433814764023,0.1871884945780039,0.0,0.03854582365602255,0.117721326649189,0.0770916473120451,0.14461020802837232,3,0.5209536859765649,0.6757589147243191,0.1306212991476059,0.027418615051398153,0.1366564929485321,0.006874805218295047,0.028472881764173508
578,FIXED_COLLISION,43,4.3,1.0,10,-0.09944826066493988,-0.11973193287849426,0.09944826066493988,0.11973193287849426,0.09944826066493989,0.0,0.03341684807091951,0.117721326649189,0.03341684807091951,0.2954372723810509,1,0.19139241240918636,0.5727422474901819,0.05560985207557678,0.02126582360102071,0.1366564929485321,0.006178872452841865,0.012396365404129028
578,FIXED_COLLISION,43,4.3,0.5,5,-0.08286172747612,-0.09339294582605362,0.08286172747612,0.09339294582605362,0.04143086373806,0.0,0.045858532190322876,0.117721326649189,0.022929266095161438,0.026821582745055948,1,0.1528971716761589,0.6668210154367449,0.028729356825351715,0.038224292919039726,0.1366564929485321,0.007182339206337929,0.009673140943050385
610,SAFE,41,4.1000000000000005,3.0,30,-0.004101441412543257,-0.030474282801151276,0.009898000063064199,0.030474282801151276,0.029694000189192594,0.017389675951562822,0.07798418899377187,0.08504541963338852,0.2339525669813156,0.9999999957256294,0,0.03864244371652603,0.016517212890611303,0.09929071157239377,0.0013324980591905527,0.005516402423381805,0.0034238176404273717,0.013482060167007148
610,SAFE,41,4.1000000000000005,2.0,20,-0.01456296676187776,-0.030474282801151276,0.014594097144436092,0.030474282801151276,0.029188194288872184,6.226076511666179e-05,0.07692778035998345,0.08504541963338852,0.1538555607199669,0.9999999935003975,0,0.028925612568855286,0.018800498497092297,0.05954146268777549,0.0015224006615186993,0.005516402423381805,0.003133761194093447,0.013482060167007148
610,SAFE,41,4.1000000000000005,1.0,10,-0.008716052572708577,-0.018168900161981583,0.00877831333782524,0.018168900161981583,0.00877831333782524,6.226076511666179e-05,0.07388372942805291,0.07639439404010773,0.07388372942805291,0.9999999864652205,0,0.009820528328418732,0.01329186855011584,0.026962606003507972,0.001091169814268748,0.005516402423381805,0.002995845111500886,0.013482060167007148
610,SAFE,41,4.1000000000000005,0.5,5,-0.005376443592831492,-0.00639181025326252,0.005376443592831492,0.00639181025326252,0.0026882217964157465,0.0,0.07275383174419403,0.07331288605928421,0.036376915872097015,0.9999999725100397,0,0.0026680976152420044,0.007334589747182708,0.004491840256378055,0.0006670244038105011,0.001329369843006134,0.0011229600640945137,0.002950099064037204
654,FIXED_COLLISION,29,2.9000000000000004,2.0,20,-0.05035094376653433,-0.059016380459070206,0.05035094376653433,0.059016380459070206,0.10070188753306866,0.0,0.09952768981456757,0.10049685835838318,0.19905537962913514,0.9999999949762725,0,0.004904292523860931,0.002463782947419159,0.021093539893627167,0.00025812065915057535,0.0006788372993469238,0.0011101863101909035,0.0029192008078098297
654,FIXED_COLLISION,29,2.9000000000000004,1.0,10,-0.051715099811553956,-0.059016380459070206,0.051715099811553956,0.059016380459070206,0.051715099811553956,0.0,0.09931067675352097,0.09997791051864624,0.09931067675352097,0.9999999899305893,0,0.0016462281346321106,0.0016576547173687425,0.012294106185436249,0.0001829142371813456,0.0004359632730484009,0.0013660117983818054,0.0023932605981826782
654,FIXED_COLLISION,29,2.9000000000000004,0.5,5,-0.05543408542871475,-0.059016380459070206,0.05543408542871475,0.059016380459070206,0.027717042714357376,0.0,0.09889951795339584,0.09946198016405106,0.04944975897669793,0.9999999797774549,0,0.0010900795459747314,0.002204418275211865,0.007505349814891815,0.00027251988649368286,0.0004359632730484009,0.0018763374537229538,0.0023932605981826782
665,SAFE,27,2.7,2.0,20,0.10392573298886418,0.02070482447743416,0.0,0.0,0.0,0.20785146597772838,0.20259832832962274,0.6992539167404175,0.40519665665924554,0.971156107399171,1,1.5786589048802853,0.3896031408550945,0.2686375789344311,0.08308731078317291,0.49881711602211,0.014138819943917426,0.05183899775147438
665,SAFE,27,2.7,1.0,10,0.16418477520346642,0.12360943108797073,0.0,0.0,0.0,0.16418477520346642,0.1809238750487566,0.6212007403373718,0.18092387504875662,0.9354012906920669,1,0.6728715039789677,0.3719086273597398,0.125106580555439,0.07476350044210751,0.2366841733455658,0.013900731172826555,0.03771912306547165
665,SAFE,27,2.7,0.5,5,0.16315746009349824,0.14868688583374023,0.0,0.0,0.0,0.08157873004674912,0.05882975682616234,0.08259346336126328,0.029414878413081172,0.6026688156151139,1,0.13426422700285912,0.45645003373071835,0.058672934770584106,0.03356605675071478,0.1116499975323677,0.014668233692646027,0.018167972564697266
704,FIXED_COLLISION,21,2.1,2.0,20,0.03483161062467843,-0.1752614676952362,0.010824914649128914,0.1752614676952362,0.02164982929825783,0.0913130505476147,0.07169111465336755,0.09032465517520905,0.1433822293067351,0.9999999930256351,0,0.08990352577529848,0.06270199981055494,0.26688919961452484,0.004731764514489393,0.03667228273116052,0.014046799979711833,0.13402464240789413
704,FIXED_COLLISION,21,2.1,1.0,10,-0.004316752171143889,-0.1752614676952362,0.021649829298257827,0.1752614676952362,0.02164982929825783,0.01733307712711394,0.05816602671984583,0.07168149948120117,0.05816602671984583,0.999999982807834,0,0.0688899380620569,0.1184367246012781,0.22066695988178253,0.0076544375624507666,0.03667228273116052,0.024518551097975835,0.13402464240789413
704,FIXED_COLLISION,21,2.1,0.5,5,-0.037572999764233825,-0.1752614676952362,0.043299658596515654,0.1752614676952362,0.02164982929825783,0.0028633294161409142,0.04715263624675572,0.0665104016661644,0.023576318123377862,0.9999999575845578,0,0.06371884024702013,0.2702662782666428,0.18804500624537468,0.01592971006175503,0.03667228273116052,0.04701125156134367,0.13402464240789413
709,SAFE,78,7.800000000000001,3.0,30,-0.020535559641818205,-0.028168151155114174,0.020535559641818205,0.028168151155114174,0.06160667892545462,0.0,0.13720547556877136,0.13866162300109863,0.4116164267063141,0.9999999975705537,0,0.008484750986099243,0.002061324673891068,0.0732309352606535,0.00029257762021031873,0.0008874684572219849,0.0025252046641604654,0.005150284618139267
709,SAFE,78,7.800000000000001,2.0,20,-0.018978654872626066,-0.023487446829676628,0.018978654872626066,0.023487446829676628,0.03795730974525213,0.0,0.1367693305015564,0.13789434731006622,0.2735386610031128,0.9999999963442097,0,0.00610700249671936,0.002232592077477466,0.04301163740456104,0.0003214211840378611,0.0008874684572219849,0.002263770389713739,0.0037504583597183228
709,SAFE,78,7.800000000000001,1.0,10,-0.017755882628262044,-0.019502438604831696,0.017755882628262044,0.019502438604831696,0.017755882628262044,0.0,0.13621274381875992,0.13701637089252472,0.13621274381875992,0.9999999926585431,0,0.0038015246391296387,0.0027908729423137455,0.018170326948165894,0.00042239162656995986,0.0008874684572219849,0.002018925216462877,0.003253856673836708
709,SAFE,78,7.800000000000001,0.5,5,-0.01715291440486908,-0.0187043696641922,0.01715291440486908,0.0187043696641922,0.00857645720243454,0.0,0.13581179678440095,0.13656745851039886,0.06790589839220047,0.9999999852737389,0,0.0019194930791854858,0.0028266956131442604,0.009010249748826027,0.00047987326979637146,0.0008874684572219849,0.0022525624372065067,0.003253856673836708
818,SAFE,66,6.6000000000000005,3.0,30,-0.09607871367285649,-0.17315028607845306,0.09607871367285649,0.17315028607845306,0.2882361410185695,0.0,0.011223092871174838,0.03929908946156502,0.03366927861352451,0.33985017221976505,4,0.4548000687500462,1.3507864556964235,0.17969318199902773,0.015682760991380905,0.0536744873970747,0.006196316620656128,0.015940524637699127
818,SAFE,66,6.6000000000000005,2.0,20,-0.13001939803361892,-0.17315028607845306,0.13001939803361892,0.17315028607845306,0.26003879606723784,0.0,0.009225583114312031,0.031085876747965813,0.018451166228624062,0.2774021848220361,2,0.3025491883745417,1.6397292627925706,0.12167806178331375,0.015923641493396933,0.0536744873970747,0.00640410851491125,0.015940524637699127
818,SAFE,66,6.6000000000000005,1.0,10,-0.16633772104978561,-0.17315028607845306,0.16633772104978561,0.17315028607845306,0.16633772104978561,0.0,0.011422097135800868,0.031085876747965813,0.01142209713580087,0.14542250281705932,2,0.19439170905388892,1.7018914278506942,0.029640525579452515,0.021599078783765435,0.0536744873970747,0.0032933917310502795,0.008305996656417847
818,SAFE,66,6.6000000000000005,0.5,5,-0.17160449028015137,-0.17315028607845306,0.17160449028015137,0.17315028607845306,0.08580224514007569,0.0,0.007084165443666279,0.013209334574639797,0.00354208272183314,0.2541486530530933,0,0.03730960772372782,1.0533237115134853,0.006938904523849487,0.009327401930931956,0.021676537580788136,0.0017347261309623718,0.005778953433036804
867,SAFE,75,7.5,3.0,30,0.09803073070943355,0.034730009734630585,0.0,0.0,0.0,0.2940921921283007,0.012966373741316298,0.06849583238363266,0.038899121223948896,0.3836126754297468,4,0.4527734024450183,1.163968173467577,0.23183150216937065,0.015612875946379941,0.05651859566569328,0.007994189729978299,0.025353237986564636
867,SAFE,75,7.5,2.0,20,0.1228036742657423,0.08437056839466095,0.0,0.0,0.0,0.2456073485314846,0.010477713227737695,0.03623683750629425,0.020955426455475393,0.3337939604863013,1,0.21748340548947453,1.037838077756075,0.15957944840192795,0.011446495025761817,0.026357729453593493,0.008398918336943575,0.025353237986564636
867,SAFE,75,7.5,1.0,10,0.12199044376611709,0.09082471579313278,0.0,0.0,0.0,0.1219904437661171,0.013471887330524623,0.03623683750629425,0.013471887330524623,0.8322749061141982,0,0.10015036817640066,0.7434026004318921,0.0779823288321495,0.01112781868626674,0.02523561380803585,0.008664703203572167,0.01749703288078308
867,SAFE,75,7.5,0.5,5,0.10980238318443299,0.09082471579313278,0.0,0.0,0.0,0.05490119159221649,0.020908482372760773,0.03623683750629425,0.010454241186380386,0.9999999043450514,0,0.05677522532641888,0.5430831265836246,0.03697574883699417,0.01419380633160472,0.02523561380803585,0.009243937209248543,0.01749703288078308
916,FIXED_COLLISION,69,6.9,3.0,30,-0.029331406330068907,-0.04544295370578766,0.029331406330068907,0.04544295370578766,0.08799421899020672,0.0,0.11922947093844413,0.13072463870048523,0.3576884128153324,0.9999999972042707,0,0.0635656788945198,0.017771243473191596,0.0660608559846878,0.0021919199618799933,0.007352620363235474,0.002277960551196131,0.0070488303899765015
916,FIXED_COLLISION,69,6.9,2.0,20,-0.029578878451138733,-0.04544295370578766,0.029578878451138733,0.04544295370578766,0.059157756902277474,0.0,0.12372303418815137,0.13072463870048523,0.24744606837630273,0.9999999959587154,0,0.034721024334430695,0.014031754241215617,0.03707611933350563,0.0018274223333910892,0.006578430533409119,0.0019513747017634543,0.005863206461071968
916,FIXED_COLLISION,69,6.9,1.0,10,-0.03788116630166769,-0.04544295370578766,0.03788116630166769,0.04544295370578766,0.03788116630166769,0.0,0.12270880192518234,0.12464805692434311,0.12270880192518235,0.9999999918506255,0,0.010528214275836945,0.008579836185229658,0.015202568843960762,0.001169801586204105,0.0030218586325645447,0.0016891743159956401,0.002746541053056717
916,FIXED_COLLISION,69,6.9,0.5,5,-0.04250837042927742,-0.04544295370578766,0.04250837042927742,0.04544295370578766,0.02125418521463871,0.0,0.12217176407575607,0.12316078692674637,0.06108588203787804,0.9999999836296055,0,0.002846740186214447,0.004660225971439661,0.0068384744226932526,0.0007116850465536118,0.0009114071726799011,0.0017096186056733131,0.0027041099965572357
926,SAFE,78,7.800000000000001,3.0,30,0.09864179113258918,0.014773024246096611,0.0,0.0,0.0,0.29592537339776753,0.024982224769579866,0.045484986156225204,0.07494667430873961,0.5076094952365625,2,0.2639501406811178,0.3521839222270855,0.2713550850749016,0.00910172898900406,0.04532838054001331,0.009357071899134537,0.0306700449436903
926,SAFE,78,7.800000000000001,2.0,20,0.061854433920234445,0.014773024246096611,0.0,0.0,0.0,0.12370886784046889,0.025281213561538608,0.045484986156225204,0.050562427123077215,0.6912867392725781,1,0.17872553644701838,0.35347498741945543,0.13162461668252945,0.00940660718142202,0.04532838054001331,0.006927611404343655,0.0306700449436903
926,SAFE,78,7.800000000000001,1.0,10,0.037508261017501356,0.014773024246096611,0.0,0.0,0.0,0.037508261017501356,0.01878161870408803,0.028694676235318184,0.018781618704088034,0.16890596753093023,1,0.10513382172212005,0.5597697290145668,0.059902891516685486,0.011681535746902227,0.04532838054001331,0.006655876835187276,0.0306700449436903
926,SAFE,78,7.800000000000001,0.5,5,0.025483667477965356,0.014773024246096611,0.0,0.0,0.0,0.012741833738982678,0.01560929105617106,0.028694676235318184,0.00780464552808553,0.9999998718711993,0,0.04210655903443694,0.5395062913216344,0.02180474065244198,0.010526639758609235,0.02485494944266975,0.005451185163110495,0.005845114588737488
967,SAFE,56,5.6000000000000005,3.0,30,-0.0050111616961658004,-0.059558041393756866,0.02508151428773999,0.059558041393756866,0.07524454286321998,0.060211057774722576,0.03470317008517062,0.09918749332427979,0.10410951025551185,0.16637065020347644,2,0.3620378375053406,0.3477471300550105,0.29662938229739666,0.012484063362253123,0.05366249196231365,0.010228599389565402,0.022608689963817596
967,SAFE,56,5.6000000000000005,2.0,20,0.0015681831166148186,-0.059558041393756866,0.026728451019153,0.059558041393756866,0.053456902038306,0.056593268271535636,0.04276767016272061,0.09918749332427979,0.08553534032544122,0.014653625398606774,1,0.2596476096659899,0.30355594031956185,0.2134867161512375,0.013665663666631045,0.05366249196231365,0.011236142955328288,0.022608689963817596
967,SAFE,56,5.6000000000000005,1.0,10,0.05253431387245655,-0.0304994098842144,0.004058954399079084,0.0304994098842144,0.004058954399079085,0.056593268271535636,0.037995648384094236,0.053182054311037064,0.03799564838409424,0.9999999736811973,0,0.05386705324053764,0.14177163468375278,0.15855148062109947,0.005985228137837516,0.015075620263814926,0.017616831180122163,0.022608689963817596
967,SAFE,56,5.6000000000000005,0.5,5,0.09566065073013305,0.06025531888008118,0.0,0.0,0.0,0.04783032536506653,0.028716254234313964,0.03164094313979149,0.014358127117156984,0.9999999303530382,0,0.011183792725205421,0.07789171843258282,0.0677967518568039,0.0027959481813013554,0.005423408001661301,0.016949187964200974,0.022608689963817596
1014,SAFE,79,7.9,3.0,30,-0.024072672488788763,-0.06028560921549797,0.024072672488788763,0.06028560921549797,0.07221801746636629,0.0,0.0935774378478527,0.10709668695926666,0.28073231354355815,0.9999999964378878,0,0.039909251034259796,0.0142161229636667,0.06537490524351597,0.0013761810701468896,0.018747910857200623,0.0022543070773626194,0.006940261460840702
