scenario_index,group,reference_step,reference_seconds,lead_s,frame,time_from_start_s,action_accel,action_steer,brake_strength,throttle_strength,abs_steer,delta_accel,delta_steer,abs_delta_accel,abs_delta_steer,accel_change_excess,steer_change_excess,smooth_excess,risk_object_index,risk_distance,risk_static_clearance,risk_predicted_clearance,risk_dcpa,risk_tcpa_raw,risk_tcpa_clipped,risk_future_tcpa,risk_approaching,risk_closing_speed,second_object_index,second_distance,second_static_clearance,second_predicted_clearance,second_dcpa,second_future_tcpa,second_approaching,top2_mean_predicted_clearance,second_minus_first_pred_gap,num_pred_conflict_0,num_pred_conflict_1,num_pred_conflict_2,min_future_tcpa_conflict_0,min_future_tcpa_conflict_1,min_future_tcpa_conflict_2,risk_relative_x,risk_relative_y,risk_relative_vx,risk_relative_vy,risk_closest_x,risk_closest_y
1001,SAFE,29,2.9000000000000004,0.5,24,2.4000000000000004,-0.008533940650522709,0.0811133161187172,0.008533940650522709,0.0,0.0811133161187172,-0.03847606759518385,-0.00980888307094574,0.03847606759518385,0.00980888307094574,0.0,0.0,0.0,4,19.572955529448613,13.182731224284147,-3.7154778278972014,2.6747464772672647,3.0729473717742337,3.0729473717742337,3.0729473717742337,1,6.2504934665291705,1,6.655492562641989,1.418758316432836,-0.7124423318178037,4.524291914391349,0.993536241525281,1,-2.2139600798575025,3.0030354960793977,3,4,4,0.993536241525281,0.993536241525281,0.993536241525281,-19.5477294921875,-0.993408203125,6.286200523376465,-0.543901998620882,-0.23056611543198002,-2.6647904202897923
1032,FIXED_COLLISION,56,5.6000000000000005,3.0,26,2.6,-0.12622401118278503,-0.032615166157484055,0.12622401118278503,0.0,0.032615166157484055,-0.00016617774963378906,0.0025440379977226257,0.00016617774963378906,0.0025440379977226257,0.0,0.0,0.0,2,69.48927802494583,64.28594792044137,-2.4848268854378657,2.7185032190665885,3.0776993567543878,3.0776993567543878,3.0776993567543878,1,22.54376366973021,7,26.93007289472386,20.916899429858283,2.3290505024481902,8.342223967313767,3.0384717121212006,1,-0.07788819149483772,4.8138773878860555,1,1,1,3.0776993567543878,3.0776993567543878,3.0776993567543878,69.30059814453125,5.1173095703125,-22.5475492477417,-0.7799433975881982,-0.09397967163125998,2.7168782772504705
1032,FIXED_COLLISION,56,5.6000000000000005,2.0,36,3.6,-0.10418280959129333,-0.0033129036892205477,0.10418280959129333,0.0,0.0033129036892205477,0.0014205202460289001,0.002570393728092313,0.0014205202460289001,0.002570393728092313,0.0,0.0,0.0,2,47.32191638215637,42.118586277651914,-1.423682046913017,3.7796480575914373,2.1484145800746046,2.1484145800746046,2.1484145800746046,1,21.885921184021882,7,19.482842546022894,13.469669081157317,3.3305153373006373,9.343688802166215,2.209801306933306,1,0.9534166451938102,4.754197384213654,1,1,1,2.1484145800746046,2.1484145800746046,2.1484145800746046,46.838287353515625,6.74822998046875,-21.912322998046875,-1.3852597019122612,-0.23846685879234997,3.7721178396906474
1032,FIXED_COLLISION,56,5.6000000000000005,1.0,46,4.6000000000000005,-0.13498175144195557,0.0320410430431366,0.13498175144195557,0.0,0.0320410430431366,0.014906957745552063,-0.0032892972230911255,0.014906957745552063,0.0032892972230911255,0.0,0.0,0.0,2,25.105606125263147,19.90227602075869,-1.8731732202691354,3.330156884235319,1.139017627976094,1.139017627976094,1.139017627976094,1,21.653637053488083,1,11.29828817355821,8.475596457410331,-0.46661237485078066,2.3560793412970993,1.5857922300580125,1,-1.169892797559958,1.4065608454183547,2,2,2,1.139017627976094,1.139017627976094,1.139017627976094,24.838470458984375,3.65264892578125,-21.844847679138184,-0.28337770916948557,-0.04319612800668082,3.329876719661723
1032,FIXED_COLLISION,56,5.6000000000000005,0.5,51,5.1000000000000005,-0.06604568660259247,0.07281836122274399,0.06604568660259247,0.0,0.07281836122274399,0.010844267904758453,0.008379772305488586,0.010844267904758453,0.008379772305488586,0.0,0.0,0.0,2,14.2786891407727,9.075359036268246,-2.0280370193901693,3.175293085114285,0.6387168418243754,0.6387168418243754,0.6387168418243754,1,21.249741634114304,1,8.091365941077926,5.268674224930047,-0.06451320746020306,2.758178508687677,1.1431626317203014,1,-1.0462751134251862,1.9635238119299663,2,2,2,0.6387168418243754,0.6387168418243754,0.6387168418243754,13.9881591796875,2.86572265625,-21.790136337280273,0.48345240761321406,0.07043211541728134,3.1745118512131025
1037,SAFE,13,1.3,1.0,3,0.30000000000000004,0.047895245254039764,-0.07952119410037994,0.0,0.047895245254039764,0.07952119410037994,0.0003438219428062439,0.0005242601037025452,0.0003438219428062439,0.0005242601037025452,0.0,0.0,0.0,4,10.096333321510556,5.099764430470483,-1.2322503166997762,3.7643185743402974,1.2549869089410142,1.2549869089410142,1.2549869089410142,1,6.92664130906413,8,11.845571439534703,6.620239370033351,6.620239370033351,11.845571439534703,5.0,0,2.6939945266667875,7.8524896867331275,1,1,1,1.2549869089410142,1.2549869089410142,1.2549869089410142,9.394287109375,3.6990966796875,-7.464712671935558,0.0518976904147781,0.026170427089775572,3.76422760176232
1037,SAFE,13,1.3,0.5,8,0.8,0.0480009950697422,-0.07633806765079498,0.0,0.0480009950697422,0.07633806765079498,-0.0001802109181880951,0.0007555261254310608,0.0001802109181880951,0.0007555261254310608,0.0,0.0,0.0,4,7.118792792510641,2.1222239014705675,-1.2239125870052439,3.7726563040348298,0.8020325933255152,0.8020325933255152,0.8020325933255152,1,6.383089708925059,8,11.88674238279703,6.6614103132956775,6.6614103132956775,11.88674238279703,5.0,0,2.718748863145217,7.885322900300921,1,1,1,0.8020325933255152,0.8020325933255152,0.8020325933255152,6.0555419921875,3.74267578125,-7.526920035481453,0.03732285162145477,0.018706796376530832,3.772609924726259
1092,SAFE,76,7.6000000000000005,3.0,46,4.6000000000000005,-0.031567636877298355,0.008229315280914307,0.031567636877298355,0.0,0.008229315280914307,-0.0037741176784038544,-0.0010242350399494171,0.0037741176784038544,0.0010242350399494171,0.0,0.0,0.0,10,18.14186527417934,12.69852611374201,5.101884233764068,10.545223394201399,11.767795461774055,5.0,5.0,0,1.5252634471450992,3,14.203514024276448,8.256528727098765,8.256528727098765,14.203514024276448,5.0,0,6.679206480431416,3.154644493334697,0,0,0,5.0,5.0,5.0,18.133270263671875,-0.5583772659301758,-1.529407262802124,-0.11109204772773751,10.486233949661255,-1.1138375045688633
1092,SAFE,76,7.6000000000000005,2.0,56,5.6000000000000005,-0.11405832320451736,0.019803130999207497,0.11405832320451736,0.0,0.019803130999207497,-0.008244529366493225,0.003581952303647995,0.008244529366493225,0.003581952303647995,0.0,0.0,0.0,10,16.001116328208614,10.557777167771283,2.5072050155994097,7.950544176036741,9.81127928274762,5.0,5.0,0,1.6171278475103132,3,13.851960870324312,7.904975573146629,3.6987433439598103,9.645728641137493,5.0,0,3.10297417977961,1.1915383283604006,0,0,0,5.0,5.0,5.0,15.982025146484375,-0.7814064025878906,-1.6224836111068726,-0.07003150561533289,7.869607090950012,-1.131563930664555
1092,SAFE,76,7.6000000000000005,1.0,66,6.6000000000000005,-0.09748275578022003,0.02386573888361454,0.09748275578022003,0.0,0.02386573888361454,-0.002423115074634552,-0.004206718876957893,0.002423115074634552,0.004206718876957893,0.0,0.0,0.0,3,12.862661169458734,6.915675872281051,-0.39810015708772806,5.548885140089955,8.596425634897116,5.0,5.0,0,1.4761949723202825,10,14.657227446634048,9.213888286196717,3.558800059028137,9.002139219465468,5.0,0,1.5803499509702044,3.956900216115865,1,1,1,5.0,5.0,5.0,-12.835968017578125,0.8282375335693359,1.4620440006256104,-0.2668868624431866,-5.525748014450073,-0.5061967786465971
1092,SAFE,76,7.6000000000000005,0.5,71,7.1000000000000005,-0.09533661603927612,0.031899772584438324,0.09533661603927612,0.0,0.031899772584438324,-0.011881150305271149,-0.002108592540025711,0.011881150305271149,0.002108592540025711,0.0,0.0,0.0,3,12.232066043376754,6.285080746199071,-1.465304046974417,4.481681250203266,7.672326845802745,5.0,5.0,0,1.5708633756247496,10,14.295279021057452,8.85193986062012,4.860145326619403,10.303484487056734,5.0,0,1.697420639822493,6.32544937359382,1,1,1,5.0,5.0,5.0,-12.2025146484375,0.8497505187988281,1.5537362098693848,-0.3005772745932518,-4.433833599090576,-0.6531358541674308
1124,NEW_COLLISION,76,7.6000000000000005,3.0,46,4.6000000000000005,-0.03331514447927475,0.01691744104027748,0.03331514447927475,0.0,0.01691744104027748,-0.0011094696819782257,0.0008485261350870132,0.0011094696819782257,0.0008485261350870132,0.0,0.0,0.0,2,2.597356254062411,-2.5654603334051624,-2.5654603334051624,2.597356254062411,-426.42185159717087,0.0,5.0,0,-0.0006468698680609882,4,2.7991529277586618,-2.4019517411987716,-2.4019517411987716,2.7991529277586618,5.0,0,-2.483706037301967,0.1635085922063908,4,5,5,4.10422500037243,4.10422500037243,4.10422500037243,0.846435546875,-2.45556640625,0.001984972506761551,-8.473816093257369e-11,0.846435546875,-2.45556640625
1124,NEW_COLLISION,76,7.6000000000000005,2.0,56,5.6000000000000005,-0.052968092262744904,0.03274712339043617,0.052968092262744904,0.0,0.03274712339043617,0.0021287202835083008,0.0047841183841228485,0.0021287202835083008,0.0047841183841228485,0.0,0.0,0.0,2,2.592454463210271,-2.5703621242573025,-2.5703621242573025,2.592454463210271,-97.7605621836809,0.0,5.0,0,-0.00275964438548386,4,2.790264824828336,-2.4108398441290975,-2.4108398441290975,2.790264824828336,5.0,0,-2.4906009841932,0.15952228012820502,4,5,5,3.2715946856476616,3.2715946856476616,3.2715946856476616,0.8363037109375,-2.453857421875,0.0085546113550663,3.332912557052481e-10,0.8363037109375,-2.453857421875
1124,NEW_COLLISION,76,7.6000000000000005,1.0,66,6.6000000000000005,-0.08738680928945541,0.02934490703046322,0.08738680928945541,0.0,0.02934490703046322,-0.003891676664352417,-0.00042383745312690735,0.003891676664352417,0.00042383745312690735,0.0,0.0,0.0,4,2.803815573317956,-2.3972890956394775,-2.3972890956394775,2.803815573317956,-42.42540707831427,0.0,5.0,0,-0.0027156296530710757,1,4.037015857545382,0.9310454133142922,-0.7761747819099902,2.329795662321099,2.458020065925863,1,-1.5867319387747338,1.6211143137294872,3,4,4,2.458020065925863,2.458020065925863,2.458020065925863,0.568359375,2.74560546875,0.013396673835814,-1.659952175714352e-10,0.568359375,2.74560546875
1124,NEW_COLLISION,76,7.6000000000000005,0.5,71,7.1000000000000005,-0.1074877381324768,0.018011996522545815,0.1074877381324768,0.0,0.018011996522545815,-0.003578275442123413,-0.003318117931485176,0.003578275442123413,0.003318117931485176,0.0,0.0,0.0,4,2.8160157038709417,-2.3850889650864917,-2.3850889650864917,2.8160157038709417,-13.029862831335798,0.0,5.0,0,-0.009226656622782041,1,3.5168135541236274,0.410843109892538,-0.9335016724438137,2.1724687717872757,2.147297362453604,1,-1.6592953187651527,1.451587292642678,3,4,4,2.147297362453604,2.147297362453604,2.147297362453604,0.58184814453125,2.7552490234375,0.0446549691259861,-3.5789005092823345e-10,0.58184814453125,2.7552490234375
1155,SAFE,37,3.7,3.0,7,0.7000000000000001,-0.04514387995004654,0.0058255502954125404,0.04514387995004654,0.0,0.0058255502954125404,0.000272165983915329,-0.001349443569779396,0.000272165983915329,0.001349443569779396,0.0,0.0,0.0,11,69.83749880503301,60.606330409139055,0.7966069273377983,10.027775323231749,1.4061104236341413,1.4061104236341413,1.4061104236341413,1,48.64314839047562,13,43.310787069091155,33.96714351754456,0.9227873984333641,10.26643094997996,0.8685688882039175,1,0.8596971628855812,0.12618047109556585,0,2,2,5.0,0.8685688882039175,0.8685688882039175,69.16046142578125,9.70086669921875,-49.151933670043945,0.232411707804431,0.04741515055854961,10.027663224137173
1155,SAFE,37,3.7,2.0,17,1.7000000000000002,0.03879619389772415,-0.005079127848148346,0.0,0.03879619389772415,0.005079127848148346,0.0032972246408462524,-0.011921164579689503,0.0032972246408462524,0.011921164579689503,0.0,0.0,0.0,7,50.097955245228164,40.89791377734994,-0.8704790156938742,8.32956245218435,1.0320783774619038,1.0320783774619038,1.0320783774619038,1,47.19896986288414,1,29.974682892032945,20.684535075457966,-0.26616412192377936,9.023983694651198,5.0,0,-0.5683215688088268,0.6043148937700948,2,4,6,1.0320783774619038,0.43590393045791526,0.43590393045791526,49.6201171875,6.90283203125,-47.84533500671387,1.3790354529272122,0.2399814646495244,8.326104703969559
1155,SAFE,37,3.7,1.0,27,2.7,0.09744194895029068,0.007896161638200283,0.0,0.09744194895029068,0.007896161638200283,-0.0017528310418128967,0.019167420454323292,0.0017528310418128967,0.019167420454323292,0.0,0.0,0.0,1,25.596788586098192,16.306640769523213,-4.428300163781803,4.861847652793174,5.811967359548712,5.0,5.0,0,4.329770667311227,7,8.514825353787192,-0.6852161140910322,-0.6852161140910322,8.514825353787192,5.0,0,-2.556758138936418,3.743084049690771,4,4,4,1.039410848326285,1.039410848326285,1.039410848326285,-25.4058837890625,3.120361328125,4.366659164428711,0.035448100022534845,-3.5725879669189453,3.2976018282376742
1155,SAFE,37,3.7,0.5,32,3.2,0.08779328316450119,-0.007556852884590626,0.0,0.08779328316450119,0.007556852884590626,0.004394955933094025,-0.00483494671061635,0.004394955933094025,0.00483494671061635,0.0,0.0,0.0,1,23.443764882424944,14.153617065849966,-5.878448500364879,3.4116993162100986,5.197075642304575,5.0,5.0,0,4.421778161750932,10,65.05731253626428,55.76088563846291,-0.6959575737187578,8.600469324082608,1.3289931558940697,1,-3.2872030370418184,5.182490926646121,4,4,4,0.5452415396477533,0.5452415396477533,0.5452415396477533,-23.2357177734375,3.1163330078125,4.466009140014648,0.03459205558982603,-0.9056720733642578,3.28929328576163
1221,SAFE,57,5.7,3.0,27,2.7,-0.01324952207505703,-0.11647381633520126,0.01324952207505703,0.0,0.11647381633520126,-0.002777562476694584,-0.0004255250096321106,0.002777562476694584,0.0004255250096321106,0.0,0.0,0.0,9,61.584043053662604,48.85349781750415,48.85349781750415,61.584043053662604,-7.143693571788062,0.0,5.0,0,-8.233044276549313,9,61.584043053662604,48.85349781750415,48.85349781750415,61.584043053662604,5.0,0,48.85349781750415,0.0,0,0,0,5.0,5.0,5.0,-58.78289794921875,-18.362060546875,-7.325858175754547,-4.160152911972316,-58.78289794921875,-18.362060546875
1221,SAFE,57,5.7,2.0,37,3.7,-0.027418963611125946,-0.11860127747058868,0.027418963611125946,0.0,0.11860127747058868,-0.0003002118319272995,0.0005903765559196472,0.0003002118319272995,0.0005903765559196472,0.0,0.0,0.0,9,70.80413925657774,58.073594020419286,58.073594020419286,70.80413925657774,-7.611467297115909,0.0,5.0,0,-9.002523133352913,9,70.80413925657774,58.073594020419286,58.073594020419286,70.80413925657774,5.0,0,58.073594020419286,0.0,0,0,0,5.0,5.0,5.0,-66.7373046875,-23.6507568359375,-7.936698287725449,-4.555543423036451,-66.7373046875,-23.6507568359375
1221,SAFE,57,5.7,1.0,47,4.7,-0.023888688534498215,-0.11878854036331177,0.023888688534498215,0.0,0.11878854036331177,0.0006596148014068604,8.761882781982422e-05,0.0006596148014068604,8.761882781982422e-05,0.0,0.0,0.0,9,79.14786598780032,66.41732075164185,66.41732075164185,79.14786598780032,-9.096034695002247,0.0,5.0,0,-8.330169728995138,9,79.14786598780032,66.41732075164185,66.41732075164185,79.14786598780032,5.0,0,66.41732075164185,0.0,0,0,0,5.0,5.0,5.0,-73.79261779785156,-28.6187744140625,-7.130715973675251,-4.651525497551468,-73.79261779785156,-28.6187744140625
1221,SAFE,57,5.7,0.5,52,5.2,-0.019315356388688087,-0.11810706555843353,0.019315356388688087,0.0,0.11810706555843353,0.0008825715631246567,0.0005507469177246094,0.0008825715631246567,0.0005507469177246094,0.0,0.0,0.0,9,83.42153946856406,70.6909942324056,70.6909942324056,83.42153946856406,-9.720192305982108,0.0,5.0,0,-8.493789362231125,9,83.42153946856406,70.6909942324056,70.6909942324056,83.42153946856406,5.0,0,70.6909942324056,0.0,0,0,0,5.0,5.0,5.0,-77.62393188476562,-30.55615234375,-7.585911091417074,-3.917925834646959,-77.62393188476562,-30.55615234375
1237,NEW_COLLISION,37,3.7,3.0,7,0.7000000000000001,0.07965458929538727,-0.006900937762111425,0.0,0.07965458929538727,0.006900937762111425,-0.013516634702682495,0.0027146791107952595,0.013516634702682495,0.0027146791107952595,0.0,0.0,0.0,2,2.848474887404005,-2.278961520279686,-2.278961520279686,2.848474887404005,-0.8943375991491123,0.0,5.0,0,-0.6563631273795407,3,3.0877219414345443,-2.0370535133156307,-2.0370535133156307,3.0877219414345443,5.0,0,-2.1580075167976585,0.24190800696405512,4,6,6,1.5888337159306047,1.5888337159306047,1.5888337159306047,-1.2930908203125,2.538055419921875,-1.4458643198013306,2.3664181725280287e-09,-1.2930908203125,2.538055419921875
1237,NEW_COLLISION,37,3.7,2.0,17,1.7000000000000002,-0.01611553505063057,-0.006219157483428717,0.01611553505063057,0.0,0.006219157483428717,-0.00561884231865406,-0.0019898610189557076,0.00561884231865406,0.0019898610189557076,0.0,0.0,0.0,2,3.8117440179658546,-1.315692389717836,-1.315692389717836,3.8117440179658546,-1.784264026135979,0.0,5.0,0,-1.228935339771217,3,3.9249228712162383,-1.1998525835339366,-1.1998525835339366,3.9249228712162383,5.0,0,-1.2577724866258864,0.11583980618389944,4,6,6,0.6916446122220706,0.6916446122220706,0.6916446122220706,-2.89105224609375,2.48419189453125,-1.6203051805496216,-7.026637049989404e-10,-2.89105224609375,2.48419189453125
1237,NEW_COLLISION,37,3.7,1.0,27,2.7,-0.09957147389650345,-0.015424449928104877,0.09957147389650345,0.0,0.015424449928104877,-0.003824889659881592,-0.001957097090780735,0.003824889659881592,0.001957097090780735,0.0,0.0,0.0,1,1.5208745675193547,-1.4525520609509899,-1.4615274109121588,1.5118992175581858,0.06359678468624695,0.06359678468624695,0.06359678468624695,1,0.2814251148330206,4,7.375850927749373,2.0929472584235898,-0.49875449189999177,4.784149177425792,4.373068550890329,1,-0.9801409514060753,0.962772919012167,2,5,6,0.06359678468624695,0.06359678468624695,0.06359678468624695,-0.162139892578125,-1.51220703125,-2.534232497215271,0.554760338591854,-0.3233089310484145,-1.4769260574441043
1237,NEW_COLLISION,37,3.7,0.5,32,3.2,-0.09910109639167786,0.0008038727100938559,0.09910109639167786,0.0,0.0008038727100938559,0.004699096083641052,0.004810229642316699,0.004699096083641052,0.004810229642316699,0.0,0.0,0.0,1,1.6635978885710048,-1.3098287398993398,-1.3098287398993398,1.6635978885710048,-0.2552127078935809,0.0,5.0,0,-0.5435252326192745,4,6.965822176864184,1.6829185075384006,-0.479080598016564,4.803823071309219,5.0,0,-0.8944546689579519,0.8307481418827758,2,5,5,5.0,5.0,5.0,-0.7974853515625,-1.459991455078125,-1.8420873880386353,0.38687231827540014,-0.7974853515625,-1.459991455078125
1270,SAFE,64,6.4,3.0,34,3.4000000000000004,-0.017197074368596077,-0.027467289939522743,0.017197074368596077,0.0,0.027467289939522743,-0.0010177642107009888,-0.002262076362967491,0.0010177642107009888,0.002262076362967491,0.0,0.0,0.0,3,7.684671188802035,2.4690344952454444,2.4690344952454444,7.684671188802035,-0.019632806221443807,0.0,5.0,0,-0.1221847428317878,2,15.167036560953559,10.019375590173848,3.619184658629262,8.766845629408973,1.789670564819465,1,3.044109576937353,1.1501501633838176,0,0,0,5.0,5.0,5.0,-0.135772705078125,-7.6834716796875,-6.9156012535095215,4.118971830280316e-08,-0.135772705078125,-7.6834716796875
1270,SAFE,64,6.4,2.0,44,4.4,-0.0473809652030468,-0.06965046375989914,0.0473809652030468,0.0,0.06965046375989914,-0.0029697753489017487,-0.01879296451807022,0.0029697753489017487,0.01879296451807022,0.0,0.0,0.0,2,10.243416548152593,5.095755577372882,2.9816114908742772,8.129272461653988,0.923988397834251,0.923988397834251,0.923988397834251,1,4.103892300692893,3,10.219457840074869,5.003821146518278,5.003821146518278,10.219457840074869,5.0,0,3.9927163186962775,2.0222096556440006,0,0,0,5.0,5.0,5.0,6.2323760986328125,-8.1292724609375,-6.745080471038818,-7.754294983897125e-10,9.345599849552855e-10,-8.129272461653988
1270,SAFE,64,6.4,1.0,54,5.4,-0.1597025841474533,-0.14560504257678986,0.1597025841474533,0.0,0.14560504257678986,-0.020344987511634827,-0.003048524260520935,0.020344987511634827,0.003048524260520935,0.0,0.0,0.0,2,7.503710938582282,2.356049967802571,2.238203311952536,7.385864282732247,0.2115498768396096,0.2115498768396096,0.2115498768396096,1,1.1053776996356852,16,14.970408055414147,9.798681719878335,5.846340261375003,11.018066596910815,1.6185667530064192,1,4.04227178666377,3.608136949422467,0,0,0,5.0,5.0,5.0,1.32464599609375,-7.3858642578125,-6.261624336242676,-1.1779607689277327e-07,1.3894570982664334e-07,-7.385864282732245
1270,SAFE,64,6.4,0.5,59,5.9,-0.22338172793388367,-0.09625378996133804,0.22338172793388367,0.0,0.09625378996133804,0.004143267869949341,0.01853135973215103,0.004143267869949341,0.01853135973215103,0.0,0.0,0.0,2,7.346733383363801,2.1990724125840897,2.1990724125840897,7.346733383363801,-0.13612515510493273,0.0,5.0,0,-0.596368202780023,16,13.056988322215616,7.885261986679804,4.814357658186774,9.986083993722586,1.4827507383726755,1,3.5067150353854317,2.615285245602684,0,0,0,5.0,5.0,5.0,-0.77227783203125,-7.3060302734375,-5.673292636871338,-6.304219368757913e-09,-0.77227783203125,-7.3060302734375
1294,FIXED_COLLISION,79,7.9,3.0,49,4.9,0.16104702651500702,-0.009231580421328545,0.0,0.16104702651500702,0.009231580421328545,-0.004968747496604919,0.003473508171737194,0.004968747496604919,0.003473508171737194,0.0,0.0,0.0,7,3.970816938042275,-5.160848379988148,-5.160848379988148,3.970816938042275,-3.5557023462397632,0.0,5.0,0,-0.3108777583289144,1,9.139794550160936,-0.2790396087452205,-0.2902297507064997,9.128604408199656,5.0,0,-2.725539065347324,4.8706186292816485,2,3,6,5.0,5.0,5.0,-1.966552734375,3.44964599609375,-0.5887947082519531,0.022188602836735072,-1.966552734375,3.44964599609375
1294,FIXED_COLLISION,79,7.9,2.0,59,5.9,0.3419867157936096,0.018596895039081573,0.0,0.3419867157936096,0.018596895039081573,0.009058862924575806,0.018401525914669037,0.009058862924575806,0.018401525914669037,0.0,0.0,0.0,7,4.39187615867682,-4.739789159353603,-4.739789159353603,4.39187615867682,-1.732477182268488,0.0,5.0,0,-0.9307711797812358,1,8.933876617333526,-0.48495754157262994,-2.0680610816709493,7.350773077235207,5.0,0,-3.4039251205122762,2.671728077682654,2,4,5,5.0,4.572018911665073,4.572018911665073,-2.78082275390625,3.39935302734375,-1.535151481628418,-0.05329026308339735,-2.78082275390625,3.39935302734375
1294,FIXED_COLLISION,79,7.9,1.0,69,6.9,0.11011437326669693,-0.0037908446975052357,0.0,0.11011437326669693,0.0037908446975052357,0.0039121732115745544,-0.00185914256144315,0.0039121732115745544,0.00185914256144315,0.0,0.0,0.0,7,5.766117601169335,-3.365547716861088,-3.365547716861088,5.766117601169335,-1.9807789156237268,0.0,5.0,0,-1.846656798643769,1,8.57209576455626,-0.846738394349897,-2.594671836067719,6.824162322838437,5.0,0,-2.9801097764644036,0.7708758807933691,2,4,4,5.0,2.2973387390856845,2.2973387390856845,-4.7823486328125,3.22137451171875,-2.3148422241210938,-0.13110623250631193,-4.7823486328125,3.22137451171875
1294,FIXED_COLLISION,79,7.9,0.5,74,7.4,0.05330134555697441,-0.0011767216492444277,0.0,0.05330134555697441,0.0011767216492444277,-0.020491059869527817,0.001952131511643529,0.020491059869527817,0.001952131511643529,0.0,0.0,0.0,1,8.268899309629681,-1.149934849276475,-3.1852373855071923,6.233596773398964,6.567206551867473,5.0,5.0,0,0.5763794317714825,7,6.7753523201188175,-2.3563129979116058,-2.3563129979116058,6.7753523201188175,5.0,0,-2.770775191709399,0.8289243875955865,3,4,4,5.0,1.6891872292183097,1.6891872292183097,7.14794921875,-4.1571044921875,-0.8136177062988281,-0.25250136594174677,3.0798606872558594,-5.419611321896234
1309,SAFE,21,2.1,2.0,1,0.1,0.029000675305724144,-0.05650799348950386,0.0,0.029000675305724144,0.05650799348950386,3.399886190891266e-05,0.0003899112343788147,3.399886190891266e-05,0.0003899112343788147,0.0,0.0,0.0,2,6.610156001848551,1.382750514651236,1.382750514651236,6.610156001848551,-21.483095645186165,0.0,5.0,0,-0.00828933412936378,3,9.47619294281727,4.29206448851947,4.10399661446619,9.288125068763991,5.0,0,2.743373564558713,2.7212460998149544,0,0,1,5.0,5.0,5.0,-1.0849609375,6.5205078125,-0.05050300806760788,1.1761969176404818e-10,-1.0849609375,6.5205078125
1309,SAFE,21,2.1,1.0,11,1.1,0.02560347691178322,-0.04960131272673607,0.0,0.02560347691178322,0.04960131272673607,-0.00045400485396385193,0.0006521455943584442,0.00045400485396385193,0.0006521455943584442,0.0,0.0,0.0,2,6.636743646522243,1.4093381593249283,1.4093381593249283,6.636743646522243,-5.74839457275074,0.0,5.0,0,-0.04079624298738648,3,9.398800987165473,4.214672532867672,3.4373693407583747,8.621497795056175,5.0,0,2.4233537500416515,2.0280311814334464,0,0,1,5.0,5.0,5.0,-1.24755859375,6.5184326171875,-0.21702727675437927,-5.790436574670821e-09,-1.24755859375,6.5184326171875
1309,SAFE,21,2.1,0.5,16,1.6,0.02157151885330677,-0.04330866411328316,0.0,0.02157151885330677,0.04330866411328316,-0.0005235057324171066,0.001123625785112381,0.0005235057324171066,0.001123625785112381,0.0,0.0,0.0,2,6.658165966007456,1.4307604788101411,1.4307604788101411,6.658165966007456,-4.750544581553371,0.0,5.0,0,-0.05951888360355063,3,9.291699140360812,4.107570686063012,3.101901898248938,8.286030352546739,5.0,0,2.2663311885295396,1.671141419438797,0,0,1,5.0,5.0,5.0,-1.3720703125,6.5152587890625,-0.28882381319999695,3.915294755074683e-09,-1.3720703125,6.5152587890625
1310,FIXED_COLLISION,18,1.8,1.0,8,0.8,-0.08534831553697586,-0.001926091848872602,0.08534831553697586,0.0,0.001926091848872602,0.0018398091197013855,0.003175536752678454,0.0018398091197013855,0.003175536752678454,0.0,0.0,0.0,3,7.434975544768873,-1.7347855339755647,-5.6712436709144995,3.4985174078299384,4.142114442567766,4.142114442567766,4.142114442567766,1,1.39753575662516,2,6.350357450445625,-2.7799092230660793,-2.7799092230660793,6.350357450445625,5.0,0,-4.2255764469902894,2.89133444784842,2,2,3,4.142114442567766,4.142114442567766,4.142114442567766,6.38275146484375,3.81304931640625,-1.5819664001464844,-0.07693208013790809,-0.16993440885994016,3.4943878361702403
1310,FIXED_COLLISION,18,1.8,0.5,13,1.3,-0.08343952894210815,-0.004576911684125662,0.08343952894210815,0.0,0.004576911684125662,0.0011322572827339172,-0.002105082618072629,0.0011322572827339172,0.002105082618072629,0.0,0.0,0.0,3,6.855093434920081,-2.3146676438243565,-5.656304399881097,3.5134566788633412,4.447307219983479,4.447307219983479,4.447307219983479,1,1.1364929870925242,2,7.742204750082236,-1.3880619234294675,-1.3880619234294675,7.742204750082236,5.0,0,-3.522183161655282,4.268242476451629,2,2,3,4.447307219983479,4.447307219983479,4.447307219983479,5.69879150390625,3.80999755859375,-1.3218202590942383,-0.06771331174513762,-0.17974927788398887,3.5088556583806074
1363,SAFE,11,1.1,1.0,1,0.1,0.0627945140004158,-0.03698327764868736,0.0,0.0627945140004158,0.03698327764868736,-0.00046385079622268677,-0.0004771128296852112,0.00046385079622268677,0.0004771128296852112,0.0,0.0,0.0,1,3.957985930644978,-1.2539995662879546,-2.157830652555135,3.0541548443777975,1.1394574022042079,1.1394574022042079,1.1394574022042079,1,1.4052887209360785,2,4.532307039589014,-0.8004166065707725,-0.8004166065707725,4.532307039589014,5.0,0,-1.4791236295629537,1.3574140459843624,3,3,4,1.1394574022042079,1.1394574022042079,1.1394574022042079,-2.5222854614257812,-3.050201416015625,2.2093795090913773,-0.003466272272585197,-0.004791625513312248,-3.054151085614677
