scenario_index,episode_length,accuracy,at_fault_collision,comfort,distance_into_oncoming_traffic,nuplan_driving_direction_compliance,log_divergence,offroad,offroad_in_box,distance_on_multiple_lanes,time_on_multiple_lanes,multiple_lanes_score,overlap,progress_ratio,making_progress,run_red_light,sdc_off_route,sdc_progression,sdc_wrongway,max_overspeed_m_per_s,max_overspeed_km_per_h,nuplan_speed_compliance,min_ttc,average_ttc,ttc_within_bound,nuplan_aggregate_score,vmax_aggregate_score,rideflux_aggregate_score,fail_accuracy,fail_overlap,fail_offroad,fail_at_fault_collision,fail_overlap_and_offroad,fail_collision_and_overlap,at_fault_without_overlap,low_progress_05,low_progress_07,low_comfort_05,low_rideflux_05,zero_rideflux,primary_category
2133,63,0,0.0,1.0,0.0,1.0,4.3142257,1.0,1.0,21.766705,3.3000000000000003,1.5,0.0,0.6488909,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.3,4.4111114,1.0,0.0,0.0,0.0,True,False,True,False,False,False,False,False,True,False,True,True,OFFROAD
2143,48,0,0.0,1.0,0.0,1.0,3.885355,1.0,1.0,24.20508,3.4000000000000004,0.5,0.0,0.9988325,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.0,True,False,True,False,False,False,False,False,False,False,True,True,OFFROAD
2293,56,0,0.0,0.83928573,0.0,1.0,3.4593768,1.0,1.0,49.118515,5.6000000000000005,0.5,0.0,0.77050775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.0,True,False,True,False,False,False,False,False,False,False,True,True,OFFROAD
2296,64,0,0.0,0.890625,4.6694202,0.5,4.7343025,1.0,1.0,45.17697,5.7,0.5,0.0,0.90063,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.0,True,False,True,False,False,False,False,False,False,False,True,True,OFFROAD
2310,22,0,0.0,1.0,0.0,1.0,0.43830475,1.0,1.0,6.881679,1.9,1.0,0.0,0.30465844,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.8,4.9909096,1.0,0.0,0.0,0.0,True,False,True,False,False,False,False,True,True,False,True,True,OFFROAD
2318,62,0,0.0,0.6612903,0.0,1.0,4.6577144,1.0,0.0,79.94927,4.6000000000000005,0.5,1.0,0.706457,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.0,True,True,False,False,False,False,False,False,False,False,True,True,OVERLAP
2342,43,0,0.0,0.37209302,0.0,1.0,5.600972,1.0,1.0,88.35533,4.3,0.5,0.0,0.49981567,1.0,0.0,0.0,0.0,0.0,1.8922672,6.812162,0.6399634,5.0,5.0,1.0,0.0,0.0,0.0,True,False,True,False,False,False,False,True,True,True,True,True,OFFROAD
2375,47,0,0.0,0.99999994,0.0,1.0,0.7887999,1.0,1.0,3.005151,2.2,1.0,0.0,0.23795368,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.0,True,False,True,False,False,False,False,True,True,False,True,True,OFFROAD
2411,67,0,0.0,0.86567163,0.0,1.0,4.353914,1.0,1.0,33.929237,5.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.0,True,False,True,False,False,False,False,False,False,False,True,True,OFFROAD
2417,1,0,0.0,0.0,0.0,1.0,0.012796476,1.0,0.0,2.002119,0.1,1.0,1.0,0.0130111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.0,True,True,False,False,False,False,False,True,True,True,True,True,OVERLAP
2468,21,0,0.0,1.0,0.0,1.0,1.2464538,1.0,1.0,6.5116196,1.2000000000000002,1.0,0.0,0.38660958,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.0,True,False,True,False,False,False,False,True,True,False,True,True,OFFROAD
2543,15,0,0.0,0.40000004,5.565922,0.5,1.7141005,1.0,1.0,8.413116,0.8,1.0,0.0,0.18094648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0000005,1.0,0.0,0.0,0.0,True,False,True,False,False,False,False,True,True,True,True,True,OFFROAD
2548,19,0,0.0,0.0,0.0,1.0,2.7591372,1.0,1.0,15.982347,1.7000000000000002,1.0,0.0,0.17686847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.7,4.2000003,1.0,0.0,0.0,0.0,True,False,True,False,False,False,False,True,True,True,True,True,OFFROAD
2580,20,0,0.0,1.0,0.0,1.0,0.6952612,1.0,1.0,4.719631,1.1,1.0,0.0,0.20667262,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.5750003,1.0,0.0,0.0,0.0,True,False,True,False,False,False,False,True,True,False,True,True,OFFROAD
2644,40,0,0.0,1.0,0.0,1.0,0.45501375,1.0,0.0,0.9346159,4.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.0,True,True,False,False,False,False,False,False,False,False,True,True,OVERLAP
2680,74,0,0.0,1.0,0.0,1.0,5.3196864,1.0,1.0,70.94656,7.4,0.0,0.0,1.0000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.9,4.748649,1.0,0.0,0.0,0.0,True,False,True,False,False,False,False,False,False,False,True,True,OFFROAD
2704,65,0,0.0,0.8769231,0.0,1.0,9.44084,1.0,0.0,112.63569,6.300000000000001,0.0,1.0,0.66030264,1.0,0.0,0.0,0.0,0.0,1.5980949,5.7531414,0.92485356,5.0,5.0,1.0,0.0,0.0,0.0,True,True,False,False,False,False,False,False,True,False,True,True,OVERLAP
2706,8,0,0.0,1.0,0.0,1.0,0.082651265,1.0,1.0,0.2300876,0.8,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.0,True,False,True,False,False,False,False,False,False,False,True,True,OFFROAD
2707,16,0,0.0,1.0,0.0,1.0,1.093706,1.0,1.0,7.681052,1.0,1.0,0.0,0.18713187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.0,True,False,True,False,False,False,False,True,True,False,True,True,OFFROAD
2708,68,0,0.0,0.64705884,0.0,1.0,9.07261,1.0,1.0,69.16466,5.5,0.5,0.0,0.69052875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.0,True,False,True,False,False,False,False,False,True,False,True,True,OFFROAD
2728,68,0,0.0,0.8235294,0.0,1.0,6.420085,0.0,0.0,1.3221575,0.1,1.0,1.0,0.7494012,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.899629,0.91547704,0.0,True,True,False,False,False,False,False,False,False,False,True,True,OVERLAP
2747,7,0,0.0,1.0,0.0,1.0,0.08581365,1.0,1.0,0.23800999,0.7000000000000001,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.0,True,False,True,False,False,False,False,False,False,False,True,True,OFFROAD
2772,74,0,0.0,1.0,0.0,1.0,0.2152306,0.0,0.0,0.22958744,7.4,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,1.0,0.84210527,0.0,True,True,False,False,False,False,False,False,False,False,True,True,OVERLAP
2861,62,0,0.0,0.9032258,0.0,1.0,10.507794,1.0,0.0,112.62207,6.2,0.0,1.0,0.63771385,1.0,0.0,0.0,0.0,0.0,1.7760887,6.393919,0.94297314,5.0,5.0,1.0,0.0,0.0,0.0,True,True,False,False,False,False,False,False,True,False,True,True,OVERLAP
2915,79,0,0.0,1.0,0.0,1.0,8.045052,1.0,1.0,91.27849,7.9,0.0,0.0,0.8345187,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.6000001,4.925317,1.0,0.0,0.0,0.0,True,False,True,False,False,False,False,False,False,False,True,True,OFFROAD
2955,55,0,0.0,0.99999994,0.0,1.0,0.24753454,1.0,0.0,0.21929877,5.5,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.0,True,True,False,False,False,False,False,False,False,False,True,True,OVERLAP
1679,80,1,0.0,0.2375,2.9740043,0.5,40.83072,1.0,0.0,70.76903,6.5,0.0,0.0,0.22823884,1.0,0.0,0.0,0.0,0.0,2.0236864,7.2852707,0.54007137,5.0,5.0,1.0,0.0,0.0,0.23101719,False,False,False,False,False,False,False,True,True,True,True,False,LOW_PROGRESS
1597,80,1,0.0,0.625,0.0,1.0,74.52917,1.0,0.0,91.4592,8.0,0.0,0.0,0.087117456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.24848223,False,False,False,False,False,False,False,True,True,False,True,False,LOW_PROGRESS
2278,80,1,0.0,0.8875,0.0,1.0,2.6097095,0.0,0.0,1.2563255,8.0,0.0,0.0,0.024074385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.28310207,False,False,False,False,False,False,False,True,True,False,True,False,LOW_PROGRESS
1565,80,1,0.0,0.90000004,0.0,1.0,13.791185,1.0,0.0,1.1553795,8.0,0.0,0.0,0.034079578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.9,4.95375,1.0,0.0,0.0,0.29385573,False,False,False,False,False,False,False,True,True,False,True,False,LOW_PROGRESS
1635,80,1,0.0,1.0,0.0,1.0,0.4829282,1.0,0.0,0.38366574,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.3,False,False,False,False,False,False,False,True,True,False,True,False,LOW_PROGRESS
2167,80,1,0.0,1.0,0.0,1.0,4.187917,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.3,False,False,False,False,False,False,False,True,True,False,True,False,LOW_PROGRESS
3022,80,1,0.0,1.0,0.0,1.0,0.16527613,1.0,0.0,0.056007944,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.3,False,False,False,False,False,False,False,True,True,False,True,False,LOW_PROGRESS
1513,80,1,0.0,1.0,0.0,1.0,0.6614229,1.0,0.0,0.91549504,8.0,0.0,0.0,0.008785421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.3061498,False,False,False,False,False,False,False,True,True,False,True,False,LOW_PROGRESS
705,80,1,0.0,1.0,0.0,1.0,5.919406,1.0,0.0,1.8615516,8.0,0.0,0.0,0.09541425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.36678997,False,False,False,False,False,False,False,True,True,False,True,False,LOW_PROGRESS
998,80,1,0.0,1.0,0.0,1.0,0.040121216,1.0,0.0,0.024135564,8.0,0.0,0.0,0.095550634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.36688545,False,False,False,False,False,False,False,True,True,False,True,False,LOW_PROGRESS
1663,80,1,0.0,0.8125,0.0,1.0,1.4166664,0.0,0.0,0.7261106,8.0,0.0,0.0,0.20855086,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.72923464,0.61409235,0.3897356,False,False,False,False,False,False,False,True,True,False,True,False,LOW_PROGRESS
1778,80,1,0.0,0.8875,0.0,1.0,1.0406065,1.0,0.0,0.818603,8.0,0.0,0.0,0.20840311,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.41213217,False,False,False,False,False,False,False,True,True,False,True,False,LOW_PROGRESS
1832,80,1,0.0,1.0,0.0,1.0,0.34833327,1.0,0.0,0.0,0.0,1.0,0.0,0.16711047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.41697732,False,False,False,False,False,False,False,True,True,False,True,False,LOW_PROGRESS
605,80,1,0.0,1.0,0.0,1.0,0.08513961,1.0,0.0,0.21606457,8.0,0.0,0.0,0.1883693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.43185854,False,False,False,False,False,False,False,True,True,False,True,False,LOW_PROGRESS
2711,80,1,0.0,1.0,0.0,1.0,1.0689423,1.0,0.0,0.0,0.0,1.0,0.0,0.20193733,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.44135615,False,False,False,False,False,False,False,True,True,False,True,False,LOW_PROGRESS
860,80,1,0.0,0.5125,0.0,1.0,93.005424,0.0,0.0,182.54285,8.0,0.0,0.0,0.42438042,1.0,0.0,0.0,0.0,0.0,3.7215347,13.397525,0.0,5.0,5.0,1.0,0.5091814,0.4287843,0.4508163,False,False,False,False,False,False,False,True,True,False,True,False,LOW_PROGRESS
450,80,1,0.0,1.0,0.0,1.0,3.5983624,0.0,0.0,3.4369035,8.0,0.0,0.0,0.22624452,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.7582014,0.63848543,0.45837116,False,False,False,False,False,False,False,True,True,False,True,False,LOW_PROGRESS
1328,80,1,0.0,1.0,0.0,1.0,0.67867607,1.0,0.0,0.38081446,8.0,0.0,0.0,0.22935463,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.1,4.8612504,1.0,0.0,0.0,0.46054825,False,False,False,False,False,False,False,True,True,False,True,False,LOW_PROGRESS
246,80,1,0.0,1.0,0.0,1.0,0.2721378,1.0,0.0,0.6658751,8.0,0.0,0.0,0.25886935,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.48120853,False,False,False,False,False,False,False,True,True,False,True,False,LOW_PROGRESS
476,80,1,0.0,0.925,0.0,1.0,1.3347199,1.0,0.0,0.60018283,8.0,0.0,0.0,0.3210347,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.5022243,False,False,False,False,False,False,False,True,True,False,False,False,LOW_PROGRESS
995,80,1,0.0,1.0,0.0,1.0,0.3185959,0.0,0.0,0.7095791,8.0,0.0,0.0,0.3115731,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.7848666,0.6609403,0.51810116,False,False,False,False,False,False,False,True,True,False,False,False,LOW_PROGRESS
956,80,1,0.0,1.0,0.0,1.0,0.48877144,0.0,0.0,1.9404552,8.0,0.0,0.0,0.3757392,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.8049185,0.6778261,0.5630175,False,False,False,False,False,False,False,True,True,False,False,False,LOW_PROGRESS
2994,80,1,0.0,1.0,0.0,1.0,0.67768157,0.0,0.0,2.1252098,8.0,0.0,0.0,0.3870004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.80843765,0.6807896,0.5709003,False,False,False,False,False,False,False,True,True,False,False,False,LOW_PROGRESS
1460,80,1,0.0,0.45000002,0.0,1.0,22.848585,1.0,0.0,78.20489,6.1000000000000005,0.0,0.0,0.6443724,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,4.2000003,0.0,0.0,0.0,0.5860607,False,False,False,False,False,False,False,False,True,True,False,False,LOW_COMFORT
1999,80,1,0.0,0.4625,2.49495,0.5,13.666776,1.0,0.0,65.08118,8.0,0.0,0.0,0.65005565,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.4,4.8075004,1.0,0.0,0.0,0.5937889,False,False,False,False,False,False,False,False,True,True,False,False,LOW_COMFORT
1389,80,1,0.0,0.9125,0.0,1.0,2.2985818,1.0,0.0,2.6406858,8.0,0.0,0.0,0.48023254,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.6099128,False,False,False,False,False,False,False,True,True,False,False,False,LOW_PROGRESS
3032,80,1,0.0,1.0,0.0,1.0,9.449969,1.0,0.0,20.191021,7.9,0.0,0.0,0.4525391,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.61677736,False,False,False,False,False,False,False,True,True,False,False,False,LOW_PROGRESS
1281,80,1,0.0,1.0,0.0,1.0,5.801712,1.0,0.0,6.967989,4.0,0.5,0.0,0.46992916,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.6289504,False,False,False,False,False,False,False,True,True,False,False,False,LOW_PROGRESS
910,80,1,0.0,0.3375,1.1902837,1.0,11.864943,1.0,0.0,111.589584,7.2,0.0,0.0,0.7726202,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.4,4.81875,1.0,0.0,0.0,0.6420841,False,False,False,False,False,False,False,False,False,True,False,False,LOW_COMFORT
240,80,1,0.0,0.4875,0.0,1.0,13.673839,1.0,0.0,123.07989,8.0,0.0,0.0,0.7614341,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.6792539,False,False,False,False,False,False,False,False,False,True,False,False,LOW_COMFORT
2568,80,1,0.0,0.4625,0.0,1.0,9.938176,1.0,0.0,124.55841,7.800000000000001,0.0,0.0,0.79630536,1.0,0.0,0.0,0.0,0.0,0.24696732,0.8890823,0.99586964,5.0,5.0,1.0,0.0,0.0,0.6961638,False,False,False,False,False,False,False,False,False,True,False,False,LOW_COMFORT
2663,80,1,0.0,0.3,0.0,1.0,4.558338,1.0,0.0,111.95238,7.800000000000001,0.0,0.0,0.9275196,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.8000001,4.5212502,1.0,0.0,0.0,0.7392637,False,False,False,False,False,False,False,False,False,True,False,False,LOW_COMFORT
1180,80,1,0.0,0.25,0.0,1.0,24.584328,1.0,0.0,146.94914,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.550787,16.382833,0.0,5.0,5.0,1.0,0.0,0.0,0.77500004,False,False,False,False,False,False,False,False,False,True,False,False,LOW_COMFORT
2852,80,1,0.0,0.275,0.0,1.0,1.8255554,0.0,0.0,76.392715,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.012479782,0.044927213,0.9998619,5.0,5.0,1.0,0.9093405,0.7657604,0.78249997,False,False,False,False,False,False,False,False,False,True,False,False,LOW_COMFORT
2099,80,1,0.0,0.4125,0.0,1.0,2.5048928,1.0,0.0,90.1631,8.0,0.0,0.0,0.9470686,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.786698,False,False,False,False,False,False,False,False,False,True,False,False,LOW_COMFORT
353,80,1,0.0,0.3375,0.0,1.0,0.7287529,1.0,0.0,79.937325,7.4,0.0,0.0,0.985777,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.7,4.9837503,1.0,0.0,0.0,0.7912939,False,False,False,False,False,False,False,False,False,True,False,False,LOW_COMFORT
3023,80,1,0.0,0.4125,0.0,1.0,3.0725243,1.0,0.0,56.469048,3.1,1.5,0.0,0.9753017,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.80646116,False,False,False,False,False,False,False,False,False,True,False,False,LOW_COMFORT
2655,80,1,0.0,0.45000002,0.0,1.0,2.3781931,1.0,0.0,90.099625,8.0,0.0,0.0,0.9870375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.1000001,4.60125,1.0,0.0,0.0,0.82592624,False,False,False,False,False,False,False,False,False,True,False,False,LOW_COMFORT
1813,80,1,0.0,0.425,0.0,1.0,28.384932,1.0,0.0,44.55018,3.5,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.6820345,13.255323,0.0,5.0,5.0,1.0,0.0,0.0,0.8275,False,False,False,False,False,False,False,False,False,True,False,False,LOW_COMFORT
2804,80,1,0.0,0.475,0.0,1.0,14.206748,1.0,0.0,75.166306,3.1,1.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.746975,17.08911,0.0,4.2000003,4.92875,1.0,0.0,0.0,0.84250003,False,False,False,False,False,False,False,False,False,True,False,False,LOW_COMFORT
